all regions 188
10000
{'min_lat': 40.75419436, 'max_lng': -73.9780882, 'min_lng': -73.98609448, 'max_lat': 40.75949964}
2012-12-03 11:00:00 , 7.0
2012-12-03 12:00:00 , 14.0
2012-12-03 13:00:00 , 30.0
2012-12-03 14:00:00 , 38.0
2012-12-03 15:00:00 , 72.0
2012-12-03 16:00:00 , 76.0
2012-12-03 17:00:00 , 62.0
2012-12-03 18:00:00 , 64.0
2012-12-03 19:00:00 , 94.0
2012-12-03 20:00:00 , 84.0
2012-12-03 21:00:00 , 117.0
2012-12-03 22:00:00 , 133.0
2012-12-03 23:00:00 , 127.0
2012-12-04 00:00:00 , 170.0
2012-12-04 01:00:00 , 164.0
2012-12-04 02:00:00 , 135.0
2012-12-04 03:00:00 , 134.0
2012-12-04 04:00:00 , 121.0
2012-12-04 05:00:00 , 97.0
2012-12-04 06:00:00 , 61.0
2012-12-04 07:00:00 , 29.0
2012-12-04 08:00:00 , 23.0
2012-12-04 09:00:00 , 13.0
2012-12-04 10:00:00 , 5.0
2012-12-04 11:00:00 , 10.0
2012-12-04 12:00:00 , 11.0
2012-12-04 13:00:00 , 25.0
2012-12-04 14:00:00 , 38.0
2012-12-04 15:00:00 , 41.0
2012-12-04 16:00:00 , nan
2012-12-04 17:00:00 , nan
2012-12-04 18:00:00 , nan
2012-12-04 19:00:00 , nan
2012-12-04 20:00:00 , nan
2012-12-04 21:00:00 , nan
2012-12-04 22:00:00 , nan
2012-12-04 23:00:00 , nan
2012-12-05 00:00:00 , nan
2012-12-05 01:00:00 , nan
2012-12-05 02:00:00 , nan
2012-12-05 03:00:00 , nan
2012-12-05 04:00:00 , nan
2012-12-05 05:00:00 , nan
2012-12-05 06:00:00 , 42.0
2012-12-05 07:00:00 , 33.0
2012-12-05 08:00:00 , 19.0
2012-12-05 09:00:00 , 12.0
2012-12-05 10:00:00 , 6.0
2012-12-05 11:00:00 , 10.0
2012-12-05 12:00:00 , 14.0
2012-12-05 13:00:00 , 17.0
2012-12-05 14:00:00 , 41.0
2012-12-05 15:00:00 , 61.0
2012-12-05 16:00:00 , 71.0
2012-12-05 17:00:00 , 74.0
2012-12-05 18:00:00 , 70.0
2012-12-05 19:00:00 , 87.0
2012-12-05 20:00:00 , 87.0
2012-12-05 21:00:00 , 93.0
2012-12-05 22:00:00 , 101.0
2012-12-05 23:00:00 , 110.0
2012-12-06 00:00:00 , 120.0
2012-12-06 01:00:00 , 148.0
2012-12-06 02:00:00 , 134.0
2012-12-06 03:00:00 , 133.0
2012-12-06 04:00:00 , 113.0
2012-12-06 05:00:00 , 82.0
2012-12-06 06:00:00 , 51.0
2012-12-06 07:00:00 , 27.0
2012-12-06 08:00:00 , 16.0
2012-12-06 09:00:00 , 11.0
2012-12-06 10:00:00 , 2.0
2012-12-06 11:00:00 , 3.0
2012-12-06 12:00:00 , 13.0
2012-12-06 13:00:00 , 21.0
2012-12-06 14:00:00 , 41.0
2012-12-06 15:00:00 , 52.0
2012-12-06 16:00:00 , 60.0
2012-12-06 17:00:00 , 77.0
2012-12-06 18:00:00 , 84.0
2012-12-06 19:00:00 , 95.0
2012-12-06 20:00:00 , 90.0
2012-12-06 21:00:00 , 101.0
2012-12-06 22:00:00 , 150.0
2012-12-06 23:00:00 , 129.0
2012-12-07 00:00:00 , 156.0
2012-12-07 01:00:00 , 158.0
2012-12-07 02:00:00 , 150.0
2012-12-07 03:00:00 , 129.0
2012-12-07 04:00:00 , 113.0
2012-12-07 05:00:00 , 106.0
2012-12-07 06:00:00 , 79.0
2012-12-07 07:00:00 , 30.0
2012-12-07 08:00:00 , 13.0
2012-12-07 09:00:00 , 5.0
2012-12-07 10:00:00 , 12.0
2012-12-07 11:00:00 , 4.0
2012-12-07 12:00:00 , 24.0
2012-12-07 13:00:00 , 37.0
2012-12-07 14:00:00 , 43.0
2012-12-07 15:00:00 , 56.0
2012-12-07 16:00:00 , 84.0
2012-12-07 17:00:00 , 82.0
2012-12-07 18:00:00 , 80.0
2012-12-07 19:00:00 , 83.0
2012-12-07 20:00:00 , 111.0
2012-12-07 21:00:00 , 114.0
2012-12-07 22:00:00 , 139.0
2012-12-07 23:00:00 , 129.0
2012-12-08 00:00:00 , 154.0


{'min_lat': 40.75419436, 'max_lng': -73.98609447999999, 'min_lng': -73.99410076, 'max_lat': 40.75949964}
2012-12-01 01:00:00 , 113.0
2012-12-01 02:00:00 , 83.0
2012-12-01 03:00:00 , 87.0
2012-12-01 04:00:00 , 67.0
2012-12-01 05:00:00 , 81.0
2012-12-01 06:00:00 , 48.0
2012-12-01 07:00:00 , 26.0
2012-12-01 08:00:00 , 16.0
2012-12-01 09:00:00 , 7.0
2012-12-01 10:00:00 , 6.0
2012-12-01 11:00:00 , 4.0
2012-12-01 12:00:00 , 2.0
2012-12-01 13:00:00 , 6.0
2012-12-01 14:00:00 , 15.0
2012-12-01 15:00:00 , 24.0
2012-12-01 16:00:00 , 31.0
2012-12-01 17:00:00 , 48.0
2012-12-01 18:00:00 , 42.0
2012-12-01 19:00:00 , 84.0
2012-12-01 20:00:00 , 64.0
2012-12-01 21:00:00 , 73.0
2012-12-01 22:00:00 , 77.0
2012-12-01 23:00:00 , 82.0
2012-12-02 00:00:00 , 82.0
2012-12-02 01:00:00 , 122.0
2012-12-02 02:00:00 , 94.0
2012-12-02 03:00:00 , 104.0
2012-12-02 04:00:00 , 98.0
2012-12-02 05:00:00 , 94.0
2012-12-02 06:00:00 , 91.0
2012-12-02 07:00:00 , 46.0
2012-12-02 08:00:00 , 32.0
2012-12-02 09:00:00 , 16.0
2012-12-02 10:00:00 , 8.0
2012-12-02 11:00:00 , 11.0
2012-12-02 12:00:00 , 10.0
2012-12-02 13:00:00 , 6.0
2012-12-02 14:00:00 , 22.0
2012-12-02 15:00:00 , 23.0
2012-12-02 16:00:00 , 43.0
2012-12-02 17:00:00 , 55.0
2012-12-02 18:00:00 , 48.0
2012-12-02 19:00:00 , 60.0
2012-12-02 20:00:00 , 58.0
2012-12-02 21:00:00 , 57.0
2012-12-02 22:00:00 , 59.0
2012-12-02 23:00:00 , 71.0
2012-12-03 00:00:00 , 76.0
2012-12-03 01:00:00 , 77.0
2012-12-03 02:00:00 , 60.0
2012-12-03 03:00:00 , 59.0
2012-12-03 04:00:00 , 52.0
2012-12-03 05:00:00 , 61.0
2012-12-03 06:00:00 , 42.0
2012-12-03 07:00:00 , 14.0
2012-12-03 08:00:00 , 9.0
2012-12-03 09:00:00 , 12.0
2012-12-03 10:00:00 , 2.0
2012-12-03 11:00:00 , 7.0
2012-12-03 12:00:00 , 7.0
2012-12-03 13:00:00 , 21.0
2012-12-03 14:00:00 , 16.0
2012-12-03 15:00:00 , 33.0
2012-12-03 16:00:00 , 47.0
2012-12-03 17:00:00 , 40.0
2012-12-03 18:00:00 , 39.0
2012-12-03 19:00:00 , 49.0
2012-12-03 20:00:00 , 47.0
2012-12-03 21:00:00 , 49.0
2012-12-03 22:00:00 , 50.0
2012-12-03 23:00:00 , 71.0
2012-12-04 00:00:00 , 70.0
2012-12-04 01:00:00 , 90.0
2012-12-04 02:00:00 , 75.0
2012-12-04 03:00:00 , 74.0
2012-12-04 04:00:00 , 70.0
2012-12-04 05:00:00 , 82.0
2012-12-04 06:00:00 , 43.0
2012-12-04 07:00:00 , 25.0
2012-12-04 08:00:00 , 13.0
2012-12-04 09:00:00 , 14.0
2012-12-04 10:00:00 , 2.0
2012-12-04 11:00:00 , 5.0
2012-12-04 12:00:00 , 3.0
2012-12-04 13:00:00 , 13.0
2012-12-04 14:00:00 , 27.0
2012-12-04 15:00:00 , 34.0
2012-12-04 16:00:00 , nan
2012-12-04 17:00:00 , nan
2012-12-04 18:00:00 , nan
2012-12-04 19:00:00 , nan
2012-12-04 20:00:00 , nan
2012-12-04 21:00:00 , nan
2012-12-04 22:00:00 , nan
2012-12-04 23:00:00 , nan
2012-12-05 00:00:00 , nan
2012-12-05 01:00:00 , nan
2012-12-05 02:00:00 , nan
2012-12-05 03:00:00 , nan
2012-12-05 04:00:00 , nan
2012-12-05 05:00:00 , nan
2012-12-05 06:00:00 , 32.0
2012-12-05 07:00:00 , 16.0
2012-12-05 08:00:00 , 11.0
2012-12-05 09:00:00 , 5.0
2012-12-05 10:00:00 , 4.0
2012-12-05 11:00:00 , 3.0
2012-12-05 12:00:00 , 5.0
2012-12-05 13:00:00 , 10.0
2012-12-05 14:00:00 , 28.0
2012-12-05 15:00:00 , 32.0
2012-12-05 16:00:00 , 26.0
2012-12-05 17:00:00 , 50.0
2012-12-05 18:00:00 , 50.0
2012-12-05 19:00:00 , 73.0
2012-12-05 20:00:00 , 58.0
2012-12-05 21:00:00 , 66.0
2012-12-05 22:00:00 , 64.0
2012-12-05 23:00:00 , 52.0
2012-12-06 00:00:00 , 63.0
2012-12-06 01:00:00 , 81.0
2012-12-06 02:00:00 , 64.0
2012-12-06 03:00:00 , 67.0
2012-12-06 04:00:00 , 63.0
2012-12-06 05:00:00 , 49.0
2012-12-06 06:00:00 , 27.0
2012-12-06 07:00:00 , 19.0
2012-12-06 08:00:00 , 8.0
2012-12-06 09:00:00 , 5.0
2012-12-06 10:00:00 , 5.0
2012-12-06 11:00:00 , 2.0
2012-12-06 12:00:00 , 6.0
2012-12-06 13:00:00 , 11.0
2012-12-06 14:00:00 , 21.0
2012-12-06 15:00:00 , 31.0
2012-12-06 16:00:00 , 41.0
2012-12-06 17:00:00 , 55.0
2012-12-06 18:00:00 , 64.0
2012-12-06 19:00:00 , 61.0
2012-12-06 20:00:00 , 50.0
2012-12-06 21:00:00 , 54.0
2012-12-06 22:00:00 , 79.0
2012-12-06 23:00:00 , 69.0
2012-12-07 00:00:00 , 58.0
2012-12-07 01:00:00 , 84.0
2012-12-07 02:00:00 , 76.0
2012-12-07 03:00:00 , 66.0
2012-12-07 04:00:00 , 52.0
2012-12-07 05:00:00 , 45.0
2012-12-07 06:00:00 , 41.0
2012-12-07 07:00:00 , 20.0
2012-12-07 08:00:00 , 11.0
2012-12-07 09:00:00 , 9.0
2012-12-07 10:00:00 , 5.0
2012-12-07 11:00:00 , 1.0
2012-12-07 12:00:00 , 6.0
2012-12-07 13:00:00 , 13.0
2012-12-07 14:00:00 , 18.0
2012-12-07 15:00:00 , 39.0
2012-12-07 16:00:00 , 50.0
2012-12-07 17:00:00 , 52.0
2012-12-07 18:00:00 , 61.0
2012-12-07 19:00:00 , 64.0
2012-12-07 20:00:00 , 59.0
2012-12-07 21:00:00 , 59.0
2012-12-07 22:00:00 , 74.0
2012-12-07 23:00:00 , 59.0
2012-12-08 00:00:00 , 64.0


{'min_lat': 40.75949964, 'max_lng': -73.97008192, 'min_lng': -73.9780882, 'max_lat': 40.76480492}
2012-12-01 01:00:00 , 74.0
2012-12-01 02:00:00 , 68.0
2012-12-01 03:00:00 , 51.0
2012-12-01 04:00:00 , 57.0
2012-12-01 05:00:00 , 50.0
2012-12-01 06:00:00 , 45.0
2012-12-01 07:00:00 , 23.0
2012-12-01 08:00:00 , 13.0
2012-12-01 09:00:00 , 12.0
2012-12-01 10:00:00 , 7.0
2012-12-01 11:00:00 , 3.0
2012-12-01 12:00:00 , 7.0
2012-12-01 13:00:00 , 9.0
2012-12-01 14:00:00 , 24.0
2012-12-01 15:00:00 , 13.0
2012-12-01 16:00:00 , 29.0
2012-12-01 17:00:00 , 52.0
2012-12-01 18:00:00 , 72.0
2012-12-01 19:00:00 , 72.0
2012-12-01 20:00:00 , 98.0
2012-12-01 21:00:00 , 121.0
2012-12-01 22:00:00 , 100.0
2012-12-01 23:00:00 , 107.0
2012-12-02 00:00:00 , 90.0
2012-12-02 01:00:00 , 89.0
2012-12-02 02:00:00 , 72.0
2012-12-02 03:00:00 , 61.0
2012-12-02 04:00:00 , 78.0
2012-12-02 05:00:00 , 49.0
2012-12-02 06:00:00 , 53.0
2012-12-02 07:00:00 , 28.0
2012-12-02 08:00:00 , 19.0
2012-12-02 09:00:00 , 8.0
2012-12-02 10:00:00 , 5.0
2012-12-02 11:00:00 , 3.0
2012-12-02 12:00:00 , 8.0
2012-12-02 13:00:00 , 12.0
2012-12-02 14:00:00 , 12.0
2012-12-02 15:00:00 , 18.0
2012-12-02 16:00:00 , 32.0
2012-12-02 17:00:00 , 44.0
2012-12-02 18:00:00 , 55.0
2012-12-02 19:00:00 , 65.0
2012-12-02 20:00:00 , 77.0
2012-12-02 21:00:00 , 97.0
2012-12-02 22:00:00 , 87.0
2012-12-02 23:00:00 , 82.0
2012-12-03 00:00:00 , 77.0
2012-12-03 01:00:00 , 62.0
2012-12-03 02:00:00 , 63.0
2012-12-03 03:00:00 , 55.0
2012-12-03 04:00:00 , 47.0
2012-12-03 05:00:00 , 36.0
2012-12-03 06:00:00 , 30.0
2012-12-03 07:00:00 , 13.0
2012-12-03 08:00:00 , 2.0
2012-12-03 09:00:00 , 3.0
2012-12-03 10:00:00 , 5.0
2012-12-03 11:00:00 , 3.0
2012-12-03 12:00:00 , 5.0
2012-12-03 13:00:00 , 19.0
2012-12-03 14:00:00 , 18.0
2012-12-03 15:00:00 , 26.0
2012-12-03 16:00:00 , 28.0
2012-12-03 17:00:00 , 50.0
2012-12-03 18:00:00 , 43.0
2012-12-03 19:00:00 , 56.0
2012-12-03 20:00:00 , 75.0
2012-12-03 21:00:00 , 66.0
2012-12-03 22:00:00 , 77.0
2012-12-03 23:00:00 , 81.0
2012-12-04 00:00:00 , 56.0
2012-12-04 01:00:00 , 69.0
2012-12-04 02:00:00 , 43.0
2012-12-04 03:00:00 , 64.0
2012-12-04 04:00:00 , 50.0
2012-12-04 05:00:00 , 30.0
2012-12-04 06:00:00 , 24.0
2012-12-04 07:00:00 , 14.0
2012-12-04 08:00:00 , 5.0
2012-12-04 09:00:00 , 2.0
2012-12-04 10:00:00 , 6.0
2012-12-04 11:00:00 , 2.0
2012-12-04 12:00:00 , 4.0
2012-12-04 13:00:00 , 7.0
2012-12-04 14:00:00 , 19.0
2012-12-04 15:00:00 , 23.0
2012-12-04 16:00:00 , nan
2012-12-04 17:00:00 , nan
2012-12-04 18:00:00 , nan
2012-12-04 19:00:00 , nan
2012-12-04 20:00:00 , nan
2012-12-04 21:00:00 , nan
2012-12-04 22:00:00 , nan
2012-12-04 23:00:00 , nan
2012-12-05 00:00:00 , nan
2012-12-05 01:00:00 , nan
2012-12-05 02:00:00 , nan
2012-12-05 03:00:00 , nan
2012-12-05 04:00:00 , nan
2012-12-05 05:00:00 , nan
2012-12-05 06:00:00 , 3.0
2012-12-05 07:00:00 , 3.0
2012-12-05 08:00:00 , 1.0
2012-12-05 09:00:00 , nan
2012-12-05 10:00:00 , 1.0
2012-12-05 11:00:00 , nan
2012-12-05 12:00:00 , nan
2012-12-05 13:00:00 , 2.0
2012-12-05 14:00:00 , 4.0
2012-12-05 15:00:00 , 3.0
2012-12-05 16:00:00 , 8.0
2012-12-05 17:00:00 , 15.0
2012-12-05 18:00:00 , 18.0
2012-12-05 19:00:00 , 11.0
2012-12-05 20:00:00 , 16.0
2012-12-05 21:00:00 , 34.0
2012-12-05 22:00:00 , 13.0
2012-12-05 23:00:00 , 16.0
2012-12-06 00:00:00 , 11.0
2012-12-06 01:00:00 , 19.0
2012-12-06 02:00:00 , 10.0
2012-12-06 03:00:00 , 11.0
2012-12-06 04:00:00 , 8.0
2012-12-06 05:00:00 , 9.0
2012-12-06 06:00:00 , 5.0
2012-12-06 07:00:00 , 4.0
2012-12-06 08:00:00 , 1.0
2012-12-06 09:00:00 , nan
2012-12-06 10:00:00 , 1.0
2012-12-06 11:00:00 , nan
2012-12-06 12:00:00 , nan
2012-12-06 13:00:00 , 1.0
2012-12-06 14:00:00 , 4.0
2012-12-06 15:00:00 , 12.0
2012-12-06 16:00:00 , 10.0
2012-12-06 17:00:00 , 17.0
2012-12-06 18:00:00 , 26.0
2012-12-06 19:00:00 , 18.0
2012-12-06 20:00:00 , 14.0
2012-12-06 21:00:00 , 29.0
2012-12-06 22:00:00 , 19.0
2012-12-06 23:00:00 , 11.0
2012-12-07 00:00:00 , 11.0
2012-12-07 01:00:00 , 16.0
2012-12-07 02:00:00 , 15.0
2012-12-07 03:00:00 , 14.0
2012-12-07 04:00:00 , 15.0
2012-12-07 05:00:00 , 9.0
2012-12-07 06:00:00 , 13.0
2012-12-07 07:00:00 , 3.0
2012-12-07 08:00:00 , 4.0
2012-12-07 09:00:00 , 3.0
2012-12-07 10:00:00 , 1.0
2012-12-07 11:00:00 , 1.0
2012-12-07 12:00:00 , 1.0
2012-12-07 13:00:00 , 2.0
2012-12-07 14:00:00 , 7.0
2012-12-07 15:00:00 , 6.0
2012-12-07 16:00:00 , 11.0
2012-12-07 17:00:00 , 12.0
2012-12-07 18:00:00 , 12.0
2012-12-07 19:00:00 , 14.0
2012-12-07 20:00:00 , 31.0
2012-12-07 21:00:00 , 20.0
2012-12-07 22:00:00 , 17.0
2012-12-07 23:00:00 , 28.0
2012-12-08 00:00:00 , 45.0


{'min_lat': 40.74888908, 'max_lng': -73.98609447999999, 'min_lng': -73.99410076, 'max_lat': 40.75419436}
2012-12-01 01:00:00 , 162.0
2012-12-01 02:00:00 , 142.0
2012-12-01 03:00:00 , 134.0
2012-12-01 04:00:00 , 69.0
2012-12-01 05:00:00 , 63.0
2012-12-01 06:00:00 , 43.0
2012-12-01 07:00:00 , 27.0
2012-12-01 08:00:00 , 12.0
2012-12-01 09:00:00 , 4.0
2012-12-01 10:00:00 , 3.0
2012-12-01 11:00:00 , 4.0
2012-12-01 12:00:00 , 5.0
2012-12-01 13:00:00 , 5.0
2012-12-01 14:00:00 , 15.0
2012-12-01 15:00:00 , 32.0
2012-12-01 16:00:00 , 45.0
2012-12-01 17:00:00 , 44.0
2012-12-01 18:00:00 , 60.0
2012-12-01 19:00:00 , 43.0
2012-12-01 20:00:00 , 70.0
2012-12-01 21:00:00 , 66.0
2012-12-01 22:00:00 , 70.0
2012-12-01 23:00:00 , 94.0
2012-12-02 00:00:00 , 115.0
2012-12-02 01:00:00 , 111.0
2012-12-02 02:00:00 , 111.0
2012-12-02 03:00:00 , 119.0
2012-12-02 04:00:00 , 168.0
2012-12-02 05:00:00 , 112.0
2012-12-02 06:00:00 , 76.0
2012-12-02 07:00:00 , 53.0
2012-12-02 08:00:00 , 21.0
2012-12-02 09:00:00 , 17.0
2012-12-02 10:00:00 , 11.0
2012-12-02 11:00:00 , 10.0
2012-12-02 12:00:00 , 6.0
2012-12-02 13:00:00 , 18.0
2012-12-02 14:00:00 , 11.0
2012-12-02 15:00:00 , 27.0
2012-12-02 16:00:00 , 47.0
2012-12-02 17:00:00 , 77.0
2012-12-02 18:00:00 , 151.0
2012-12-02 19:00:00 , 119.0
2012-12-02 20:00:00 , 118.0
2012-12-02 21:00:00 , 96.0
2012-12-02 22:00:00 , 68.0
2012-12-02 23:00:00 , 69.0
2012-12-03 00:00:00 , 56.0
2012-12-03 01:00:00 , 58.0
2012-12-03 02:00:00 , 62.0
2012-12-03 03:00:00 , 38.0
2012-12-03 04:00:00 , 41.0
2012-12-03 05:00:00 , 27.0
2012-12-03 06:00:00 , 22.0
2012-12-03 07:00:00 , 13.0
2012-12-03 08:00:00 , 9.0
2012-12-03 09:00:00 , 4.0
2012-12-03 10:00:00 , 2.0
2012-12-03 11:00:00 , nan
2012-12-03 12:00:00 , 3.0
2012-12-03 13:00:00 , 16.0
2012-12-03 14:00:00 , 24.0
2012-12-03 15:00:00 , 43.0
2012-12-03 16:00:00 , 35.0
2012-12-03 17:00:00 , 57.0
2012-12-03 18:00:00 , 44.0
2012-12-03 19:00:00 , 46.0
2012-12-03 20:00:00 , 63.0
2012-12-03 21:00:00 , 64.0
2012-12-03 22:00:00 , 70.0
2012-12-03 23:00:00 , 86.0
2012-12-04 00:00:00 , 102.0
2012-12-04 01:00:00 , 152.0
2012-12-04 02:00:00 , 139.0
2012-12-04 03:00:00 , 93.0
2012-12-04 04:00:00 , 146.0
2012-12-04 05:00:00 , 114.0
2012-12-04 06:00:00 , 53.0
2012-12-04 07:00:00 , 32.0
2012-12-04 08:00:00 , 8.0
2012-12-04 09:00:00 , 6.0
2012-12-04 10:00:00 , 3.0
2012-12-04 11:00:00 , 4.0
2012-12-04 12:00:00 , 12.0
2012-12-04 13:00:00 , 20.0
2012-12-04 14:00:00 , 18.0
2012-12-04 15:00:00 , 24.0
2012-12-04 16:00:00 , nan
2012-12-04 17:00:00 , nan
2012-12-04 18:00:00 , nan
2012-12-04 19:00:00 , nan
2012-12-04 20:00:00 , nan
2012-12-04 21:00:00 , nan
2012-12-04 22:00:00 , nan
2012-12-04 23:00:00 , nan
2012-12-05 00:00:00 , nan
2012-12-05 01:00:00 , nan
2012-12-05 02:00:00 , nan
2012-12-05 03:00:00 , nan
2012-12-05 04:00:00 , nan
2012-12-05 05:00:00 , nan
2012-12-05 06:00:00 , 29.0
2012-12-05 07:00:00 , 12.0
2012-12-05 08:00:00 , 7.0
2012-12-05 09:00:00 , 4.0
2012-12-05 10:00:00 , 2.0
2012-12-05 11:00:00 , 5.0
2012-12-05 12:00:00 , 8.0
2012-12-05 13:00:00 , 9.0
2012-12-05 14:00:00 , 21.0
2012-12-05 15:00:00 , 38.0
2012-12-05 16:00:00 , 32.0
2012-12-05 17:00:00 , 38.0
2012-12-05 18:00:00 , 47.0
2012-12-05 19:00:00 , 44.0
2012-12-05 20:00:00 , 60.0
2012-12-05 21:00:00 , 44.0
2012-12-05 22:00:00 , 71.0
2012-12-05 23:00:00 , 62.0
2012-12-06 00:00:00 , 70.0
2012-12-06 01:00:00 , 84.0
2012-12-06 02:00:00 , 131.0
2012-12-06 03:00:00 , 87.0
2012-12-06 04:00:00 , 82.0
2012-12-06 05:00:00 , 64.0
2012-12-06 06:00:00 , 26.0
2012-12-06 07:00:00 , 17.0
2012-12-06 08:00:00 , 12.0
2012-12-06 09:00:00 , 1.0
2012-12-06 10:00:00 , 1.0
2012-12-06 11:00:00 , 3.0
2012-12-06 12:00:00 , 6.0
2012-12-06 13:00:00 , 13.0
2012-12-06 14:00:00 , 28.0
2012-12-06 15:00:00 , 25.0
2012-12-06 16:00:00 , 45.0
2012-12-06 17:00:00 , 52.0
2012-12-06 18:00:00 , 56.0
2012-12-06 19:00:00 , 71.0
2012-12-06 20:00:00 , 61.0
2012-12-06 21:00:00 , 63.0
2012-12-06 22:00:00 , 81.0
2012-12-06 23:00:00 , 56.0
2012-12-07 00:00:00 , 68.0
2012-12-07 01:00:00 , 70.0
2012-12-07 02:00:00 , 61.0
2012-12-07 03:00:00 , 53.0
2012-12-07 04:00:00 , 50.0
2012-12-07 05:00:00 , 20.0
2012-12-07 06:00:00 , 21.0
2012-12-07 07:00:00 , 15.0
2012-12-07 08:00:00 , 9.0
2012-12-07 09:00:00 , 7.0
2012-12-07 10:00:00 , 3.0
2012-12-07 11:00:00 , 3.0
2012-12-07 12:00:00 , 6.0
2012-12-07 13:00:00 , 9.0
2012-12-07 14:00:00 , 21.0
2012-12-07 15:00:00 , 37.0
2012-12-07 16:00:00 , 44.0
2012-12-07 17:00:00 , 47.0
2012-12-07 18:00:00 , 66.0
2012-12-07 19:00:00 , 69.0
2012-12-07 20:00:00 , 68.0
2012-12-07 21:00:00 , 63.0
2012-12-07 22:00:00 , 82.0
2012-12-07 23:00:00 , 110.0
2012-12-08 00:00:00 , 144.0


{'min_lat': 40.75949964, 'max_lng': -73.9780882, 'min_lng': -73.98609448, 'max_lat': 40.76480492}
2012-12-01 01:00:00 , 92.0
2012-12-01 02:00:00 , 65.0
2012-12-01 03:00:00 , 113.0
2012-12-01 04:00:00 , 91.0
2012-12-01 05:00:00 , 80.0
2012-12-01 06:00:00 , 74.0
2012-12-01 07:00:00 , 58.0
2012-12-01 08:00:00 , 27.0
2012-12-01 09:00:00 , 25.0
2012-12-01 10:00:00 , 14.0
2012-12-01 11:00:00 , 7.0
2012-12-01 12:00:00 , 7.0
2012-12-01 13:00:00 , 6.0
2012-12-01 14:00:00 , 21.0
2012-12-01 15:00:00 , 22.0
2012-12-01 16:00:00 , 44.0
2012-12-01 17:00:00 , 51.0
2012-12-01 18:00:00 , 54.0
2012-12-01 19:00:00 , 95.0
2012-12-01 20:00:00 , 73.0
2012-12-01 21:00:00 , 90.0
2012-12-01 22:00:00 , 77.0
2012-12-01 23:00:00 , 88.0
2012-12-02 00:00:00 , 105.0
2012-12-02 01:00:00 , 104.0
2012-12-02 02:00:00 , 96.0
2012-12-02 03:00:00 , 115.0
2012-12-02 04:00:00 , 131.0
2012-12-02 05:00:00 , 109.0
2012-12-02 06:00:00 , 84.0
2012-12-02 07:00:00 , 43.0
2012-12-02 08:00:00 , 35.0
2012-12-02 09:00:00 , 21.0
2012-12-02 10:00:00 , 7.0
2012-12-02 11:00:00 , 5.0
2012-12-02 12:00:00 , 7.0
2012-12-02 13:00:00 , 8.0
2012-12-02 14:00:00 , 23.0
2012-12-02 15:00:00 , 21.0
2012-12-02 16:00:00 , 37.0
2012-12-02 17:00:00 , 50.0
2012-12-02 18:00:00 , 48.0
2012-12-02 19:00:00 , 78.0
2012-12-02 20:00:00 , 67.0
2012-12-02 21:00:00 , 71.0
2012-12-02 22:00:00 , 65.0
2012-12-02 23:00:00 , 76.0
2012-12-03 00:00:00 , 88.0
2012-12-03 01:00:00 , 85.0
2012-12-03 02:00:00 , 57.0
2012-12-03 03:00:00 , 63.0
