all regions 625
40.701054678 , -73.995264228
40.70063624 , -73.99606874
40.6999898 , -73.9956285
40.701054678 , -73.995264228
40.701054678 , -73.995264228
40.700833333 , -73.989666667
40.698669999 , -73.992794907
40.700333333 , -73.993166667
40.698923618 , -73.986958126
40.697742219 , -73.993943719
40.698668658 , -73.986307973
40.701 , -73.990666667
40.697666667 , -73.993166667
40.7 , -73.990666667
40.698 , -73.993333333
40.699 , -73.9935
40.700409434 , -73.990761444
40.700361893 , -73.990691436
40.69856817 , -73.993355065
40.699624118 , -73.98678129
40.700666667 , -73.99
40.700887959 , -73.991212864
40.700540268 , -73.993058142
40.7009386 , -73.9876901
40.69912457 , -73.99183366
40.701039277 , -73.990780649
40.697593689 , -73.993309021
40.698166667 , -73.993333333
40.700166667 , -73.9865
40.698333333 , -73.991
40.700666667 , -73.9925
40.700333333 , -73.990666667
40.700026056 , -73.986830693
40.698333333 , -73.993333333
40.700405035 , -73.990851056
40.6975689 , -73.992649803
40.699140209 , -73.992579216
40.700666667 , -73.989833333
40.700270841 , -73.993201219
40.699986032 , -73.986398655
40.697778736 , -73.993790596
40.70021205 , -73.991967231
40.700666667 , -73.990166667
40.69969374 , -73.99254297
40.697666667 , -73.993333333
40.7 , -73.986833333
40.701132464 , -73.990715424
40.700025564 , -73.986960261
40.700333333 , -73.990666667
40.701103286 , -73.992808015
40.701075784 , -73.989825048
40.697799038 , -73.993478613
40.697833333 , -73.992333333
40.7011187 , -73.9921663
40.700166667 , -73.989
40.698079602 , -73.993377406
40.699936024 , -73.986268263
40.697706879 , -73.993384542
40.697599026 , -73.993376923
40.699057155 , -73.993417056
40.697619825 , -73.992718167
40.69759749 , -73.993303921
40.7004963 , -73.99333708
40.699333333 , -73.990333333
40.69968031 , -73.990334249
40.7005 , -73.991666667
40.700656068 , -73.993505757
40.700486972 , -73.993454486
40.700333333 , -73.992166667
40.700090376 , -73.987051859
40.700900821 , -73.99023467
40.700090376 , -73.987051859
40.699905548 , -73.992292041
40.699758456 , -73.988436587
40.697753577 , -73.993924445
40.698595911 , -73.986377444
40.7005 , -73.989666667
40.700421018 , -73.992977512
40.700166667 , -73.987166667
40.698211283 , -73.988381629
40.69987053 , -73.99092102
40.698683709 , -73.993871097
40.700666667 , -73.989833333
40.700241759 , -73.990582956
40.699333333 , -73.986166667
40.700666667 , -73.993666667
40.698720076 , -73.992371862
40.6982674 , -73.9938697
40.699428652 , -73.986268184
40.699666667 , -73.9865
40.699087442 , -73.988242401
40.700868178 , -73.989407766
40.700252706 , -73.989239962
40.700528096 , -73.993390159
40.7 , -73.991833333
40.69772074 , -73.993020352
40.697602 , -73.992999
40.6985 , -73.9915
40.6995 , -73.988333333
40.698349983 , -73.992894098
40.700810751 , -73.990107022
40.698194324 , -73.992881313
40.700857139 , -73.991413852
40.697865319 , -73.992923778
40.697968512 , -73.993489467
40.699932862 , -73.993697535
40.700696453 , -73.991340913
40.69867641 , -73.993804949
40.700493065 , -73.989962933
40.697633501 , -73.992671597
40.697588539 , -73.993456076
40.699827595 , -73.990347399
40.699589959 , -73.986636077
40.698166667 , -73.992
40.698278584 , -73.988238679
40.698446361 , -73.992763058
40.699176018 , -73.993410594
40.698274617 , -73.99406482
40.698559005 , -73.992999299
40.700391447 , -73.99381463
40.7005 , -73.989833333
40.7001102 , -73.990710672
40.699917898 , -73.991574307
40.697658838 , -73.993938764
40.699758541 , -73.992097128
40.699756821 , -73.990244418
40.70021987 , -73.99101091
40.699689243 , -73.991410035
40.699689243 , -73.991410035
40.697724809 , -73.993284339
40.699723125 , -73.990727216
40.697990414 , -73.992615737
40.699071558 , -73.993849307
40.699633656 , -73.990328815
40.700512651 , -73.991038323
40.698681252 , -73.993874814
40.69858551 , -73.986976624
40.699333333 , -73.986666667
40.697848036 , -73.992909908
40.700423106 , -73.99319697
40.697754114 , -73.993504831
40.7005 , -73.993
40.697730724 , -73.993710653
40.698460232 , -73.992337428
40.698460232 , -73.992337428
40.70021987 , -73.99101091
40.70070885 , -73.98976079
40.70070885 , -73.98976079
40.7005 , -73.9885
40.700477329 , -73.988533756
40.7 , -73.99
40.700107011 , -73.990568523
40.700166667 , -73.9905
40.700163868 , -73.99055767
40.700163868 , -73.99055767
40.698833333 , -73.9925
40.70028355 , -73.987137945
40.699400638 , -73.991886905
40.698 , -73.993
40.700673004 , -73.993120422
40.69916816 , -73.993744366
40.7010286 , -73.98446261
40.699027304 , -73.978977415
40.70001878 , -73.9806173
40.7005 , -73.985
40.70006018 , -73.98059473
40.699025807 , -73.978973902
40.70076301 , -73.98456961
40.699198957 , -73.985440239
40.700422372 , -73.984042085
40.69956304 , -73.97818763
40.700625248 , -73.98527762
40.700625248 , -73.98527762
40.700624854 , -73.9852766
40.700116029 , -73.978958264
40.700882311 , -73.981403269
40.700882311 , -73.981403269
40.699456581 , -73.98050582
40.69998093 , -73.98063235
40.70011741 , -73.98061796
40.700070316 , -73.984852002
40.700104495 , -73.985234156
40.69975418 , -73.984588993
40.699308934 , -73.981145024
40.699308934 , -73.981145024
40.700455546 , -73.982630255
40.700813293 , -73.982254028
40.70004585 , -73.98058373
40.70000425 , -73.98059771
40.69996764 , -73.98064746
40.70000425 , -73.98059771
40.7000492 , -73.9830545
40.69997516 , -73.98063078
40.700588896 , -73.985066839
40.7010671 , -73.9841797
40.700598 , -73.9825618
40.699102811 , -73.983973472
40.700820907 , -73.984063542
40.699833333 , -73.984666667
40.697833333 , -73.985333333
40.700604942 , -73.984067268
40.699764899 , -73.985396885
40.7001833 , -73.98496626
40.69998962 , -73.98060634
40.7008262 , -73.9823167
40.700245014 , -73.9838739
40.7006802 , -73.9826781
40.700550822 , -73.984013591
40.6985 , -73.980833333
40.699153587 , -73.979144096
40.699506902 , -73.984776067
40.69939116 , -73.980412781
40.700009613 , -73.982506498
40.699994313 , -73.983617358
40.700018168 , -73.978220495
40.7003897 , -73.9828843
40.699190996 , -73.979274246
40.7006056 , -73.9828093
40.700899449 , -73.985103572
40.699449173 , -73.980518553
40.70089961 , -73.98510379
40.69966507 , -73.985664368
40.69946178 , -73.980509676
40.699333333 , -73.9785
40.700946148 , -73.984962843
40.699970675 , -73.984717966
40.700333333 , -73.986
40.700192528 , -73.98541381
40.697682677 , -73.985461537
40.700294824 , -73.982508794
40.699204626 , -73.978230402
40.69997227 , -73.98060866
40.700216338 , -73.985323392
40.700333333 , -73.9845
40.69930694 , -73.985857317
40.700515277 , -73.98486077
40.699452091 , -73.979542223
40.698666667 , -73.985
40.699153587 , -73.979144096
40.700009613 , -73.982506498
40.69956304 , -73.97818763
40.69989763 , -73.9805961
40.6987189 , -73.9811645
40.69989501 , -73.98059009
40.698123883 , -73.985221102
40.699262761 , -73.985583485
40.69895856 , -73.98503632
40.698933679 , -73.97916581
40.69756738 , -73.97893881
40.701 , -73.975333333
40.69980158 , -73.972899433
40.6981775 , -73.972685337
40.698214912 , -73.971831399
40.697833333 , -73.972666667
40.6981775 , -73.972685337
40.698666667 , -73.973166667
40.69829161 , -73.972342887
40.699333333 , -73.972166667
40.699576554 , -73.975431919
40.699122744 , -73.972451157
40.6985 , -73.973333333
40.697708047 , -73.971969074
40.69810978 , -73.973439887
40.697998205 , -73.972010985
40.69836369 , -73.972118862
40.697682271 , -73.972802804
40.69755435 , -73.972664801
40.697691478 , -73.972669244
40.6995 , -73.972666667
40.6995 , -73.9725
40.698152362 , -73.973229284
40.6981775 , -73.972685337
40.700873081 , -73.971574651
40.698231033 , -73.971790882
40.697610864 , -73.97241611
40.701123724 , -73.97565556
40.697833333 , -73.972666667
40.697666667 , -73.973166667
40.698 , -73.972166667
40.698197467 , -73.973036649
40.699576554 , -73.975431919
40.698232729 , -73.971668214
40.697724346 , -73.972598647
40.698743 , -73.977205
40.698 , -73.974166667
40.698 , -73.972
40.699898336 , -73.977125959
40.698162 , -73.973615
40.698166667 , -73.973833333
40.698162 , -73.973615
40.698398874 , -73.973610329
40.699074671 , -73.97218147
40.697827022 , -73.972726719
40.700649996 , -73.971391087
40.699576554 , -73.975431919
40.699576554 , -73.975431919
40.699576554 , -73.975431919
40.698166667 , -73.9735
40.697644678 , -73.972732915
40.697577357 , -73.972736529
40.697657385 , -73.972621663
40.6975945 , -73.9729295
40.698660885 , -73.977035813
40.698 , -73.974
40.69865702 , -73.972759015
40.6981775 , -73.972685337
40.699333333 , -73.966833333
40.700837859 , -73.9673554
40.7 , -73.962333333
40.700625475 , -73.963659535
40.697666667 , -73.9655
40.699833333 , -73.967666667
40.697623538 , -73.966640914
40.700389944 , -73.967170715
40.697834014 , -73.966667175
40.700389944 , -73.967170715
40.700058448 , -73.967551249
40.698228864 , -73.96537147
40.699591775 , -73.966700199
40.69963988 , -73.966741869
40.698666667 , -73.967
40.700058448 , -73.967551249
40.698228864 , -73.96537147
40.698228864 , -73.96537147
40.698228864 , -73.96537147
40.698 , -73.967
40.6976415 , -73.9665796
40.6976415 , -73.9665796
40.6976415 , -73.9665796
40.699333333 , -73.966666667
40.70005937 , -73.961350322
40.699596692 , -73.957960803
40.700833333 , -73.9595
40.700666667 , -73.96
40.70056213 , -73.958466604
40.700490163 , -73.959879049
40.700749324 , -73.959613016
40.700609683 , -73.95983407
40.700749211 , -73.959613192
40.699099093 , -73.959282339
40.699011376 , -73.959179577
40.700333333 , -73.958166667
40.699554314 , -73.958953349
40.698888749 , -73.959146468
40.700028517 , -73.958700974
40.700332642 , -73.955833435
40.698945285 , -73.961737147
40.698283616 , -73.95425783
40.69933 , -73.95417
40.6985 , -73.960166667
40.698883884 , -73.957830242
40.699884907 , -73.961780359
40.69933 , -73.95417
40.700288718 , -73.959526444
40.69939489 , -73.961264575
40.7005 , -73.953
40.697666667 , -73.953
40.699095854 , -73.953356947
40.699378749 , -73.948361203
40.700291603 , -73.950713366
40.699303172 , -73.948140983
40.697614762 , -73.952667962
40.699666667 , -73.951
40.699 , -73.950666667
40.69966507 , -73.952033997
40.69894052 , -73.946518597
40.698913284 , -73.949504183
40.7 , -73.946833333
40.699316864 , -73.951237492
40.699687481 , -73.950710115
40.69967782 , -73.950787213
40.699701022 , -73.950774263
40.699685971 , -73.950789845
40.699692817 , -73.95078492
40.699687088 , -73.950796311
40.6996962 , -73.950843829
40.699637253 , -73.95055661
40.69911753 , -73.953369063
40.69964174 , -73.950715309
40.699129145 , -73.953368753
40.6999974 , -73.953182892
40.699694475 , -73.950748178
40.699639142 , -73.95083395
40.699049807 , -73.947022716
40.699148135 , -73.95335658
40.699655883 , -73.95149465
40.69759978 , -73.951701243
40.698 , -73.952666667
40.698833333 , -73.946333333
40.7 , -73.951166667
40.69894052 , -73.946518597
40.698999999 , -73.9465
40.699462951 , -73.953923355
40.6996964 , -73.950771017
40.699684054 , -73.950809086
40.699693869 , -73.950782731
40.699693869 , -73.950782731
40.699693869 , -73.950782731
40.699703683 , -73.950801943
40.699155568 , -73.94966816
40.699873121 , -73.951974208
40.699710452 , -73.950780382
40.69895903 , -73.94681302
40.699676307 , -73.950800323
40.700099067 , -73.948122267
40.699692082 , -73.950821821
40.699696157 , -73.950825656
40.697715517 , -73.95204157
40.699692549 , -73.950814496
40.699944958 , -73.951960924
40.699693318 , -73.950794674
40.699378749 , -73.948361203
40.7 , -73.951166667
40.699 , -73.946666667
40.699036145 , -73.950351505
40.699660044 , -73.950702828
40.699664907 , -73.950763413
40.699924241 , -73.9482751
40.699713054 , -73.95064522
40.699640012 , -73.950856536
40.699700582 , -73.950905727
40.699924241 , -73.9482751
40.699378749 , -73.948361203
40.699924241 , -73.9482751
40.699310163 , -73.950069952
40.699658225 , -73.950795667
40.699640878 , -73.950724865
40.699641665 , -73.950719576
40.699641665 , -73.950719576
40.697844661 , -73.952993014
40.700597888 , -73.953618229
40.700597888 , -73.953618229
40.700714281 , -73.953406404
40.699213505 , -73.951242748
40.699833333 , -73.952
40.699213505 , -73.951242748
40.698985141 , -73.950374136
40.69918665 , -73.953344388
40.699606234 , -73.950685582
40.699603863 , -73.950768322
40.698022248 , -73.952674868
40.699695213 , -73.950854122
40.699691054 , -73.950772804
40.698855642 , -73.949761801
40.699690852 , -73.950832263
40.699700618 , -73.950871764
40.700139196 , -73.948126859
40.6997572 , -73.9485804
40.699699974 , -73.950757332
40.699378749 , -73.948361203
40.699924241 , -73.9482751
40.699702445 , -73.950834961
40.7 , -73.951166667
40.698855642 , -73.949761801
40.699704031 , -73.950856384
40.699688567 , -73.950809268
40.699698983 , -73.950817499
40.699705961 , -73.950820419
40.700052241 , -73.951298744
40.699917265 , -73.951952941
40.6976861 , -73.9528264
40.6976861 , -73.9528264
40.6976861 , -73.9528264
40.7005 , -73.9465
40.698999999 , -73.9465
40.697826241 , -73.953044485
40.698656719 , -73.947566377
40.69842656 , -73.9475355
40.700166667 , -73.951333333
40.700754644 , -73.952282796
40.699991786 , -73.949570047
40.7005 , -73.947333333
40.699542412 , -73.951998381
40.700815643 , -73.95229019
40.7 , -73.946166667
40.69966844 , -73.951385064
40.698501587 , -73.953163147
40.6988371 , -73.9465303
40.6988606 , -73.9465228
40.6988606 , -73.9465228
40.6988501 , -73.9465284
40.700134985 , -73.951928903
40.698823074 , -73.946701038
40.699836047 , -73.947878208
40.698587629 , -73.9478024
40.698952477 , -73.946364787
40.699713534 , -73.950835432
40.6991817 , -73.9531967
40.699005542 , -73.953373986
40.6995 , -73.950333333
40.699378749 , -73.948361203
40.699591969 , -73.950759984
40.699924241 , -73.9482751
40.69801336 , -73.952145839
40.7 , -73.951166667
40.698123235 , -73.952219002
40.698123235 , -73.952219002
40.698123235 , -73.952219002
40.698123235 , -73.952219002
40.699642181 , -73.94744873
40.700807 , -73.946998
40.699801401 , -73.94054747
40.70046364 , -73.941237656
40.697576436 , -73.945341474
40.698968976 , -73.944617019
40.701 , -73.942333333
40.698568301 , -73.938689037
40.698775981 , -73.941029868
40.698680856 , -73.938649804
40.700729368 , -73.941423228
40.699293513 , -73.939504938
40.700588787 , -73.94175676
40.700272362 , -73.93963316
40.7005 , -73.941666667
40.698935939 , -73.938794537
40.700293115 , -73.945219853
40.700778149 , -73.941394313
40.699564058 , -73.94013449
40.700333333 , -73.941333333
40.700275535 , -73.941443386
40.6985 , -73.943833333
40.7005 , -73.941666667
40.700833333 , -73.941333333
40.700562474 , -73.941433127
40.700583986 , -73.93884165
40.698918408 , -73.944321397
40.700885132 , -73.941627858
40.700465478 , -73.941162887
40.700784208 , -73.941410842
40.700747832 , -73.941807747
40.701114865 , -73.940554562
40.699132187 , -73.938903459
40.70012213 , -73.941880677
40.69880835 , -73.939941135
40.699314169 , -73.944942077
40.699637292 , -73.944237063
40.700761694 , -73.941994642
40.700307484 , -73.942488912
40.700333333 , -73.941833333
40.700666667 , -73.942166667
40.70099483 , -73.94051796
40.699 , -73.939166667
40.698359464 , -73.944987082
40.700307484 , -73.942488912
40.699937108 , -73.941191588
40.700229534 , -73.94533377
40.700229534 , -73.94533377
40.698880207 , -73.938718209
40.700084464 , -73.94512475
40.70027032 , -73.9450584
40.700066611 , -73.94001482
40.699915997 , -73.940451357
40.700075327 , -73.939079276
40.698739132 , -73.939993987
40.701010019 , -73.942217563
40.700755152 , -73.941461387
40.700307484 , -73.942488912
40.700423338 , -73.942991359
40.698985642 , -73.939852552
40.699010729 , -73.939801399
40.700166667 , -73.940166667
40.700158291 , -73.945135013
40.700199675 , -73.945198212
40.700854203 , -73.941455762
40.699600938 , -73.943894984
40.69888016 , -73.944645032
40.700828552 , -73.940383911
40.699160877 , -73.944437516
40.699160877 , -73.944437516
40.698850207 , -73.944532009
40.700020893 , -73.941631727
40.698850207 , -73.944532009
40.698850207 , -73.944532009
40.698731762 , -73.944982554
40.698828379 , -73.944712025
40.699954717 , -73.9408376
40.699222308 , -73.939337434
40.700333333 , -73.941833333
40.700975478 , -73.943455526
40.698954085 , -73.940129463
40.7005 , -73.9415
40.700181532 , -73.941163262
40.699 , -73.945
40.700928226 , -73.942377508
40.700763155 , -73.942004137
40.698333333 , -73.939166667
40.698473732 , -73.938725135
40.698869093 , -73.93987312
40.7005 , -73.9405
40.7010314 , -73.9427127
40.7 , -73.945166667
40.69982131 , -73.94057438
40.700022495 , -73.942526786
40.700279236 , -73.941665649
40.699051836 , -73.939228365
40.7005 , -73.9425
40.698833333 , -73.939833333
40.698790806 , -73.93820772
40.698369537 , -73.938797589
40.700833333 , -73.941
40.699058118 , -73.941060194
40.697871473 , -73.943965883
40.699921252 , -73.945935568
40.700333333 , -73.944333333
40.700666667 , -73.944
40.700332642 , -73.941001892
40.700666667 , -73.942166667
40.701114655 , -73.941436768
40.700714111 , -73.940040588
40.700333333 , -73.9445
40.699937108 , -73.941191588
40.700311158 , -73.939695702
40.700831905 , -73.94144922
40.699310541 , -73.944938334
40.699833333 , -73.942666667
40.7005 , -73.942333333
40.700465478 , -73.941162887
40.700333333 , -73.941333333
40.700069112 , -73.941599413
40.7003907 , -73.9428858
40.7003907 , -73.9428858
40.69951186 , -73.944655582
40.700368829 , -73.939692145
40.700368829 , -73.939692145
40.700359681 , -73.939704951
40.700359681 , -73.939704951
40.700408472 , -73.939399291
40.698553404 , -73.93872398
40.699333191 , -73.939498901
40.7005 , -73.944833333
40.700873892 , -73.942083374
40.69991469 , -73.94017695
40.698847217 , -73.940043692
40.698460748 , -73.938616889
40.700456178 , -73.9416623
40.699166667 , -73.932
40.699178223 , -73.934594647
40.700499997 , -73.93556556
40.69918099 , -73.93567456
40.697851296 , -73.930270554
40.697701895 , -73.930603958
40.697701895 , -73.930603958
40.697701895 , -73.930603958
40.697701895 , -73.930603958
40.699815871 , -73.935507322
40.700526582 , -73.935746237
40.699 , -73.938
40.699166667 , -73.9305
40.698120514 , -73.932816058
40.699339293 , -73.930094932
40.7000688 , -73.9330822
40.6985 , -73.936666667
40.700239789 , -73.930189171
40.699474746 , -73.934585781
40.6995 , -73.9345
40.699451761 , -73.934580809
40.69951329 , -73.93458231
40.699442764 , -73.934573226
40.699442764 , -73.934573226
40.698632305 , -73.93307372
40.699513088 , -73.934582313
40.698333333 , -73.9365
40.699248506 , -73.93118872
40.699333333 , -73.931166667
40.699166667 , -73.931166667
40.698 , -73.931
40.698710879 , -73.932220139
40.698696136 , -73.931251526
40.698333333 , -73.9375
40.698627472 , -73.931015015
40.699106595 , -73.936994607
40.697557539 , -73.931382337
40.699666667 , -73.933
40.700409834 , -73.935667034
40.698698081 , -73.933417797
40.698166667 , -73.937333333
40.700383765 , -73.935550651
40.70058338 , -73.935161164
40.70058924 , -73.935283788
40.70031699 , -73.935632365
40.70031877 , -73.935769565
40.699050645 , -73.931170357
40.700102742 , -73.932227735
40.698833333 , -73.932833333
40.699573341 , -73.930348763
40.700367122 , -73.935772787
40.69950331 , -73.936644327
40.6995 , -73.934166667
40.69949596 , -73.932864907
40.699001312 , -73.931663513
40.699166667 , -73.936
40.699333333 , -73.936333333
40.699001312 , -73.931335449
40.698593395 , -73.932120525
40.6985 , -73.936333333
40.699389262 , -73.932855104
40.699187065 , -73.93148759
40.697666667 , -73.931
40.698666667 , -73.932666667
40.698522879 , -73.933947081
40.699760928 , -73.93520507
40.700392065 , -73.93555183
40.700449495 , -73.935770597
40.700413481 , -73.935621568
40.700118919 , -73.933204226
40.700476444 , -73.935621693
40.700476444 , -73.935621693
40.6985 , -73.933
40.700369473 , -73.935477216
40.700417827 , -73.935580066
40.698240409 , -73.937654933
40.699179205 , -73.932116377
40.698833333 , -73.932333333
40.698545468 , -73.933532629
40.6990085 , -73.930886435
40.698461244 , -73.936472434
40.698754341 , -73.931110705
40.698441381 , -73.931994477
40.698782173 , -73.93228163
40.698833333 , -73.9325
40.6993273 , -73.9380349
40.699166667 , -73.9315
40.698248787 , -73.937600839
40.69878427 , -73.931988441
40.701038361 , -73.933120728
40.698333333 , -73.937666667
40.699281425 , -73.937281262
40.7 , -73.930333333
40.699056179 , -73.935720725
40.698766568 , -73.93366005
40.697690964 , -73.931386754
40.698776976 , -73.933679564
40.699960147 , -73.930265018
40.700056935 , -73.933319477
40.7002594 , -73.9359742
40.699227336 , -73.931209249
40.7002669 , -73.9359815
40.697833333 , -73.938
40.7002478 , -73.9359928
40.698476057 , -73.933765795
40.698333333 , -73.937833333
40.698320367 , -73.930926278
40.699235732 , -73.931356918
40.700332642 , -73.93699646
40.698750699 , -73.93605181
40.698266391 , -73.936409784
40.700513468 , -73.935558842
40.700421079 , -73.935384733
40.699763325 , -73.936658395
40.700496588 , -73.935307299
40.698968 , -73.932487
40.698666667 , -73.934
40.700415056 , -73.935411589
40.700422078 , -73.935626985
40.69916602 , -73.930153945
40.69916602 , -73.930153945
40.700080665 , -73.936664889
40.700099253 , -73.936652953
40.698067409 , -73.9369943
40.699256756 , -73.93136574
40.70060683 , -73.935431227
40.699666667 , -73.930333333
40.699800372 , -73.930810874
40.699166667 , -73.9315
40.700330433 , -73.935672405
40.698642195 , -73.931122245
40.699166667 , -73.931666667
40.699333333 , -73.937333333
40.697833333 , -73.930333333
40.698266391 , -73.936409784
40.698496316 , -73.936780184
40.698181458 , -73.93642806
40.698489733 , -73.936912233
40.698166667 , -73.937333333
40.700406677 , -73.9355532
40.700788 , -73.936746
40.699333333 , -73.937333333
40.699135216 , -73.930126184
40.700387166 , -73.930072432
40.698425369 , -73.936795649
40.69887092 , -73.933849409
40.698266391 , -73.936409784
40.699333333 , -73.935666667
40.699166 , -73.9375741
40.6985 , -73.933666667
40.699333333 , -73.935666667
40.698466261 , -73.936687427
40.700275789 , -73.937349556
40.6985 , -73.9315
40.698566241 , -73.931854874
40.700447161 , -73.935706423
40.6995 , -73.933333333
40.700435673 , -73.935637465
40.700553596 , -73.935696536
40.699 , -73.934166667
40.700101688 , -73.933178067
40.699116035 , -73.937640644
40.69892299 , -73.93372411
40.699333333 , -73.935666667
40.698661947 , -73.934025205
40.697605133 , -73.931167603
40.698692864 , -73.931156192
40.69774398 , -73.930743332
40.698699 , -73.931828
40.6985 , -73.937666666
40.699333191 , -73.930168152
40.700302124 , -73.9349823
40.697530741 , -73.931656566
40.700403073 , -73.935731027
40.700403073 , -73.935731027
40.698916763 , -73.936202688
40.697690964 , -73.931386754
40.697690964 , -73.931386754
40.700456433 , -73.93560574
40.698583651 , -73.932193621
40.699186122 , -73.932964439
40.69907656 , -73.93756272
40.698166667 , -73.930166667
40.698333333 , -73.9375
40.698903673 , -73.932781918
40.698437593 , -73.932708353
40.698368945 , -73.937949976
40.698833333 , -73.930333333
40.699217758 , -73.937360651
40.698470925 , -73.924985588
40.698512 , -73.925805783
40.698166667 , -73.929833333
40.700632147 , -73.92685133
40.698106382 , -73.925250471
40.699404267 , -73.922154562
40.7 , -73.924666667
40.700352813 , -73.92993524
40.697618167 , -73.92395243
40.697618167 , -73.92395243
40.699469646 , -73.922668997
40.701073995 , -73.92920807
40.699833333 , -73.922833333
40.700333333 , -73.9275
40.69930824 , -73.92891139
40.701 , -73.928666667
40.700081871 , -73.922346057
40.70044706 , -73.927655568
40.697833333 , -73.925
40.700705652 , -73.925335379
40.6995 , -73.929166667
40.69930823 , -73.928911391
40.69938895 , -73.927243068
40.701117184 , -73.928457572
40.6985215 , -73.925029
40.699643383 , -73.92668529
40.699211196 , -73.922071449
40.698 , -73.9235
40.698 , -73.9235
40.698 , -73.9235
40.698 , -73.9235
40.699457118 , -73.928967619
40.698635615 , -73.925279734
40.700332642 , -73.925331116
40.698531712 , -73.924929649
40.700978068 , -73.929525742
40.698506625 , -73.92504957
40.699542531 , -73.928907944
40.699166667 , -73.922166667
40.699502829 , -73.929160601
40.699502829 , -73.929160601
40.698001861 , -73.925331115
40.700856726 , -73.928196868
40.700855043 , -73.928199734
40.700855043 , -73.928199734
40.700672149 , -73.928192138
40.700000763 , -73.92250061
40.699366504 , -73.929032219
40.699087051 , -73.928885509
40.699833333 , -73.922833333
40.700561689 , -73.924419566
40.700483814 , -73.924340004
