14,10.1682192266,9.36525230386731
14.0416666667,8.91627824783787,9.37854232986224
14.0833333333,7.74528304811847,9.3938193607186
14.125,6.69202709321756,9.4075601887482
14.1666666667,5.71069056042785,9.4221767274485
14.2083333333,4.7279340195752,9.44635954877435
14.25,3.713988035283,9.4897830839729
14.2916666667,2.73002409612815,9.55128300507324
14.3333333333,1.92551567837357,9.60995828664533
14.375,1.48639320702424,9.63483592989643
14.4166666667,1.56014617775059,9.6111619579909
14.4583333333,2.1950344335519,9.55667371021194
14.5,3.32240017276928,9.50828673938486
14.5416666667,4.78787947662093,9.49352803447305
14.5833333333,6.41120239152541,9.51510587949141
14.625,8.04036605318979,9.55719713344665
14.6666666667,9.57310898968819,9.60067904731068
14.7083333333,10.9418687873298,9.63342444078664
14.75,12.0816968562204,9.65170877567222
14.7916666667,12.9089182077443,9.65644545279578
14.8333333333,13.3283914695416,9.64993669537345
14.875,13.2675331926956,9.63602787949752
14.9166666667,12.7179159973887,9.62158931329559
14.9583333333,11.7587144109431,9.61500323406416
15,10.5434959842638,9.62113993046344
