14,3.94396529801719,4.90134170059338
14.0416666667,4.29792700144041,5.25930972945765
14.0833333333,4.61897856181803,5.40970910729127
14.125,4.02074129354212,5.47272378893119
14.1666666667,2.99650338071174,5.5180326766506
14.2083333333,2.59457090241021,5.56054804822839
14.25,2.70940974722753,5.60084382310552
14.2916666667,2.43170394798145,5.63372329731481
14.3333333333,1.78250805309616,5.72469210759235
14.375,1.54509277096695,6.02644505976175
14.4166666667,1.7626579023686,6.47727661914
14.4583333333,1.90727332456839,6.8307037284196
14.5,1.83939768968005,6.61817178180021
14.5416666667,1.74896705586528,6.02318449723322
14.5833333333,1.68019195151755,5.7779382756332
14.625,1.74959769907071,5.77981720697259
14.6666666667,2.36091231185121,5.77677459031529
14.7083333333,3.33408828678195,5.77742097999031
14.75,3.86617190503628,5.77949017136606
14.7916666667,3.74866573844384,5.78130895467572
14.8333333333,3.60093147859967,5.78354539737673
14.875,3.98357106640689,5.78655940788319
14.9166666667,4.52391001376575,5.79195135683381
14.9583333333,4.41299278162039,5.86714417391042
15,4.02832518893579,6.14264756306911
