14,7.62117046968934,5.97155792287961
14.0416666667,7.99626416550518,5.99428002444788
14.0833333333,7.72626937065891,6.00944266628416
14.125,6.75401669779455,6.01861333189862
14.1666666667,5.29346576439592,6.03676642654827
14.2083333333,3.74216332468673,6.08228750706583
14.25,2.47470048534819,6.15457823745973
14.2916666667,1.67818917530109,6.23145546935216
14.3333333333,1.3442858436054,6.28788443467359
14.375,1.3802610566005,6.30430271464586
14.4166666667,1.71262385989369,6.26841063455694
14.4583333333,2.299776558924,6.19101046342676
14.5,3.07574554812653,6.11087498019027
14.5416666667,3.90884119403481,6.06199043276691
14.5833333333,4.62751864171867,6.0450818064432
14.625,5.08935324459867,6.04284408107975
14.6666666667,5.23879600123152,6.04420359940951
14.7083333333,5.12927906481896,6.04619851245016
14.75,4.91048603063902,6.04828087126337
14.7916666667,4.77964421761451,6.05088377273269
14.8333333333,4.90640576401023,6.05508804969413
14.875,5.36629176567853,6.06314676117255
14.9166666667,6.11245822369323,6.07880322854952
14.9583333333,6.98002286875034,6.10369349180338
15,7.70745470549854,6.13359631481938
