14,106.160856319897,140.858978680225
14.0416666667,109.088503700652,188.386774711478
14.0833333333,113.404435700333,233.490298928732
14.125,114.7292378993,269.952424014987
14.1666666667,108.957690135228,297.499243775862
14.2083333333,94.3596590128545,318.03505482119
14.25,72.6707934008568,333.680383731907
14.2916666667,48.3478957520718,346.008845974752
14.3333333333,26.4775240641704,355.988102420583
14.375,10.6865399553988,364.175806550425
14.4166666667,2.27168819406086,370.941735597212
14.4583333333,0.767118503328028,376.576688880841
14.5,5.12070372398082,381.292468242507
14.5416666667,14.4194229535868,385.24329042489
14.5833333333,27.8011324176369,388.554629351954
14.625,44.0473042469055,391.324881271072
14.6666666667,61.5152375867422,393.641968882795
14.7083333333,78.4956771014976,395.562443525375
14.75,93.5398234537138,397.092120670402
14.7916666667,105.442683224975,398.289747499487
14.8333333333,113.157931563707,399.402768408307
14.875,116.130188675365,400.981485114283
14.9166666667,114.996832179187,404.185954880177
14.9583333333,111.91424033444,411.014841928886
15,109.781506487053,423.380134388485
