13.4166666667,11.2814666306867,17.7906481885833
13.4583333333,12.2011917142442,25.4586720437343
13.5,12.1626752502859,28.7339608969286
13.5416666667,11.760408702083,30.3171018491715
13.5833333333,11.1495707154388,31.0928144655253
13.625,10.3829317093306,31.4573009111023
13.6666666667,9.52528979429434,31.6183713788496
13.7083333333,8.67080314955836,31.685780322894
13.75,7.92300029817758,31.7135897197281
13.7916666667,7.36808791233136,31.7255589714619
13.8333333333,7.05769709123401,31.7304887018669
13.875,7.00445247407066,31.7310138397099
13.9166666667,7.18640611797457,31.7282413642976
13.9583333333,7.55561258790432,31.7235181191283
14,8.04841976406048,31.71838044911
14.0416666667,8.59656285216684,31.7139658804426
14.0833333333,9.13794183342984,31.7107694423624
14.125,9.62537176533056,31.7087930021577
14.1666666667,10.0317354604153,31.7077750944592
14.2083333333,10.3505825606881,31.7073634079861
14.25,10.5917096987272,31.707245756318
14.2916666667,10.7719755148012,31.7072266151444
14.3333333333,10.903373819623,31.7072248373649
14.375,10.982773525552,31.7072229420672
14.4166666667,10.9886116162688,31.7072213316525
