0.247729,0.661734,0,-0.913534,-0.401842,-0.376453,-0.552554,-0.807287,0.73665,1.308958,0.661734,-0.68062,-0.719989,51148405c2a3754cfe6690df,-1,-1
-0.626104,0.082213,0,0.763616,0.24266,-0.254588,-0.822621,-0.444403,0.7411,0.396467,0.082213,-0.477789,-0.674555,51148502c2a3754cfe6692b9,-1,-1
0.195435,-0.35977,0,0.180998,4.391636,0.315737,-0.450633,0.726191,-0.670751,0.778813,-0.35977,1.433201,0.438434,51148308c2a3754cfe668f8e,1,1
-0.46583,-1.236306,0,0.336485,8.298924,2.981942,0.452097,0.192685,-2.732564,-0.040155,-1.236306,4.044374,2.839462,51147952c2a3754cfe6684ee,1,1
-0.145003,-0.431338,0,-0.610269,-0.321279,0.126999,0.402957,-0.609034,-0.654062,-0.573054,-0.431338,0.129905,0.570034,51147facc2a3754cfe668c48,1,1
0.269819,-0.43447,0,-0.022359,0.726036,-0.821439,-0.530268,0.532833,-1.003886,-0.804179,-0.43447,0.354846,0.947665,51148bb8c2a3754cfe669bd6,1,1
-0.000159,0.606398,0,0.835297,1.531662,-0.618548,-0.055253,0.031852,-0.889232,-0.096278,0.606398,1.211557,0.701301,51148712c2a3754cfe669570,1,1
2.240379,-0.296626,0,0.075375,-0.119872,-0.15204,-0.18855,-0.58532,-0.628154,0.327038,-0.296626,-0.246544,0.591172,51148a80c2a3754cfe66997f,1,1
-0.292129,-0.080127,0,0.566108,1.209411,0.770293,-0.750521,-0.541632,-0.525126,0.216176,-0.080127,0.179629,0.410168,51147caac2a3754cfe668801,1,1
0.157136,-2.107871,0,-1.671698,-0.562967,-0.678079,0.377678,0.506621,-1.131709,-1.007365,-2.107871,-0.479625,1.044898,51148ec4c2a3754cfe66a0cc,1,1
1.473346,-0.3108,0,1.360958,0.524629,0.519538,0.471736,-0.164267,-2.99219,0.083461,-0.3108,2.06146,2.872171,51148f61c2a3754cfe66a1aa,1,1
1.015062,-1.215921,0,1.126288,0.524629,-0.502303,0.752533,-0.457397,-1.659044,0.233522,-1.215921,1.916406,1.939278,51148d4dc2a3754cfe669e6d,1,1
-0.403166,0.833071,0,0.154084,3.988823,0.291491,-1.136653,0.203125,0.413515,0.028677,0.833071,0.368,-0.404432,51147a4fc2a3754cfe66858e,1,1
2.67089,-1.142035,0,1.360958,-0.522686,-0.161124,0.175454,0.852205,-1.053946,-3.082404,-1.142035,0.684513,1.186288,511486b7c2a3754cfe6694e2,1,1
0.045029,1.214438,0,-0.454646,0.323222,1.745684,0.116744,-0.88083,0.498571,-0.077788,1.214438,0.411829,-0.484595,511479e7c2a3754cfe668564,1,1
0.150581,0.155,0,-0.37836,1.209411,2.691194,-0.669555,-0.407259,0.470114,-0.351641,0.155,0.098236,-0.449732,511478ebc2a3754cfe6684c5,1,1
-0.405575,-1.419498,0,-0.353152,-0.079591,-0.176835,0.462826,0.158446,0.078827,0.654345,-1.419498,0.417763,0.008608,51148a6cc2a3754cfe669960,1,1
-0.904986,0.368281,0,0.128941,-0.724092,-0.532444,1.475468,-0.363415,0.931882,-1.51406,0.368281,0.129601,-0.964165,5114908ec2a3754cfe66a292,-1,1
-0.303088,-0.331058,0,0.835297,1.410818,0.616347,-0.311593,0.361097,0.127592,-0.3974,-0.331058,0.86715,-0.123728,51147c8bc2a3754cfe6687e2,1,1
-0.245623,0.25474,0,0.128941,0.56491,0.261919,-0.257884,-0.331026,-0.268954,-0.41622,0.25474,0.548813,0.468107,51147f9ac2a3754cfe668c31,1,1
1.650466,-2.007936,0,1.360958,-0.401842,-0.409714,0.175454,-0.424255,-0.564066,0.77124,-2.007936,-0.216177,0.557996,51148d70c2a3754cfe669ea6,1,1
-0.412974,-0.563262,0,-3.188027,-0.562967,-0.778647,1.475468,0.050055,1.009496,-1.007365,-0.563262,-0.281699,-1.002032,51148d9dc2a3754cfe669ee6,-1,-1
-0.342686,-0.510353,0,0.464946,-0.522686,-0.713923,0.539458,-0.094602,0.085251,0.62459,-0.510353,-0.367558,-0.170484,511486bec2a3754cfe6694f2,-1,-1
0.765693,-0.480441,0,-2.671097,-0.321279,0.176253,0.035453,0.061818,0.470727,-1.08633,-0.480441,-0.479409,-0.412481,51147d5ac2a3754cfe6688f2,-1,-1
1.836226,0.66534,0,0.265832,-0.200435,-0.389675,-0.962058,-0.313453,0.430499,1.308958,0.66534,-0.68062,-0.369481,511484ddc2a3754cfe669216,-1,-1
0.343223,-0.18545,0,-0.770098,0.363504,0.831182,-0.891454,-0.725261,0.750022,0.291654,-0.18545,-0.37034,-0.7878,51147d43c2a3754cfe6688cd,-1,-1
-0.366115,0.82121,0,0.744949,-0.321279,-0.194618,-0.916557,0.379247,1.174357,0.838455,0.82121,-0.68062,-1.209502,511482b8c2a3754cfe668f33,-1,-1
1.398881,0.16763,0,1.360958,-0.562967,-0.75226,0.782127,0.785058,0.989576,1.308958,0.16763,-0.3575,-0.996234,51148c64c2a3754cfe669d4e,-1,-1
0.380271,1.472613,0,-0.37836,-0.240716,-0.419841,-0.344551,-0.694886,0.958072,1.308958,1.472613,-0.561207,-0.976023,5114867bc2a3754cfe6694d1,-1,-1
-0.572515,1.050647,0,-0.216024,1.652506,-0.330746,-1.12456,0.51241,0.705189,0.204844,1.050647,-0.222603,-0.738361,51147e17c2a3754cfe6689cf,1,-1
-1.376916,-0.212313,0,-0.829294,-0.603248,-0.06324,-0.084549,-0.854833,0.554535,0.472508,-0.212313,-0.68062,-0.59573,51148538c2a3754cfe6692c0,-1,-1
-0.393805,1.129215,0,-0.15537,-0.482404,-0.187005,0.009998,-0.634184,0.459426,0.150796,1.129215,-0.484799,-0.475012,511482bac2a3754cfe668f42,-1,-1
0.015141,0.559329,0,1.360958,-0.562967,-0.537668,0.34091,-0.872867,0.111674,-0.059778,0.559329,-0.399709,-0.137011,511489f6c2a3754cfe6698d7,-1,-1
-0.864822,-0.539664,0,-0.829294,-0.482404,-0.857784,-0.604554,0.919779,0.136904,-1.618617,-0.539664,-0.567474,-0.116167,51148e72c2a3754cfe66a044,-1,-1
1.49416,-0.185274,0,-1.103075,-0.160154,-0.626828,-0.18855,0.465302,0.306253,0.932555,-0.185274,-0.494473,-0.232494,51148830c2a3754cfe669706,-1,-1
1.555076,0.489103,0,-0.047061,-0.36156,-0.033662,0.175454,-0.351235,1.014397,1.308958,0.489103,-0.514977,-1.038248,51148623c2a3754cfe669443,-1,-1
-0.148362,1.262941,0,-0.117462,-0.200435,-0.581183,-0.359846,-0.005779,0.374672,0.556153,1.262941,-0.450515,-0.288343,51148987c2a3754cfe66982f,-1,-1
7.011604,0.589141,0,-0.692403,-0.03931,-0.497648,-0.495079,-0.585291,0.396412,0.68162,0.589141,-0.598968,-0.347775,5114883fc2a3754cfe66971d,-1,-1
-0.628096,0.311996,0,0.79775,0.202378,0.338212,-0.98274,-0.595942,0.871716,-0.196652,0.311996,-0.474509,-0.816057,51147a5bc2a3754cfe6685c3,-1,-1
-1.353069,0.305323,0,0.265832,-0.603248,-0.328216,-0.279551,-0.090488,0.554535,0.472508,0.305323,-0.68062,-0.59573,51148882c2a3754cfe66973b,-1,-1
-0.332645,1.299932,0,0.128941,-0.321279,0.21859,-0.864557,-0.895194,0.517075,0.838455,1.299932,-0.68062,-0.535504,51147cc2c2a3754cfe66883f,-1,-1
-0.819637,-0.551932,0,0.128941,-0.280998,-0.260143,-0.084549,-0.712486,-0.079591,1.308958,-0.551932,-0.297477,0.102828,51148060c2a3754cfe668cd4,-1,-1
0.545948,-0.282718,0,-1.92442,-0.36156,-0.039959,-0.084549,-0.463425,-1.059843,-1.200392,-0.282718,-0.413911,1.000727,511480cbc2a3754cfe668da5,-1,-1
-0.734288,0.210363,0,-0.829294,-0.562967,-0.494433,-0.084549,-0.640056,0.554535,1.308958,0.210363,-0.68062,-0.59573,51148841c2a3754cfe66972a,-1,-1
0.992776,-0.648719,0,1.360958,-0.603248,-0.821324,0.630459,-0.515475,0.161969,1.308958,-0.648719,-0.458895,-0.27346,51148bb9c2a3754cfe669be8,1,-1
1.277831,1.040796,0,0.842214,-0.401842,-0.899585,-0.431219,0.918533,0.702572,-1.068321,1.040796,-0.405106,-0.721854,5114911dc2a3754cfe66a389,-1,-1
0.122968,0.24871,0,-0.047061,0.041253,0.128314,-0.582887,-0.520827,0.471456,0.233522,0.24871,-0.19494,-0.371117,51147db0c2a3754cfe668954,-1,-1
0.294036,1.322268,0,-0.516401,-0.240716,0.249644,-1.002205,-0.097648,0.985506,-0.124956,1.322268,-0.68062,-1.031019,51147ccac2a3754cfe668845,-1,-1
0.154533,-0.001183,0,0.525692,0.766317,3.797378,-0.903076,-0.674631,-0.813101,-0.860141,-0.001183,0.110432,1.181662,51147969c2a3754cfe66850e,1,1
-0.488468,0.877349,0,0.277866,1.974757,0.364639,-0.790729,-0.248281,0.238999,-0.262833,0.877349,0.409864,-0.051192,51147a63c2a3754cfe6685e4,1,1
1.584671,-0.660583,0,1.360958,-0.240716,-0.383361,1.037569,-0.082299,-0.270091,0.516532,-0.660583,0.481494,0.24626,51148d4fc2a3754cfe669e7a,1,1
-0.698029,-1.715965,0,1.360958,-0.522686,-1.066993,-0.431219,4.415761,-1.535102,-2.036842,-1.715965,-0.343725,1.431633,5114a47fc2a3754cfe66bb07,1,1
0.329731,-1.838072,0,0.744949,0.081534,-0.262627,0.175454,0.188351,-2.392863,-0.337803,-1.838072,0.507358,2.173686,51148abfc2a3754cfe6699ab,1,1
0.451562,-0.040098,0,-3.801778,-0.683811,-0.872756,2.723481,1.217086,-0.86571,-4.06822,-0.040098,1.531609,0.865135,51148b56c2a3754cfe669abf,1,1
1.145065,0.24491,0,0.312433,0.645473,1.262245,-0.171216,-0.255461,-0.14279,0.027588,0.24491,0.285189,0.28942,511478c8c2a3754cfe6684a9,1,1
0.061467,-2.081036,0,-1.103075,-0.321279,-0.753197,1.3888,0.092435,-1.332927,0.838455,-2.081036,0.365447,1.236591,5114a33bc2a3754cfe66b985,1,1
-0.975274,-0.955864,0,0.265832,-0.562967,-0.67057,0.175454,0.580104,0.630057,1.308958,-0.955864,-0.520005,-0.65384,51149ab2c2a3754cfe66af56,-1,1
-0.448118,-0.908069,0,-0.610269,0.162097,0.492266,-0.127882,-0.36736,-1.392295,0.556153,-0.908069,0.203428,1.319255,51148241c2a3754cfe668ea4,1,1
1.238782,0.629307,0,-1.103075,-0.603248,-0.393871,1.995473,-0.738158,0.766288,1.308958,0.629307,-0.323408,-0.79225,51148d3ac2a3754cfe669e61,1,1
1.774724,-1.009312,0,0.265832,-0.724092,0.077487,1.995473,-0.598018,-0.540793,-2.036842,-1.009312,0.114036,0.405148,51147ed6c2a3754cfe668af1,1,1
1.1653,0.401957,0,-0.15537,-0.442123,-0.303115,0.671823,-0.060995,0.670482,0.729877,0.401957,-0.079289,-0.705939,511497d2c2a3754cfe66ac3b,-1,1
1.550055,0.238521,0,0.703882,-0.321279,0.03357,-0.084549,-0.334837,0.790033,1.308958,0.238521,-0.544929,-0.82702,51148a6dc2a3754cfe669963,-1,1
0.061991,-0.757089,0,0.165296,8.822582,3.916754,0.51501,-0.543065,-2.512631,-0.246016,-0.757089,3.908018,2.776811,51147971c2a3754cfe668514,1,1
-1.201756,-2.010946,0,0.842214,-0.482404,0.236711,-0.02677,-0.647737,-2.964374,-1.860747,-2.010946,0.199628,2.562505,51147feec2a3754cfe668c51,1,1
-0.578149,-0.242437,0,0.891618,-0.200435,0.222768,0.175454,-0.442101,-1.375856,0.233522,-0.242437,0.128594,1.318051,51147f8bc2a3754cfe668c04,1,1
-0.662885,-1.248965,0,-0.431066,-0.119872,-0.257597,-0.633443,0.008301,-1.765248,0.62459,-1.248965,-0.442459,1.740715,51148d89c2a3754cfe669eb5,1,1
0.143161,0.536854,0,-0.110107,1.209411,-0.526384,-1.069822,0.23236,0.264569,-0.264067,0.536854,-0.193037,-0.231631,511485ecc2a3754cfe6693c3,1,1
-0.188932,0.702245,0,0.781185,-0.240716,-0.222625,-0.962058,-0.767751,0.314042,1.308958,0.702245,-0.68062,-0.277711,51147f07c2a3754cfe668b22,-1,-1
1.19661,0.308951,0,0.464946,-0.482404,-0.393118,-0.552554,-0.839671,0.46597,1.308958,0.308951,-0.68062,-0.472963,511484dac2a3754cfe669210,-1,-1
-1.298596,0.801224,0,0.891618,-0.119872,-0.270867,-1.098559,0.222609,0.815449,0.950479,0.801224,-0.68062,-0.8099,51148105c2a3754cfe668df3,-1,-1
-0.136844,0.249727,0,1.360958,-0.522686,-0.684231,-0.084549,0.349449,0.100676,-0.841913,0.249727,-0.368108,-0.170511,51148af2c2a3754cfe669a34,-1,-1
-0.736296,-0.218634,0,-1.45508,-0.401842,-0.843255,-0.552554,1.739746,0.349655,0.77124,-0.218634,-0.68062,-0.30974,51148e02c2a3754cfe669f80,-1,-1
2.199378,0.703253,0,-1.103075,-0.683811,-0.912123,0.175454,0.179784,-0.003625,-0.573054,0.703253,-0.68062,-0.101544,511493b3c2a3754cfe66a6dd,-1,-1
-1.845757,0.743846,0,0.656948,-0.401842,-0.4296,-0.804556,0.39905,0.812517,0.77124,0.743846,-0.68062,-0.811995,511488f6c2a3754cfe6697e3,-1,-1
0.063759,0.737478,0,-0.678242,0.081534,0.109619,-0.69499,-0.076215,0.464694,0.270606,0.737478,-0.415471,-0.382185,511482e4c2a3754cfe668f81,-1,-1
0.026323,-0.448593,0,0.265832,-0.603248,-0.973294,1.085464,0.34566,0.731619,0.472508,-0.448593,-0.257461,-0.741421,511494d8c2a3754cfe66a7f1,-1,-1
0.177441,-0.103001,0,-1.775084,-0.200435,-0.361038,-0.431219,-0.209569,-0.411619,-0.059778,-0.103001,-0.566161,0.250816,51148095c2a3754cfe668d84,-1,-1
0.549965,0.238629,0,0.464946,-0.401842,-0.524955,1.085464,0.305341,0.391931,-1.770698,0.238629,1.509698,-0.340276,511487d7c2a3754cfe66964e,-1,-1
-1.420428,0.145169,0,-3.567109,-0.603248,-0.376913,0.175454,0.026823,0.42178,-1.200392,0.145169,-0.68062,-0.459863,51148d25c2a3754cfe669e29,-1,-1
-0.545739,0.413214,0,0.375344,-0.562967,-0.402938,-0.431219,-0.781687,0.716339,0.556153,0.413214,-0.68062,-0.708937,511489e5c2a3754cfe6698ca,-1,-1
-0.504348,0.574392,0,1.360958,-0.522686,-0.837665,-0.552554,0.409801,0.620122,1.308958,0.574392,-0.68062,-0.624078,51148b72c2a3754cfe669b04,-1,-1
-1.014322,1.28051,0,-1.103075,-0.482404,-0.014605,-0.431219,-0.168599,1.21915,0.68162,1.28051,-0.68062,-1.236268,51148622c2a3754cfe669436,-1,-1
0.133106,0.340896,0,-0.487067,-0.401842,-0.593367,0.875462,0.892771,0.465088,-0.102551,0.340896,0.781059,-0.549681,51148a29c2a3754cfe66992b,-1,-1
-0.685338,0.345248,0,-0.610269,0.645473,0.741685,-0.18855,0.029086,0.69019,-0.347213,0.345248,0.405088,-0.691207,51147c40c2a3754cfe6687a8,1,-1
0.664768,0.761328,0,-0.281731,-0.200435,-0.187005,-0.431219,-0.644083,0.807428,1.308958,0.761328,-0.575908,-0.811762,511482bac2a3754cfe668f43,-1,-1
0.895455,1.419095,0,0.046807,-0.321279,-0.506914,0.035453,-0.382662,0.92686,1.308958,1.419095,-0.47132,-0.912913,511485efc2a3754cfe6693de,-1,-1
0.267309,1.180521,0,-0.132396,0.282941,-0.352944,-0.864557,-0.184241,0.873487,0.62459,1.180521,-0.455467,-0.799978,51148603c2a3754cfe6693fa,-1,-1
1.17169,0.066507,0,-0.15537,-0.522686,0.565513,1.333648,-0.632426,0.442498,-0.428284,0.066507,0.255752,-0.410885,51148307c2a3754cfe668f8c,1,-1
0.807473,0.472824,0,-0.15537,-0.442123,-0.269611,-0.320915,-0.015588,-0.176455,0.729877,0.472824,-0.590548,0.15601,511484f8c2a3754cfe6692a3,-1,-1
-0.818479,0.093436,0,0.656948,-0.442123,-0.385336,0.595459,0.033987,0.603854,0.233522,0.093436,0.004068,-0.684722,51148547c2a3754cfe6692c6,-1,-1
-0.295828,2.05281,0,1.360958,-0.603248,-0.725863,-0.431219,-0.823406,0.989576,0.472508,2.05281,-0.68062,-0.996234,511486bdc2a3754cfe6694f0,-1,-1
0.109789,0.562388,0,0.265832,-0.240716,-0.69285,-0.279551,0.809625,0.861344,0.890733,0.562388,-0.441211,-0.819572,511488bbc2a3754cfe66978f,-1,-1
-0.594099,0.40516,0,1.360958,0.081534,-0.327105,-0.944558,-0.327201,0.844922,1.019417,0.40516,-0.604638,-0.745651,511484f1c2a3754cfe66927e,-1,-1
-0.532463,0.889495,0,-0.281731,-0.522686,-0.358176,0.539458,-0.627475,0.269994,0.054283,0.889495,-0.400744,-0.239473,51148d29c2a3754cfe669e2d,-1,-1
0.043895,-0.799742,0,-2.393759,0.202378,-0.671433,-0.24455,0.185879,-1.7122,-1.200392,-0.799742,0.134677,1.913935,51148557c2a3754cfe6692d9,1,1
-0.026393,0.416457,0,-0.195274,-0.240716,-0.013277,-0.279551,-0.593595,0.275947,0.516532,0.416457,-0.497414,-0.155267,511482cec2a3754cfe668f72,-1,1
0.733822,-0.454503,0,-0.692403,-0.200435,-0.282864,0.271245,-0.238677,-0.028619,-0.573054,-0.454503,0.390758,0.127993,511484bec2a3754cfe6691c3,-1,1
0.357846,0.09853,0,-0.047061,0.403785,0.529187,-0.067215,-0.61515,-0.591827,0.878784,0.09853,0.084244,0.589645,51147f0dc2a3754cfe668b31,1,1
-0.013062,0.016016,0,-0.555513,0.444066,1.130904,-0.514898,-0.871585,-0.181567,0.890733,0.016016,-0.01674,0.18433,51147864c2a3754cfe668473,1,1
0.102468,-0.944464,0,1.360958,-0.562967,-1.066302,0.478791,2.674967,0.118208,-0.573054,-0.944464,-0.265777,-0.106665,5114a18cc2a3754cfe66b77f,1,1
-0.13703,-0.643048,0,-0.179063,0.000972,1.711258,-0.431219,-0.723585,-1.150297,-0.808306,-0.643048,-0.292002,1.226057,5114789bc2a3754cfe668496,1,1
-0.444213,-0.247105,0,0.681224,-0.03931,-0.476109,0.647311,-0.218445,0.579074,-0.508157,-0.247105,0.843751,-0.592893,511484e2c2a3754cfe66922d,-1,1
-0.300291,-0.968118,0,0.912952,0.403785,-0.645679,1.244354,0.607038,-2.500461,-2.455067,-0.968118,3.893971,2.296659,51148777c2a3754cfe669601,1,1
-0.008821,-1.358038,0,1.360958,-0.482404,0.635061,0.175454,-0.792335,0.001889,0.68162,-1.358038,-0.450658,-0.015351,51147b47c2a3754cfe6686e2,1,1
-0.065929,0.546798,0,0.265832,-0.280998,-0.469104,0.402957,-0.398154,0.390377,0.472508,0.546798,0.271631,-0.33662,51148d2dc2a3754cfe669e3e,-1,1
0.151593,1.565753,0,1.052954,0.162097,-0.172166,-0.940042,-0.049278,-0.75938,0.1327,1.565753,-0.367614,0.91502,51147d13c2a3754cfe6688a6,-1,1
-0.769818,0.71081,0,-0.316682,0.605192,0.054959,-0.524553,-0.124831,0.55244,-0.132583,0.71081,0.052108,-0.426665,51147f98c2a3754cfe668c22,-1,1
0.108858,0.324815,0,0.064098,0.444066,1.650092,-0.541523,-0.695593,0.444384,0.516532,0.324815,-0.121662,-0.359137,51147bc6c2a3754cfe668728,1,1
-0.451632,-2.672444,0,0.891618,0.967723,-0.874489,1.358467,4.071127,-3.102244,-2.006968,-2.672444,4.851881,3.413934,51148c2ac2a3754cfe669cf1,1,1
-1.457245,0.789993,0,0.128941,-0.643529,-0.596499,0.955462,-0.12502,0.140063,0.367952,0.789993,-0.323987,-0.206797,511487aec2a3754cfe669624,-1,1
2.810209,0.285636,0,-0.829294,-0.562967,-0.893737,-0.084549,0.460587,1.145971,1.308958,0.285636,-0.68062,-1.163464,5114910fc2a3754cfe66a361,-1,1
-0.567606,0.394293,0,-0.575068,0.645473,3.848455,-0.835668,-0.811429,-0.303346,-0.976343,0.394293,-0.052327,0.574003,5114796ac2a3754cfe668511,1,1
1.287874,-1.103063,0,0.851785,7.332173,3.61789,0.225027,-0.355669,-3.026175,-0.524442,-1.103063,4.739425,3.579195,5114798cc2a3754cfe668532,1,1
1.866349,0.034508,0,0.128941,-0.643529,-0.83176,0.435457,0.789541,0.493157,0.367952,0.034508,-0.59356,-0.529709,51149334c2a3754cfe66a653,-1,-1
0.130157,0.574672,0,0.178222,0.846879,0.582132,-0.900012,-0.285358,1.265397,0.405592,0.574672,-0.389498,-1.299975,51147b3fc2a3754cfe6686bc,-1,-1
-0.469204,0.505327,0,0.201413,-0.321279,0.679133,-0.18855,-0.63806,1.174618,0.423305,0.505327,-0.45575,-1.173887,51147cfdc2a3754cfe66886a,-1,-1
-0.344954,0.660158,0,-0.237334,0.24266,0.745815,-0.58778,-0.379727,0.679458,-0.318728,0.660158,-0.162246,-0.736522,51147c42c2a3754cfe6687b1,-1,-1
-1.115849,0.176471,0,0.539613,-0.482404,-0.297352,-0.651827,-0.658394,0.625152,0.68162,0.176471,-0.68062,-0.63137,51147e1ac2a3754cfe6689e9,-1,-1
-0.182343,1.17404,0,0.265832,0.323222,0.117986,-0.734556,-0.296901,0.224215,0.263395,1.17404,-0.214054,-0.150561,51147d9ec2a3754cfe66893e,-1,-1
-0.047479,1.170477,0,-2.010877,0.323222,0.307537,-0.334151,0.276339,-0.027415,-0.077788,1.170477,-0.101723,0.101531,51147e04c2a3754cfe6689aa,-1,-1
-1.000833,0.800559,0,-0.15537,-0.562967,-0.676979,-0.320915,0.586621,0.331467,-1.007365,0.800559,-0.545662,-0.322263,511488c7c2a3754cfe6697a9,-1,-1
0.946587,-0.445447,0,-0.829294,0.56491,1.04262,-0.292551,-0.588938,-0.081241,-0.029362,-0.445447,0.174691,0.111498,51147ad4c2a3754cfe668660,1,-1
-0.462175,0.40971,0,-1.45508,-0.401842,1.273624,-0.552554,-0.838065,0.481458,0.77124,0.40971,-0.68062,-0.534806,51147aaac2a3754cfe66863c,-1,-1
0.953727,0.988802,0,1.360958,-0.603248,-0.752283,-0.431219,0.15896,0.575225,0.472508,0.988802,-0.68062,-0.574191,51148c65c2a3754cfe669d4f,-1,-1
0.09661,0.665461,0,-2.863099,-0.522686,-1.039158,0.175454,3.485979,0.359063,-0.841913,0.665461,-0.57467,-0.38489,51149b21c2a3754cfe66b007,-1,-1
0.061467,-0.017799,0,1.360958,-0.683811,-1.094126,-0.279551,2.55327,0.140063,-0.573054,-0.017799,-0.68062,-0.206797,5114983cc2a3754cfe66ac9b,-1,-1
-1.124635,-0.493305,0,-1.327078,-0.603248,-0.592636,-0.279551,-0.295775,0.165839,-0.744146,-0.493305,-0.68062,-0.177025,5114a346c2a3754cfe66b9ad,-1,-1
-1.69572,0.866155,0,0.602794,-0.442123,-1.039061,-0.431219,1.132653,1.137455,0.729877,0.866155,-0.526739,-1.154781,511496f5c2a3754cfe66ab61,-1,-1
-0.834699,0.610438,0,-0.913534,-0.401842,-0.6137,-0.18855,-0.302109,0.9264,1.308958,0.610438,-0.526225,-0.923855,511485d1c2a3754cfe6693a2,-1,-1
-0.575981,0.944953,0,-0.223064,0.967723,-0.306318,-0.715194,-0.127522,-0.035726,0.099093,0.944953,0.006274,0.314172,51148601c2a3754cfe6693ea,1,-1
