64.166667,0.302263,0.893617,39,3.645147,0.134921,4.412857,2.502691,0.829787,511478c8c2a3754cfe6684a9,1,-1
38.125,0.309608,0.8,39,2.972149,0.133333,5.041004,2.877922,0.78,51147c40c2a3754cfe6687a8,1,-1
46.928571,0.351443,0.933333,13,1.550283,0.071429,3.435065,2.365596,0.866667,51148651c2a3754cfe669492,-1,-1
53.1,0.298066,1,10,0.989099,0.166667,3.988096,2.446439,1,51148e10c2a3754cfe669fc6,-1,-1
39.730159,0.361244,0.84,64,1.585672,0.047619,6.107956,2.91686,0.853333,51147e17c2a3754cfe6689cf,1,-1
40.545455,0.310781,0.785714,13,2.481706,0.181818,3.258839,2.4138,0.928571,51147e0cc2a3754cfe6689bc,-1,-1
52.758621,0.27076,0.783784,32,3.087854,0.068966,3.37576,2.876523,0.864865,51147d43c2a3754cfe6688cd,-1,-1
47.652174,0.3832,0.92,22,2.739596,0.101449,3.737941,2.478298,0.88,51148294c2a3754cfe668ee5,-1,-1
41.3,0.314327,0.714286,13,3.659858,0.1,3.126742,2.4138,0.928571,51147aaac2a3754cfe66863c,-1,-1
55.666667,0.35953,1,15,1.918792,0.088889,4.872754,2.606239,1,5114841fc2a3754cfe6690eb,-1,-1
32.666667,0.272208,0.857143,12,0.803703,0.166667,7.956,2.378783,0.857143,51149580c2a3754cfe66a8a7,-1,-1
36.238095,0.305593,0.724138,27,1.294458,0.095238,6.680461,2.737845,0.931034,511485e2c2a3754cfe6693b5,-1,-1
41.777778,0.39648,1,9,1.362706,0.111111,3.673977,2.419382,1,511485f2c2a3754cfe6693e5,-1,-1
31.3,0.240965,0.769231,11,1.04136,0.1,7.636961,2.133938,0.846154,5114925ec2a3754cfe66a55c,-1,-1
59.1,0.339091,0.769231,11,1.479672,0.1,4.089316,2.565448,0.846154,511484c1c2a3754cfe6691cb,-1,-1
39.842105,0.402764,0.826087,14,1.49434,0.263158,3.617837,2.142915,0.608696,51148643c2a3754cfe66946c,1,-1
45.928571,0.302616,1,10,1.128675,0.142857,5.748215,2.117963,0.714286,51148af2c2a3754cfe669a34,-1,-1
56.105263,0.264227,0.703704,20,1.963927,0.052632,5.985313,2.29265,0.740741,511482e2c2a3754cfe668f7b,-1,-1
32.622951,0.311686,0.824324,51,1.488299,0.076503,5.853778,2.676489,0.689189,5114848ac2a3754cfe669163,1,-1
36.9375,0.282363,0.888889,13,3.17347,0.125,3.056796,2.107735,0.722222,511481bec2a3754cfe668e81,1,1
48.757463,0.228915,0.878689,242,7.076991,0.197761,3.777963,2.036045,0.793443,51147971c2a3754cfe668514,1,1
87.1,0.314421,0.833333,10,1.20369,0.233333,4.326173,2.251629,0.833333,51148ccac2a3754cfe669dd7,-1,1
43.56338,0.260102,0.946667,58,2.810108,0.122066,5.773928,2.7187,0.773333,51147c8bc2a3754cfe6687e2,1,1
97.666667,0.288777,0.84375,22,0.950603,0.160494,12.950448,2.653326,0.6875,51148ba4c2a3754cfe669b5a,1,1
29.673469,0.358177,0.907407,45,3.505678,0.108844,4.561074,3.017731,0.833333,51147bdbc2a3754cfe668749,1,1
53.171429,0.298783,0.853659,30,3.146867,0.085714,3.711825,2.545742,0.731707,51147a3ec2a3754cfe66857f,1,1
46.666667,0.251264,0.884615,61,6.258274,0.135266,3.866509,2.35707,0.782051,51147966c2a3754cfe668500,1,1
36,0.325224,1,11,0.998273,0.153846,6.029142,1.914341,0.846154,51148d8dc2a3754cfe669eca,-1,1
68.222222,0.362735,1,8,0.709914,0.222222,10.257702,2.19716,0.888889,51149cd9c2a3754cfe66b262,-1,1
48.714286,0.312812,0.875,12,0.918268,0.166667,5.912135,2.521782,0.75,51148ba9c2a3754cfe669b8b,-1,1
50.032258,0.398951,0.96875,27,1.79069,0.064516,4.868013,2.087489,0.84375,51147d13c2a3754cfe6688a6,-1,1
58.4875,0.23678,0.930233,68,2.648082,0.208333,5.050151,1.473309,0.790698,51148f4fc2a3754cfe66a178,1,1
48.25,0.251498,0.888889,8,0.754963,0.25,5.73985,2.19716,0.888889,511494d8c2a3754cfe66a7f1,-1,1
38.785714,0.348392,0.933333,12,1.857653,0.142857,3.595615,2.689246,0.8,5114833bc2a3754cfe668fc4,-1,1
38.609756,0.35375,0.891304,41,2.727783,0.121951,5.108303,2.626641,0.891304,51147a64c2a3754cfe6685eb,1,1
46.916667,0.335592,0.72,38,2.2996,0.111111,5.155196,2.654834,0.76,51147f99c2a3754cfe668c2b,1,1
45.8125,0.252761,0.8,15,2.177462,0.1875,3.632334,1.919241,0.75,51147facc2a3754cfe668c48,1,1
38.967742,0.290354,0.939394,29,1.684132,0.075269,3.995762,2.814582,0.878788,51148502c2a3754cfe6692b9,-1,1
72.5,0.153508,1,4,0.994957,0.541667,5.106854,0.543564,0.5,51148e9cc2a3754cfe66a0c0,1,1
42.235294,0.129031,0.894737,16,1.680242,0.137255,4.099693,0.590724,0.842105,51148d8ac2a3754cfe669eb9,1,1
55.466667,0.257649,0.9375,14,1.474333,0.2,4.348975,1.849602,0.875,51148d37c2a3754cfe669e54,1,1
57.8,0.344592,0.9375,13,1.778303,0.2,3.613902,2.483459,0.8125,511482e1c2a3754cfe668f78,-1,1
47.952381,0.185186,0.807692,19,2.834767,0.095238,4.088869,2.159911,0.730769,51147b46c2a3754cfe6686d6,1,-1
37.4,0.268331,0.714286,13,0.923083,0.1,8.817338,2.182006,0.928571,51148e02c2a3754cfe669f80,-1,-1
33.826087,0.381584,0.92,21,1.729465,0.115942,4.33733,2.47327,0.84,51147f08c2a3754cfe668b26,-1,-1
42.090909,0.358162,0.785714,12,1.562211,0.090909,3.195277,2.217022,0.857143,51148668c2a3754cfe6694c9,-1,-1
42.481481,0.25933,0.771429,38,0.900559,0.061728,4.567231,2.658812,0.542857,51148e70c2a3754cfe66a031,-1,-1
47.125,0.212868,0.8,8,1.569336,0.125,3.204024,2.046439,0.8,51148aa1c2a3754cfe6699a7,-1,-1
52.076923,0.293687,0.928571,13,1.380069,0.153846,6.190036,2.120952,0.928571,511489d0c2a3754cfe669898,-1,-1
54.533333,0.186633,0.882353,14,1.317063,0.155556,4.204271,1.645711,0.823529,51148a04c2a3754cfe6698f1,1,-1
60.9,0.286191,0.714286,13,1.400204,0.1,3.380751,2.155968,0.928571,51148120c2a3754cfe668e22,-1,-1
61.142857,0.328928,0.875,8,0.935053,0.142857,4.220303,2,1,51148b60c2a3754cfe669adb,-1,-1
52.257143,0.3786,0.921053,38,4.002708,0.07619,3.283397,3.01015,1,511479e6c2a3754cfe668563,1,-1
45.416667,0.292647,0.705882,14,1.382779,0.111111,3.59935,2.542483,0.823529,511484bfc2a3754cfe6691c8,-1,-1
48,0.378154,0.666667,19,2.187374,0.190476,3.320289,2.235926,0.904762,51148245c2a3754cfe668eb1,-1,-1
23.75,0.347739,0.923077,12,0.669938,0.111111,7.477161,2.873141,0.923077,511496f5c2a3754cfe66ab61,-1,-1
21.615385,0.338786,0.928571,13,1.457871,0.076923,5.857711,2.610577,0.928571,511488f6c2a3754cfe6697e3,-1,-1
41.230769,0.20068,0.928571,11,2.092737,0.076923,3.342729,1.429911,0.785714,51148175c2a3754cfe668e50,1,-1
37.266667,0.334149,0.75,17,4.39799,0.066667,3.552824,2.746439,0.85,51147c85c2a3754cfe6687d8,-1,-1
61.444444,0.356717,1,8,1.040695,0.111111,5.327704,1.974938,0.888889,51148c65c2a3754cfe669d4f,-1,-1
49.4375,0.325503,0.888889,17,1.117531,0.125,6.764068,2.710777,0.944444,511488bbc2a3754cfe66978f,-1,-1
37.125,0.251835,1,8,1.247433,0.125,3.363288,1.811278,1,511487f9c2a3754cfe6696a4,-1,-1
39.680851,0.353507,0.839286,47,1.617254,0.085106,4.695287,2.566229,0.839286,51148601c2a3754cfe6693ea,1,-1
60.615385,0.388215,0.866667,15,1.357916,0.153846,4.132058,2.706891,1,511485efc2a3754cfe6693de,-1,-1
33.636364,0.342938,0.846154,9,1.13805,0.121212,6.27178,2.133938,0.692308,511488c7c2a3754cfe6697a9,-1,-1
65.5,0.330402,0.75,8,1.504062,0.333333,3.347289,2.155639,1,51148d3ac2a3754cfe669e61,1,1
51.734694,0.12893,0.960784,36,0.880227,0.360544,13.850105,1.782971,0.705882,51148c29c2a3754cfe669ce6,1,1
54.466667,0.325162,0.810811,27,2.051569,0.088889,5.384725,2.560214,0.72973,51148268c2a3754cfe668ecf,-1,1
32.933333,0.136854,0.9375,14,1.680247,0.133333,5.553691,1.198192,0.875,51148d87c2a3754cfe669eae,1,1
45.283582,0.289335,0.881579,68,3.677348,0.029851,4.671693,2.821944,0.894737,51147c44c2a3754cfe6687bf,1,1
43.603175,0.213468,0.954545,33,1.178515,0.26455,6.316851,1.811538,0.5,51148777c2a3754cfe669601,1,1
34.933333,0.269459,0.772059,88,4.251527,0.07619,5.433607,2.315591,0.647059,51147f1cc2a3754cfe668b40,1,1
48.222222,0.230231,0.794118,29,2.18266,0.123457,5.576788,1.294336,0.852941,51148233c2a3754cfe668e93,1,1
48.75,0.283032,1,6,0.598748,0.125,10.613217,1.405639,0.75,5114983cc2a3754cfe66ac9b,-1,1
45.714286,0.232432,0.875,7,1.416875,0.380952,4.994327,1.405639,0.875,511488f7c2a3754cfe6697ed,1,1
49.103448,0.313527,0.935484,22,2.697058,0.114943,3.761902,2.302164,0.709677,51148f62c2a3754cfe66a1b7,1,1
64.454545,0.313759,0.846154,12,1.621395,0.212121,4.842148,2.499698,0.923077,511497d2c2a3754cfe66ac3b,-1,1
43.380952,0.207429,0.84,21,3.504415,0.111111,3.716985,2.303716,0.84,51147b65c2a3754cfe668721,1,1
85.875,0.200737,1,10,1.804966,0.166667,6.858064,1.717091,0.416667,511486b7c2a3754cfe6694e2,1,1
76.125,0.358438,0.727273,8,2.697308,0.208333,3.3692,2.299896,0.727273,51148f69c2a3754cfe66a1bd,-1,1
31.95,0.286824,0.833333,21,0.89722,0.133333,6.152368,2.467765,0.875,51148caac2a3754cfe669d7d,-1,1
52.333333,0.263905,0.931034,29,3.505726,0.074074,3.318754,2.775893,1,51147aebc2a3754cfe668685,1,1
36.456522,0.368381,0.884615,42,3.297443,0.072464,3.506949,2.810867,0.807692,51147abac2a3754cfe668648,1,1
33.714286,0.352095,0.636364,8,0.913406,0.238095,6.421367,2.663533,0.727273,511492bfc2a3754cfe66a5d9,-1,1
55.5,0.325465,0.785714,23,4.958665,0.121212,3.025513,2.574165,0.821429,511479f3c2a3754cfe66856a,1,1
52.6,0.087942,1,4,1.018873,0.366667,5.455774,1.485475,0.4,51149188c2a3754cfe66a40f,1,1
31.944444,0.034639,1,13,2.591187,0.407407,4.471813,0,0.722222,51147fddc2a3754cfe668c4b,1,1
34,0.214365,0.888889,9,1.146336,0.166667,6.257393,2.113283,1,51149ab2c2a3754cfe66af56,-1,1
35.142857,0.2997,0.875,14,1.98364,0.071429,3.216556,2.311278,0.875,51147ce2c2a3754cfe66885f,-1,-1
53.875,0.323047,1,8,0.915327,0.208333,6.989016,2.25,1,51148e01c2a3754cfe669f74,-1,-1
44.066667,0.363031,0.833333,16,1.103784,0.111111,7.213148,2.932999,0.888889,51148af4c2a3754cfe669a43,-1,-1
79.769231,0.333614,0.928571,12,2.803426,0.102564,3.241362,2.610577,0.857143,51148285c2a3754cfe668ed7,-1,-1
65.785714,0.312751,1,14,1.367365,0.142857,4.833466,2.064043,1,511489cfc2a3754cfe669893,-1,-1
40.3,0.349448,0.833333,10,1.550211,0.2,3.591626,1.959148,0.833333,51148d29c2a3754cfe669e2d,-1,-1
45.615385,0.299307,0.928571,13,1.509487,0.128205,4.657483,2.352746,0.928571,511484ddc2a3754cfe669215,-1,-1
35.571429,0.244831,0.777778,11,0.904299,0.095238,7.007236,2.25846,0.611111,51148e72c2a3754cfe66a044,-1,-1
25.666667,0.315519,0.9,10,1.962382,0.111111,3.076455,1.960964,1,511480a9c2a3754cfe668d91,-1,-1
48,0.377177,0.818182,9,1.40849,0.333333,5.438633,2.663533,0.818182,51148486c2a3754cfe669147,1,-1
40.117647,0.236916,0.894737,15,1.363058,0.137255,4.094269,1.610785,0.789474,51148d1ac2a3754cfe669e26,1,-1
36.857143,0.276696,0.7,10,1.233582,0.142857,4.082967,2.370951,1,511487e0c2a3754cfe669677,-1,-1
47.430233,0.300972,0.868687,77,3.968871,0.073643,4.155329,2.60838,0.777778,51147877c2a3754cfe66848b,1,-1
51.678571,0.370751,0.848485,30,1.556974,0.071429,4.570079,2.870194,0.909091,51148603c2a3754cfe6693fa,-1,-1
54.076923,0.328934,0.928571,14,1.08803,0.128205,4.915605,2.378783,1,51148dadc2a3754cfe669f2a,-1,-1
33.633333,0.298715,0.9375,22,1.637386,0.2,5.760705,2.663409,0.6875,51147a4dc2a3754cfe668588,1,-1
45.764706,0.376785,0.85,18,1.261898,0.117647,4.964039,2.42322,0.9,51148987c2a3754cfe66982f,-1,-1
51.4,0.332775,0.769231,13,1.526581,0.1,3.194684,2.46967,1,51148405c2a3754cfe6690df,-1,-1
35.235294,0.289275,0.68,16,2.030431,0.078431,4.648354,2.454694,0.64,51147d10c2a3754cfe668898,-1,-1
81.076923,0.237228,0.928571,11,1.188771,0.179487,3.616648,2.352746,0.785714,51148a5bc2a3754cfe66994e,-1,-1
84.1875,0.288848,0.888889,13,2.765096,0.4375,3.11915,1.838027,0.722222,51148298c2a3754cfe668eec,1,-1
54.967742,0.289155,0.911765,32,2.611156,0.075269,4.040406,2.702357,0.941176,51147f70c2a3754cfe668ba8,1,-1
36.214286,0.243933,0.875,16,1.676951,0.142857,3.40396,2.007856,1,51148060c2a3754cfe668cd4,-1,-1
49.75,0.073472,0.888889,8,0.880227,0.416667,7.874385,1.224394,0.888889,51148c29c2a3754cfe669ce4,1,1
47.689655,0.285508,0.805556,34,3.475345,0.103448,3.052745,2.455403,0.944444,51147864c2a3754cfe668473,1,1
47.428571,0.36547,0.756757,30,5.826177,0.083333,3.280202,2.772134,0.810811,511479e5c2a3754cfe668562,1,1
49.581818,0.374632,0.797101,57,4.564539,0.09697,4.540612,2.807588,0.826087,511479e9c2a3754cfe668567,1,1
41,0.333189,1,8,1.401613,0.166667,3.521128,1.905639,1,5114862ec2a3754cfe669451,-1,1
36.757576,0.300511,0.868421,31,7.079155,0.111111,3.112753,2.572575,0.815789,51147974c2a3754cfe668526,1,1
48.909091,0.20242,1,8,1.039209,0.181818,5.221509,1.867634,0.727273,51148e11c2a3754cfe669fcb,1,1
30.173913,0.146428,0.69697,13,0.624625,0.536232,20.565122,1.750133,0.393939,5114a19ac2a3754cfe66b7c8,1,1
51.8,0.226276,0.789474,42,5.983111,0.074074,3.476346,2.402825,0.736842,511478edc2a3754cfe6684ca,1,1
37.714286,0.250755,0.952,82,2.611733,0.176471,6.345554,1.543142,0.656,51148f5fc2a3754cfe66a195,1,1
59.307692,0.09817,0.928571,12,1.113918,0.384615,7.473465,0.940286,0.857143,5114a32bc2a3754cfe66b952,1,1
62.785714,0.313119,0.875,14,2.016758,0.142857,3.251326,2.477217,0.875,5114804cc2a3754cfe668c9b,-1,1
73.125,0.210452,0.888889,5,2.11345,0.333333,3.656653,0.918296,0.555556,51147ed6c2a3754cfe668af1,1,1
45.925926,0.237263,0.84375,23,4.225648,0.111111,3.379459,1.934012,0.71875,5114789bc2a3754cfe668496,1,1
34.090909,0.088636,0.77193,48,1.229371,0.325758,6.842868,1.232267,0.842105,5114a33cc2a3754cfe66b998,1,1
35.666667,0.308482,0.777778,37,2.303954,0.103175,4.402059,2.946469,0.685185,51147cbbc2a3754cfe66882d,1,1
79.166667,0.335815,0.75,6,0.834047,0.166667,5.373673,1.298795,0.75,511493b3c2a3754cfe66a6dd,-1,1
57.666667,0.35569,0.857143,12,2.480534,0.166667,3.683442,2.692381,0.857143,51147e6fc2a3754cfe668a72,-1,1
40.5,0.082683,1,3,0.733909,0.333333,8.863548,0.543564,0.375,511495abc2a3754cfe66a925,1,1
64.9,0.306951,0.909091,11,1.505036,0.1,3.123196,2.118078,1,511484dac2a3754cfe669210,-1,1
54.3,0.2814,0.47619,6,0.884943,0.4,7.663551,1.779424,0.285714,51148b56c2a3754cfe669abf,1,1
61.333333,0.38093,0.72973,34,10.950744,0.098765,3.059378,2.175976,0.918919,5114783ec2a3754cfe668455,1,1
42.272727,0.366996,0.846154,11,1.771506,0.151515,3.576815,2.287784,0.846154,511482bac2a3754cfe668f42,-1,1
38.181818,0.358673,0.733333,12,1.074852,0.121212,4.222371,2.549255,0.8,511486bcc2a3754cfe6694ed,-1,-1
42.484848,0.235129,0.767442,38,1.588298,0.121212,5.358395,1.72057,0.883721,511497d7c2a3754cfe66ac4d,1,-1
42.666667,0.356251,0.888889,38,0.929033,0.097222,6.757109,2.92373,0.703704,51148e80c2a3754cfe66a05d,-1,-1
33.857143,0.339694,0.7,10,2.322825,0.142857,3.621153,2.446439,1,51147d8ec2a3754cfe668905,-1,-1
33.444444,0.378071,0.75,11,1.994391,0.111111,4.604609,2.918296,0.916667,51148622c2a3754cfe669436,-1,-1
57.705882,0.307885,0.809524,19,1.71938,0.137255,5.561555,2.034709,0.904762,51147e91c2a3754cfe668aa0,-1,-1
40.111111,0.314583,0.9,9,1.49234,0.111111,3.251198,2.246439,0.9,511489e5c2a3754cfe6698ca,-1,-1
83.823529,0.290314,0.944444,10,0.761288,0.117647,7.220552,1.987469,0.555556,511495c2c2a3754cfe66a983,-1,-1
59.25,0.182479,0.923077,22,1.83465,0.138889,4.945675,2.549819,0.846154,51148a8dc2a3754cfe669997,1,-1
90.333333,0.244008,0.9,10,1.134859,0.148148,3.25652,1.960964,1,51148a1bc2a3754cfe66991d,-1,-1
40.846154,0.343502,1,11,0.583305,0.102564,14.498014,2.661226,0.846154,5114a930c2a3754cfe66c03c,-1,-1
43.428571,0.198373,0.875,8,0.715368,0.142857,7.895728,1.75,1,51149a92c2a3754cfe66af1e,-1,-1
44.111111,0.360607,0.9,10,1.293729,0.111111,3.232557,2.121928,1,511489b4c2a3754cfe669881,-1,-1
32.4,0.281627,1,10,2.022471,0.2,3.227891,2.121928,1,51149035c2a3754cfe66a25a,-1,-1
32,0.297253,0.916667,11,1.628846,0.090909,3.52337,2.355389,0.916667,51147e1ac2a3754cfe6689e9,-1,-1
57.333333,0.340066,0.833333,18,1.771506,0.111111,3.554963,2.732464,1,511482bac2a3754cfe668f43,-1,-1
36.307692,0.280442,1,13,1.218465,0.128205,4.329455,2.623517,1,5114846ec2a3754cfe669112,-1,-1
54.342857,0.348736,0.853659,32,2.840013,0.095238,4.891789,3.06211,0.780488,51147cfec2a3754cfe66886e,-1,-1
34.75,0.246078,0.8,13,1.289199,0.111111,3.709763,2.358939,0.866667,51148a18c2a3754cfe669916,-1,-1
45.111111,0.339257,0.931034,27,2.922265,0.148148,4.897249,2.684893,0.931034,51147d55c2a3754cfe6688e9,1,-1
44.588235,0.224726,0.944444,16,2.904156,0.098039,3.114389,2.55218,0.888889,51147b55c2a3754cfe6686fa,-1,-1
43.142857,0.379492,0.875,15,2.295873,0.071429,3.000627,2.483459,0.9375,51147cc2c2a3754cfe66883f,-1,-1
35.2,0.311781,0.909091,19,3.08214,0.116667,3.367397,2.642424,0.863636,51147acbc2a3754cfe66865c,-1,-1
50.454545,0.348438,0.916667,9,0.765561,0.121212,9.570907,2.355389,0.75,5114991cc2a3754cfe66adda,-1,1
14.375,0.250126,0.8,8,1.076405,0.125,3.214768,1.570951,0.8,51148cbdc2a3754cfe669dcd,-1,1
36.571429,0.103395,0.7,8,1.060849,0.380952,6.319869,0.468996,0.8,5114a32ac2a3754cfe66b944,1,1
33.055556,0.221924,0.9,15,0.675782,0.12963,10.865237,1.970951,0.75,511496f5c2a3754cfe66ab66,-1,1
70.904762,0.276947,0.65625,25,2.177816,0.095238,3.559482,2.216331,0.78125,51147f76c2a3754cfe668bc3,-1,1
46.9375,0.324362,0.888889,16,1.406798,0.1875,4.097858,2.393582,0.888889,51148d2dc2a3754cfe669e3e,-1,1
48.516129,0.373234,0.815789,31,4.270155,0.16129,3.032337,2.765443,0.815789,511479e7c2a3754cfe668564,1,1
39.846154,0.179461,0.866667,14,1.144935,0.205128,6.04397,0.836641,0.933333,51148defc2a3754cfe669f4d,1,1
49.424242,0.308112,0.868421,34,4.14657,0.10101,3.441254,2.712699,0.894737,51147bc6c2a3754cfe668728,1,1
58.875,0.284084,1,6,0.776496,0.25,6.589506,1.811278,0.75,511490f3c2a3754cfe66a332,1,1
45.507246,0.12105,0.958333,45,1.454194,0.15942,5.478337,1.323367,0.625,51148d6ec2a3754cfe669e96,1,1
39.285714,0.2071,0.7,8,1.282284,0.428571,3.308279,2.121928,0.8,511488f8c2a3754cfe6697ef,1,1
50.074074,0.284249,0.915254,42,6.922657,0.067901,3.487528,2.276724,0.711864,51147969c2a3754cfe66850e,1,1
47.875,0.346157,0.888889,10,1.12054,0.125,9.279506,2.105411,0.555556,511488bcc2a3754cfe669793,-1,1
89.777778,0.224709,0.75,10,1.479575,0.296296,4.698159,2.292481,0.833333,51148710c2a3754cfe669566,1,1
50.1,0.247285,1,9,1.163163,0.133333,3.509968,1.846439,0.9,511487bcc2a3754cfe669631,-1,1
55.058824,0.215488,0.809524,19,2.542293,0.137255,4.174257,2.201079,0.904762,51147b54c2a3754cfe6686f8,1,1
34.105263,0.178289,0.76,23,0.695099,0.280702,21.582605,0.87431,0.92,5114940fc2a3754cfe66a76b,1,1
65.6875,0.249012,0.842105,15,1.30884,0.125,5.093592,1.918208,0.789474,511483d9c2a3754cfe66905c,-1,1
47.75,0.184925,1,11,2.834302,0.166667,3.227693,1.784159,0.916667,51147b47c2a3754cfe6686e2,1,1
49.125,0.243083,1,8,0.914287,0.291667,7.236607,1.548795,1,5114967dc2a3754cfe66aabd,1,1
43.818182,0.316693,0.916667,18,1.637386,0.090909,4.049171,2.615749,0.75,51147a4dc2a3754cfe66858b,-1,1
70.421053,0.23598,1,17,1.51765,0.245614,4.795119,2.075074,0.894737,51148d4fc2a3754cfe669e7a,1,1
74.153846,0.359016,0.928571,12,1.350635,0.153846,5.323265,2.298825,0.857143,51148d2cc2a3754cfe669e3c,-1,-1
71.181818,0.374333,0.846154,12,2.068777,0.151515,3.119599,2.199688,0.923077,511480ccc2a3754cfe668daa,-1,-1
34.714286,0.199242,0.636364,8,0.839698,0.142857,8.607439,1.491115,0.727273,51148be2c2a3754cfe669c53,-1,-1
37.538462,0.266681,0.928571,9,1.55528,0.102564,3.920682,1.924174,0.642857,51148663c2a3754cfe6694c5,-1,-1
33.428571,0.274565,0.7,23,2.063727,0.111111,4.136877,2.747861,0.766667,51147b41c2a3754cfe6686c0,-1,-1
39.846154,0.227047,0.866667,14,1.670797,0.076923,4.015079,1.471602,0.933333,511484ffc2a3754cfe6692aa,-1,-1
39.583333,0.297106,0.923077,10,1.10308,0.166667,4.753575,2.499698,0.769231,511488aac2a3754cfe66977a,-1,-1
45.714286,0.297705,0.954545,21,1.669242,0.095238,3.766237,2.378775,0.954545,5114805ec2a3754cfe668cc2,-1,-1
59.0625,0.308372,0.941176,16,1.406822,0.1875,4.794199,2.733372,0.941176,5114862fc2a3754cfe669453,-1,-1
38.840909,0.325455,0.733333,52,4.270155,0.05303,3.032337,2.611195,0.866667,511479e7c2a3754cfe668565,1,-1
37.818182,0.320918,0.6875,13,2.404248,0.181818,3.084732,2.483459,0.8125,51147fa7c2a3754cfe668c3f,-1,-1
40.181818,0.354224,0.916667,9,1.563811,0.121212,3.455655,2.188722,0.75,511483efc2a3754cfe669091,-1,-1
16.444444,0.205707,0.9,8,1.034481,0.111111,3.923863,2.121928,0.8,511489f6c2a3754cfe6698d8,-1,-1
56.794118,0.349019,0.871795,30,3.160166,0.098039,3.667345,2.810291,0.769231,511478ccc2a3754cfe6684b0,1,-1
62.266667,0.338481,0.882353,16,3.144348,0.111111,3.647826,2.542483,0.941176,51147aa8c2a3754cfe66862d,-1,-1
59.545455,0.384069,0.916667,10,1.190986,0.090909,3.454302,2.221252,0.833333,51148985c2a3754cfe669828,-1,-1
31.625,0.330802,0.727273,10,1.004853,0.125,5.928473,2.23127,0.909091,51148c3ac2a3754cfe669d1a,-1,-1
50.4,0.276796,0.681818,18,1.54651,0.111111,4.514165,2.196957,0.818182,51148095c2a3754cfe668d84,-1,-1
35.944444,0.267202,0.782609,20,2.622794,0.074074,3.433179,2.632956,0.869565,51147a60c2a3754cfe6685dc,-1,-1
