@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute AvgPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute Top3PhotoLocationNameSame real
@attribute ID string
@attribute label {1,-1}
@data
69.3 , 0.132226062169 , 542.493815667 , 1.0 , 1.80496591753 , 0.366666666667 , 6.85806431164 , 2.68732306847 , 2.36042833323 , 1.72824818301 , 1.18654820521 , 2.0 , 2.0 , 2.66666666667 , 4 , 4 , 3 , 0.0 , 0 , 511486b7c2a3754cfe6694e2 , 1
27.6 , 0.372249672977 , 619.392407756 , 1.0 , 4.2701548 , 0.2 , 3.03233671103 , 2.86557685521 , 0.80366791713 , 0.725494655393 , 0.56497564048 , 0.0 , 0.0 , 0.0 , 2 , 2 , 2 , 0.3 , 0 , 511479e7c2a3754cfe668564 , 1
45.1 , 0.332421750186 , 541.465078539 , 1.0 , 5.49254364912 , 0.4 , 4.07775856827 , 2.94503869754 , 3.2694514256 , 1.32148714753 , 0.62375430697 , 1.33333333333 , 1.6 , 0.0 , 6 , 5 , 1 , 0.3 , 0 , 511478ebc2a3754cfe6684c5 , 1
47.7 , 0.185972626554 , 583.954810511 , 1.0 , 1.78465336887 , 0.266666666667 , 5.32656946884 , 2.92585301456 , 2.16031022876 , 0.605522151291 , 0.576753944046 , 1.0 , 1.25 , 1.0 , 5 , 4 , 1 , 0.2 , 0 , 51148a6cc2a3754cfe669960 , 1
15.4 , 0.00891482392806 , 296.131470609 , 1.0 , 2.81010791547 , 0.4 , 5.7739281148 , 2.2450986816 , 1.6347257128 , 0.368809789878 , 0 , 0.375 , 0.5 , 0.0 , 8 , 4 , 1 , 0.8 , 0 , 51147c8bc2a3754cfe6687e2 , 1
39.6 , 0.178309753376 , 443.18451221 , 1.0 , 2.35189042161 , 0.366666666667 , 4.24604537903 , 2.49612685475 , 4.23865505904 , 0.695506625934 , 0.683232836659 , 1.14285714286 , 3.5 , 1.0 , 7 , 2 , 2 , 0.7 , 0 , 51147f9ac2a3754cfe668c31 , 1
57.5 , 0.152963364302 , 637.801020471 , 1.0 , 1.48357918304 , 0.2 , 4.04024079911 , 2.76031369731 , 1.15350788809 , 1.08981714187 , 0.590107083308 , 0.0 , 0.5 , 0.0 , 2 , 2 , 2 , 0.1 , 0 , 51148d70c2a3754cfe669ea6 , 1
24.3 , 0.186093274469 , 587.013792496 , 1.0 , 6.92265717723 , 0.3 , 3.48752752123 , 2.62924922386 , 1.44073756332 , 1.3051420262 , 1.29618613726 , 0.0 , 1.66666666667 , 1.0 , 3 , 3 , 3 , 0.4 , 0 , 51147969c2a3754cfe66850e , 1
30.2 , 0.290241645363 , 201.240251923 , 1.0 , 2.4846900849 , 0.2 , 4.42870830155 , 2.80004461848 , 0.925621031454 , 0.605522151291 , 0.544908570934 , 0.0 , 1.0 , 0.0 , 2 , 2 , 2 , 0.2 , 0 , 51147a63c2a3754cfe6685e4 , 1
59.2 , 0.16327817515 , 632.444763236 , 1.0 , 1.51765030688 , 0.233333333333 , 4.7951185022 , 2.71532669877 , 1.08981714187 , 1.00415139354 , 0.847212613899 , 0.666666666667 , 0.333333333333 , 1.0 , 3 , 3 , 3 , 0.2 , 0 , 51148d4fc2a3754cfe669e7a , 1
38.7 , 0.160787850315 , 526.739834945 , 1.0 , 0.63382674611 , 0.133333333333 , 14.72472183 , 2.56371698713 , 0.62375430697 , 0.590107083308 , 0.56497564048 , 1.0 , 1.0 , 0.0 , 2 , 1 , 1 , 0.6 , 1 , 5114a47fc2a3754cfe66bb07 , 1
37.3 , 0.108105098003 , 558.99627306 , 1.0 , 1.67373936629 , 0.333333333333 , 5.39258723728 , 2.39428114771 , 2.04259783539 , 0.970249741717 , 0.864124091505 , 0.0 , 3.0 , 0.0 , 6 , 2 , 2 , 0.2 , 0 , 51148abfc2a3754cfe6699ab , 1
40.8 , 0.19782466892 , 596.680559872 , 1.0 , 3.64514731633 , 0.266666666667 , 4.41285726587 , 2.82584593404 , 1.12995128096 , 0.7571913009 , 0.590107083308 , 0.0 , 0.0 , 1.33333333333 , 3 , 3 , 3 , 0.5 , 0 , 511478c8c2a3754cfe6684a9 , 1
39.0 , 0.153047168335 , 589.651033218 , 1.0 , 1.03951254227 , 0.3 , 5.18084780877 , 2.68732306847 , 1.87126292091 , 1.36534323484 , 0.690541061298 , 0.666666666667 , 0.333333333333 , 0.666666666667 , 3 , 3 , 3 , 0.5 , 0 , 5114a33bc2a3754cfe66b985 , 1
34.25 , 0.214364862783 , 300.01376747 , 0.888888888889 , 1.14633592233 , 0.166666666667 , 6.25739295245 , 2.94770277922 , 0.851082431412 , 0.779692883713 , 0.737633854135 , 2.0 , 0.0 , 4.0 , 2 , 1 , 1 , 0.111111111111 , 0 , 51149ab2c2a3754cfe66af56 , 1
36.2 , 0.161168939139 , 507.175376212 , 1.0 , 2.64969140499 , 0.2 , 4.16583677706 , 2.49612685475 , 0.722574895508 , 0.64836215923 , 0.605522151291 , 2.5 , 0.5 , 0.0 , 2 , 2 , 2 , 0.2 , 0 , 51148241c2a3754cfe668ea4 , 1
65.5 , 0.33040160426 , 204.401044862 , 0.75 , 1.50406165672 , 0.277777777778 , 3.3472892634 , 2.98423416465 , 1.71297692701 , 1.51704803871 , 1.03959051162 , 4.5 , 2.5 , 8.0 , 2 , 2 , 1 , 0.125 , 0 , 51148d3ac2a3754cfe669e61 , 1
58.8 , 0.279190206732 , 633.235952715 , 1.0 , 1.62139470277 , 0.2 , 4.84214783408 , 2.86557685521 , 1.21104430258 , 1.18021416662 , 1.02778615621 , 5.5 , 2.5 , 3.0 , 2 , 2 , 2 , 0.4 , 0 , 511497d2c2a3754cfe66ac3b , 1
34.8 , 0.235479145933 , 418.550530754 , 1.0 , 2.05667305124 , 0.1 , 4.23763347412 , 2.92585301456 , 0.576753944046 , 0.576753944046 , 0.576753944046 , 4.0 , 4.0 , 3.0 , 1 , 1 , 1 , 0.2 , 0 , 51148a6dc2a3754cfe669963 , 1
24.0 , 0.0715030986636 , 287.723176332 , 1.0 , 7.07699096164 , 0.533333333333 , 3.77796266106 , 2.39428114771 , 4.10931136386 , 1.32147447995 , 0.597433715555 , 1.0 , 1.0 , 0.0 , 10 , 4 , 2 , 0.7 , 0 , 51147971c2a3754cfe668514 , 1
20.7 , 0.106547212094 , 575.386510743 , 1.0 , 2.31930050301 , 0.266666666667 , 3.54689595197 , 2.39428114771 , 2.17963428374 , 0.625696422169 , 0.435420011832 , 1.75 , 1.0 , 1.5 , 4 , 4 , 2 , 0.5 , 0 , 51147feec2a3754cfe668c51 , 1
44.2 , 0.182814322907 , 586.68837519 , 1.0 , 2.30127463965 , 0.3 , 4.00084375007 , 2.49612685475 , 2.95053541654 , 0.576753944046 , 0.539897301065 , 0.375 , 0.0 , 0.0 , 8 , 2 , 2 , 0.7 , 1 , 51147f8bc2a3754cfe668c04 , 1
39.9 , 0.168274325559 , 658.03287102 , 1.0 , 1.68024252441 , 0.1 , 4.9951198207 , 2.62924922386 , 0.56497564048 , 0.56497564048 , 0.544908570934 , 6.0 , 0.0 , 3.0 , 1 , 1 , 1 , 0.6 , 1 , 51148d89c2a3754cfe669eb5 , 1
56.5 , 0.134515856758 , 370.053750009 , 1.0 , 1.1452201916 , 0.266666666667 , 5.38712869948 , 2.49612685475 , 2.02975690396 , 1.24750861394 , 1.10887917783 , 1.5 , 0.0 , 0.0 , 4 , 2 , 2 , 0.2 , 0 , 51148557c2a3754cfe6692d9 , 1
55.8 , 0.370848838221 , 634.554027958 , 1.0 , 1.99610804383 , 0.2 , 3.66641761174 , 2.86032077783 , 1.24750861394 , 1.24750861394 , 0.605522151291 , 2.0 , 2.0 , 2.0 , 3 , 3 , 2 , 0.3 , 0 , 511482cec2a3754cfe668f72 , 1
53.2 , 0.221600839916 , 645.87379872 , 1.0 , 1.64757633087 , 0.233333333333 , 4.44990949598 , 2.92585301456 , 0.605522151291 , 0.576753944046 , 0.576753944046 , 1.0 , 0.0 , 0.0 , 3 , 2 , 2 , 0.1 , 0 , 511484bec2a3754cfe6691c3 , 1
41.5 , 0.30870718437 , 488.933705664 , 1.0 , 2.69742457748 , 0.266666666667 , 3.61883300823 , 2.90530777637 , 1.57398319068 , 0.864124091505 , 0.714062972625 , 0.75 , 1.0 , 1.0 , 4 , 3 , 3 , 0.1 , 0 , 51147f0dc2a3754cfe668b31 , 1
61.1 , 0.196621599103 , 631.028296646 , 1.0 , 3.47534488793 , 0.2 , 3.05274476033 , 2.76031369731 , 0.722574895508 , 0.665038481018 , 0.605522151291 , 2.5 , 2.5 , 1.5 , 2 , 2 , 2 , 0.2 , 0 , 51147864c2a3754cfe668473 , 1
29.2 , 0.164712452675 , 613.991079334 , 1.0 , 0.634720125407 , 0.233333333333 , 10.8818670459 , 2.81533377929 , 0.951187705756 , 0.808063698474 , 0.501376763808 , 0.5 , 1.0 , 1.0 , 4 , 2 , 2 , 0.2 , 0 , 5114a18cc2a3754cfe66b77f , 1
64.3 , 0.203825284916 , 656.351498106 , 1.0 , 4.22564762998 , 0.2 , 3.37945885813 , 2.80004461848 , 1.24750861394 , 0.942297353242 , 0.80366791713 , 0.0 , 0.0 , 0.0 , 2 , 2 , 2 , 0.1 , 0 , 5114789bc2a3754cfe668496 , 1
54.1 , 0.163424777044 , 474.100531219 , 1.0 , 1.39774148158 , 0.566666666667 , 4.4945717275 , 2.66898014502 , 3.64554655677 , 0.626423762478 , 0.590107083308 , 0.285714285714 , 0.285714285714 , 0.0 , 7 , 7 , 3 , 0.3 , 0 , 511484e2c2a3754cfe66922d , 1
45.8 , 0.0988445099855 , 441.384317962 , 1.0 , 1.17851532484 , 0.566666666667 , 6.31685100617 , 2.39428114771 , 2.30701577618 , 1.90237541151 , 1.08981714187 , 1.6 , 1.85714285714 , 1.8 , 10 , 7 , 5 , 0.0 , 0 , 51148777c2a3754cfe669601 , 1
39.2 , 0.196273748703 , 650.210474185 , 1.0 , 2.83430166059 , 0.1 , 3.22769288203 , 2.86032077783 , 0.605522151291 , 0.528203162468 , 0.520792365252 , 0.0 , 1.0 , 1.0 , 1 , 1 , 1 , 0.2 , 0 , 51147b47c2a3754cfe6686e2 , 1
39.9 , 0.340865681106 , 615.746837451 , 1.0 , 1.40679840981 , 0.233333333333 , 4.09785838171 , 3.01057093427 , 1.3051420262 , 0.942297353242 , 0.590107083308 , 2.0 , 1.0 , 1.5 , 3 , 2 , 2 , 0.3 , 0 , 51148d2dc2a3754cfe669e3e , 1
70.1 , 0.396766444286 , 647.334078941 , 1.0 , 1.79068994806 , 0.2 , 4.86801329445 , 2.82584593404 , 1.21104430258 , 0.603733448967 , 0.576753944046 , 2.0 , 0.0 , 2.0 , 2 , 2 , 2 , 0.1 , 0 , 51147d13c2a3754cfe6688a6 , 1
48.5 , 0.283335767453 , 580.323540369 , 1.0 , 4.14656968829 , 0.3 , 3.44125382264 , 2.82584593404 , 1.05718971802 , 0.863150304769 , 0.737619579756 , 0.75 , 1.33333333333 , 0.0 , 4 , 3 , 2 , 0.2 , 0 , 51147bc6c2a3754cfe668728 , 1
25.5 , 0.0275732866724 , 300.295414366 , 1.0 , 0.882702440584 , 0.5 , 13.9639322874 , 2.39428114771 , 5.44969936162 , 1.08981714187 , 0.62375430697 , 1.1 , 1.0 , 1.25 , 10 , 4 , 4 , 0.2 , 0 , 51148c2ac2a3754cfe669cf1 , 1
33.2 , 0.296046898807 , 391.042844083 , 1.0 , 6.98869043208 , 0.2 , 3.18554161879 , 2.71312438404 , 0.56497564048 , 0.56497564048 , 0.544908570934 , 3.5 , 2.0 , 3.5 , 2 , 2 , 2 , 0.1 , 0 , 5114796ac2a3754cfe668511 , 1
20.8 , 0.0460634917907 , 154.364141296 , 1.0 , 6.69060897401 , 0.433333333333 , 4.19164506591 , 2.2450986816 , 4.06279134822 , 0.779147452711 , 0.406279134822 , 1.5 , 2.66666666667 , 4.0 , 10 , 3 , 1 , 0.8 , 1 , 5114798cc2a3754cfe668532 , 1
47.8 , 0.371180187885 , 591.96960587 , 1.0 , 2.7277832147 , 0.333333333333 , 5.10830290582 , 2.92585301456 , 1.00275352762 , 0.847124143717 , 0.576753944046 , 0.4 , 0.666666666667 , 2.0 , 5 , 3 , 2 , 0.3 , 0 , 51147a64c2a3754cfe6685eb , 1
35.4 , 0.398997271386 , 517.69484356 , 1.0 , 2.22570040893 , 0.2 , 3.51988078088 , 2.81533377929 , 1.18021416662 , 1.18021416662 , 0.605522151291 , 0.5 , 3.0 , 3.0 , 2 , 2 , 2 , 0.2 , 0 , 51148f4ec2a3754cfe66a176 , 1
27.7 , 0.0972326149542 , 541.362860632 , 1.0 , 1.68024305913 , 0.3 , 3.77193638497 , 2.60260514877 , 2.49501722788 , 1.24750861394 , 1.16872117907 , 1.0 , 2.66666666667 , 2.66666666667 , 4 , 3 , 3 , 0.1 , 0 , 51148d8ac2a3754cfe669ebd , 1
26.5 , 0.301228886142 , 576.182155891 , 1.0 , 2.95640079824 , 0.266666666667 , 6.3449098752 , 2.92585301456 , 1.60862229971 , 1.24750861394 , 1.18021416662 , 3.0 , 3.0 , 1.33333333333 , 3 , 3 , 3 , 0.2 , 0 , 51147c35c2a3754cfe668796 , 1
38.3 , 0.184844071483 , 623.044813041 , 1.0 , 3.50567799116 , 0.266666666667 , 3.20830384402 , 2.71532669877 , 1.10887917783 , 0.62375430697 , 0.62375430697 , 2.0 , 2.0 , 1.0 , 3 , 3 , 2 , 0.1 , 0 , 51147bdbc2a3754cfe66874c , 1
25.7 , 0.157974228479 , 608.242845123 , 1.0 , 0.68117346394 , 0.2 , 9.29074357094 , 2.79258622637 , 2.14482973294 , 0.56497564048 , 0.501376763808 , 1.25 , 0.0 , 2.0 , 4 , 1 , 1 , 0.3 , 0 , 5114940dc2a3754cfe66a75a , 1
26.1 , 0.173719993181 , 124.740396924 , 1.0 , 1.14578266777 , 0.933333333333 , 5.21312595164 , 2.68732306847 , 4.41299377765 , 2.30180353766 , 0.991184285474 , 0.4 , 0.4 , 0.222222222222 , 10 , 10 , 9 , 0.5 , 0 , 5114a33bc2a3754cfe66b988 , 1
36.4 , 0.0498317644371 , 522.254004924 , 1.0 , 1.454194246 , 0.466666666667 , 5.47833706449 , 2.56371698713 , 3.02761075646 , 2.88376972023 , 1.55829490542 , 1.5 , 2.33333333333 , 3.0 , 6 , 6 , 4 , 0.1 , 0 , 51148d6ec2a3754cfe669e96 , 1
35.0 , 0.117561457907 , 613.709932053 , 1.0 , 1.14493518963 , 0.266666666667 , 6.0439703259 , 2.39428114771 , 0.864124091505 , 0.677699314974 , 0.605522151291 , 0.8 , 1.25 , 0.5 , 5 , 4 , 2 , 0.6 , 1 , 51148defc2a3754cfe669f4d , 1
22.7 , 0.0192202429303 , 375.682229204 , 1.0 , 2.59118741245 , 0.6 , 4.47181343129 , 2.2450986816 , 4.03727760832 , 0.554439588914 , 0.544908570934 , 0.4 , 0.4 , 1.0 , 10 , 10 , 4 , 0.5 , 1 , 51147fddc2a3754cfe668c4b , 1
28.0 , 0.366289076035 , 611.569549198 , 1.0 , 4.958664848 , 0.2 , 3.02551299383 , 2.92585301456 , 1.01487845198 , 0.722574895508 , 0.605522151291 , 1.0 , 1.0 , 1.0 , 2 , 2 , 2 , 0.3 , 0 , 511479f3c2a3754cfe66856a , 1
27.8 , 0.0451217985739 , 286.4021486 , 1.0 , 3.67734827701 , 0.2 , 4.6716933702 , 2.39428114771 , 1.15350788809 , 0.925621031454 , 0.847212613899 , 0.0 , 0.5 , 0.5 , 2 , 2 , 2 , 0.6 , 0 , 51147c44c2a3754cfe6687bf , 1
52.0 , 0.32867930027 , 632.362873892 , 1.0 , 2.63259798655 , 0.2 , 4.08723622737 , 2.86557685521 , 1.24750861394 , 1.18021416662 , 0.80366791713 , 0.0 , 0.0 , 0.0 , 2 , 2 , 2 , 0.2 , 0 , 51147e6bc2a3754cfe668a5e , 1
29.6 , 0.0640105673039 , 375.198233311 , 1.0 , 6.49040844437 , 0.6 , 5.86705811403 , 2.39428114771 , 4.01101411047 , 2.68775345783 , 1.50413029142 , 0.6 , 0.6 , 1.25 , 10 , 10 , 4 , 0.3 , 0 , 511479d1c2a3754cfe66854c , 1
43.5 , 0.269806677583 , 502.765958399 , 1.0 , 3.1468674237 , 0.2 , 3.71182486172 , 2.87950646081 , 1.08981714187 , 1.0415847305 , 0.80366791713 , 2.5 , 2.5 , 0.0 , 2 , 2 , 2 , 0.3 , 0 , 51147a3ec2a3754cfe66857f , 1
24.8 , 0.260778547049 , 569.578281644 , 1.0 , 7.0791546353 , 0.3 , 3.11275321778 , 2.86032077783 , 1.64372454554 , 1.12995128096 , 0.991105859961 , 0.5 , 0.666666666667 , 3.0 , 4 , 3 , 2 , 0.2 , 0 , 51147974c2a3754cfe668526 , 1
54.1 , 0.143216452478 , 482.757770573 , 1.0 , 1.68024416195 , 0.333333333333 , 3.85545751177 , 2.71532669877 , 2.00550705523 , 1.50413029142 , 1.15189433907 , 3.33333333333 , 5.0 , 4.5 , 6 , 4 , 4 , 0.1 , 0 , 51148d8bc2a3754cfe669ec3 , 1
42.1 , 0.350762533733 , 539.120555134 , 1.0 , 1.07071417532 , 0.4 , 6.19544346126 , 3.03637224983 , 0.972266587711 , 0.62375430697 , 0.532907316507 , 0.333333333333 , 0.0 , 2.5 , 6 , 4 , 2 , 0.1 , 0 , 511486cfc2a3754cfe669515 , 1
50.9 , 0.202022846916 , 617.565330333 , 1.0 , 3.1267855811 , 0.266666666667 , 6.57369572324 , 2.86032077783 , 0.809845951598 , 0.7571913009 , 0.62375430697 , 0.25 , 0.25 , 1.5 , 4 , 4 , 2 , 0.2 , 0 , 511478cac2a3754cfe6684ac , 1
27.1 , 0.0367773206094 , 222.02611877 , 1.0 , 6.73045955632 , 0.733333333333 , 5.06981212303 , 2.2450986816 , 4.35047342067 , 4.32221268997 , 1.44073756332 , 1.7 , 1.77777777778 , 2.66666666667 , 10 , 9 , 3 , 0.8 , 0 , 51147967c2a3754cfe668503 , 1
42.0 , 0.187273130682 , 592.761358939 , 1.0 , 1.83465038077 , 0.266666666667 , 4.94567548241 , 2.94503869754 , 2.16031022876 , 0.576753944046 , 0.544908570934 , 1.16666666667 , 2.0 , 4.0 , 6 , 2 , 1 , 0.2 , 0 , 51148a8dc2a3754cfe669997 , 1
56.3 , 0.315940429945 , 657.471893576 , 1.0 , 4.071779385 , 0.166666666667 , 3.04593233158 , 2.98476961871 , 0.613571497805 , 0.576753944046 , 0.576753944046 , 1.0 , 1.0 , 2.0 , 2 , 2 , 1 , 0.2 , 0 , 51147898c2a3754cfe668495 , 1
36.2222222222 , 0.142042142707 , 400.90596976 , 1.0 , 1.46383836823 , 0.111111111111 , 4.77500775844 , 2.70290433719 , 0.693060341078 , 0.672802390323 , 0.655674537009 , 1.66666666667 , 1.0 , 0.0 , 3 , 1 , 1 , 0.666666666667 , 1 , 51148d30c2a3754cfe669e4f , 1
27.5 , 0.0481280754051 , 474.338418878 , 1.0 , 0.69509890758 , 0.5 , 21.5826054256 , 2.2450986816 , 2.45146851987 , 1.36173189026 , 1.18021416662 , 0.285714285714 , 0.285714285714 , 0.142857142857 , 7 , 7 , 7 , 0.1 , 0 , 5114940fc2a3754cfe66a76b , 1
28.8 , 0.276228712708 , 638.050655871 , 1.0 , 1.92394615462 , 0.166666666667 , 4.49510694248 , 3.00531485689 , 0.62375430697 , 0.62375430697 , 0.605522151291 , 0.333333333333 , 0.0 , 0.0 , 3 , 2 , 1 , 0.1 , 0 , 51148321c2a3754cfe668fad , 1
20.7777777778 , 0.354225009866 , 282.329774242 , 0.9 , 2.26284518066 , 0.222222222222 , 4.07074909898 , 2.7528553052 , 0.640837715607 , 0.578658183614 , 0.464017601836 , 1.0 , 1.0 , 0.0 , 2 , 2 , 2 , 0.5 , 0 , 51147cb1c2a3754cfe66881a , 1
22.3 , 0.03843211365 , 425.49429892 , 1.0 , 2.64808239543 , 0.466666666667 , 5.0501513148 , 2.2450986816 , 2.95053541654 , 2.36042833323 , 0.455114411613 , 1.14285714286 , 1.0 , 0.285714285714 , 7 , 7 , 7 , 0.6 , 0 , 51148f4fc2a3754cfe66a178 , 1
64.3 , 0.37364115109 , 651.631792261 , 1.0 , 1.77830348798 , 0.233333333333 , 3.61390221715 , 3.05030185543 , 1.10887917783 , 1.02778615621 , 0.85832658413 , 1.33333333333 , 0.0 , 2.0 , 3 , 2 , 2 , 0.3 , 1 , 511482e1c2a3754cfe668f78 , 1
27.5 , 0.0490048508202 , 359.750214665 , 1.0 , 2.61173304511 , 0.5 , 6.34555354027 , 2.2450986816 , 4.62503770293 , 1.47076260089 , 1.21104430258 , 0.1 , 0.0 , 0.0 , 10 , 3 , 3 , 0.7 , 1 , 51148f5fc2a3754cfe66a195 , 1
34.3 , 0.0470018393958 , 251.363642161 , 1.0 , 1.22937054352 , 0.833333333333 , 6.84286767458 , 2.60260514877 , 3.97169439989 , 2.30180353766 , 1.07241486647 , 0.7 , 0.777777777778 , 0.571428571429 , 10 , 9 , 7 , 0.5 , 0 , 5114a33cc2a3754cfe66b998 , 1
27.4 , 0.1303007635 , 450.313320638 , 1.0 , 5.69636839771 , 0.266666666667 , 3.08098818365 , 2.7528553052 , 1.57398319068 , 1.24750861394 , 1.0415847305 , 0.6 , 1.0 , 1.0 , 5 , 2 , 2 , 0.3 , 0 , 511478ecc2a3754cfe6684c9 , 1
50.8888888889 , 0.304475052398 , 521.073104728 , 0.9 , 2.900503416 , 0.148148148148 , 3.52049810527 , 3.076103171 , 1.38612068216 , 0.693060341078 , 0.655674537009 , 4.5 , 0.0 , 7.0 , 2 , 1 , 1 , 0.2 , 0 , 51147b22c2a3754cfe6686b1 , 1
35.7 , 0.211891222929 , 589.714666792 , 1.0 , 2.92226524091 , 0.4 , 4.89724909706 , 2.7528553052 , 2.68103716618 , 1.77032124993 , 1.33007696204 , 0.5 , 0.2 , 0.0 , 6 , 5 , 3 , 0.1 , 0 , 51147d55c2a3754cfe6688e9 , 1
83.1 , 0.397562262763 , 521.507267523 , 1.0 , 10.9507436022 , 0.133333333333 , 3.05937815528 , 2.79258622637 , 0.62375430697 , 0.605522151291 , 0.576753944046 , 0.0 , 1.0 , 2.0 , 2 , 1 , 1 , 0.2 , 0 , 5114783ec2a3754cfe668455 , 1
37.6 , 0.214698853416 , 564.992644081 , 1.0 , 2.96929391114 , 0.333333333333 , 4.61007845577 , 2.76031369731 , 1.99511544305 , 0.722574895508 , 0.590107083308 , 1.33333333333 , 0.5 , 1.0 , 6 , 2 , 2 , 0.1 , 0 , 51147862c2a3754cfe66846c , 1
41.8 , 0.138554779721 , 632.764399785 , 1.0 , 1.36305848166 , 0.233333333333 , 4.0942689504 , 2.62924922386 , 1.24750861394 , 1.23279340916 , 1.08981714187 , 0.5 , 0.5 , 0.5 , 4 , 2 , 2 , 0.1 , 0 , 51148d1ac2a3754cfe669e26 , 1
50.2 , 0.317912797529 , 654.670737541 , 1.0 , 1.42882390486 , 0.133333333333 , 4.34893891575 , 3.01057093427 , 0.62375430697 , 0.536207433235 , 0.50743922599 , 2.0 , 0.0 , 3.0 , 4 , 1 , 1 , 0.1 , 0 , 51148657c2a3754cfe66949e , 1
36.1 , 0.0504572905709 , 484.651847721 , 1.0 , 0.908793110409 , 0.566666666667 , 11.6585887714 , 2.56371698713 , 3.38985384288 , 2.94152520178 , 2.72454285467 , 0.285714285714 , 0.285714285714 , 0.285714285714 , 7 , 7 , 7 , 0.1 , 0 , 51148c24c2a3754cfe669cc1 , 1
