@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute AvgPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute Top3PhotoLocationNameSame real
@attribute ID string
@attribute label {1,-1}
@data
47.9 , 0.222147018413 , 644.330883513 , 1.0 , 1.64757633087 , 0.2 , 4.44990949598 , 2.92585301456 , 0.202147018413 , 0.0394266479825 , 0.244823188534 , 0.605522151291 , 0.576753944046 , 0.576753944046 , 1.0 , 0.0 , 3.0 , 3 , 2 , 1 , 0.1 , 0 , 511484bec2a3754cfe6691c3 , 1
30.4 , 0.347028362947 , 591.223803207 , 1.0 , 1.07071417532 , 0.3 , 6.19544346126 , 3.01057093427 , -0.00696127505429 , 5.07262366523 , 0.593680262566 , 0.605522151291 , 0.605522151291 , 0.536207433235 , 0.0 , 1.0 , 0.0 , 3 , 3 , 3 , 0.2 , 0 , 511486cfc2a3754cfe669515 , 1
38.5 , 0.264607060192 , 608.188084362 , 1.0 , 7.0791546353 , 0.266666666667 , 3.11275321778 , 2.900051699 , -0.0853425166501 , 3.81750734025 , 0.168277196392 , 1.23279340916 , 0.991105859961 , 0.910228823227 , 0.333333333333 , 0.333333333333 , 0.0 , 3 , 3 , 2 , 0.2 , 0 , 51147974c2a3754cfe668526 , 1
58.8 , 0.279190206732 , 633.235952715 , 1.0 , 1.62139470277 , 0.2 , 4.84214783408 , 2.86557685521 , 0.259190206732 , 0.0637626170388 , 0.292846162371 , 1.21104430258 , 1.18021416662 , 1.02778615621 , 5.5 , 2.0 , 1.5 , 2 , 2 , 2 , 0.4 , 0 , 511497d2c2a3754cfe66ac3b , 1
34.2 , 0.0470805644375 , 616.24365009 , 1.0 , 2.69263063071 , 0.266666666667 , 4.60926231458 , 2.2450986816 , 0.0270805644375 , 0.114588380475 , 0.809223770441 , 1.86757086072 , 1.21104430258 , 0.62375430697 , 0.8 , 0.0 , 0.0 , 5 , 2 , 2 , 0.5 , 0 , 51148f61c2a3754cfe66a1b2 , 1
50.3333333333 , 0.363372338672 , 494.165501886 , 0.9 , 1.40679840981 , 0.222222222222 , 4.09785838171 , 2.94503869754 , 0.343372338672 , 0.0601409529403 , 0.230057602356 , 1.45015780689 , 0.655674537009 , 0.640837715607 , 2.0 , 1.0 , 8.0 , 3 , 2 , 1 , 0.3 , 0 , 51148d2dc2a3754cfe669e3e , 1
39.9 , 0.168274325559 , 658.03287102 , 1.0 , 1.68024252441 , 0.1 , 4.9951198207 , 2.62924922386 , 0.148274325559 , 8.00856625954e-17 , 0.499063450309 , 0.56497564048 , 0.56497564048 , 0.544908570934 , 6.0 , 0.0 , 3.0 , 1 , 1 , 1 , 0.6 , 0 , 51148d89c2a3754cfe669eb5 , 1
50.3 , 0.340468720855 , 610.35894575 , 1.0 , 2.29960038188 , 0.266666666667 , 5.1551957234 , 2.94503869754 , 0.320468720855 , 0.118180251522 , 0.230057602356 , 1.15090176883 , 0.576753944046 , 0.56497564048 , 0.8 , 0.0 , 0.0 , 5 , 2 , 1 , 0.1 , 0 , 51147f99c2a3754cfe668c2b , 1
54.1 , 0.143216452478 , 482.757770573 , 1.0 , 1.68024416195 , 0.333333333333 , 3.85545751177 , 2.71532669877 , -0.128591558643 , 6.58535113679 , 0.362319432477 , 2.00550705523 , 1.50413029142 , 1.15189433907 , 3.33333333333 , 5.0 , 4.25 , 6 , 4 , 4 , 0.1 , 0 , 51148d8bc2a3754cfe669ec3 , 1
47.3 , 0.102924292729 , 615.796327937 , 1.0 , 1.67373936629 , 0.266666666667 , 5.39258723728 , 2.7528553052 , -0.122022475909 , 3.10701374809 , 0.225344577951 , 1.29618613726 , 1.02129891769 , 0.85832658413 , 2.66666666667 , 0.0 , 0.0 , 3 , 3 , 2 , 0.3 , 0 , 51148abfc2a3754cfe6699ab , 1
35.5 , 0.0301838952472 , 530.033427168 , 1.0 , 2.59118741245 , 0.433333333333 , 4.47181343129 , 2.2450986816 , 0.0101838952472 , 0.286464773756 , 0.809223770441 , 2.88376972023 , 1.08981714187 , 0.554439588914 , 0.571428571429 , 0.571428571429 , 1.33333333333 , 7 , 7 , 3 , 0.5 , 1 , 51147fddc2a3754cfe668c4b , 1
22.8 , 0.154053446656 , 654.5208179 , 1.0 , 1.68024682815 , 0.1 , 5.55369085552 , 2.68732306847 , -0.0513204524148 , 6.79936389661 , 1.79498229927 , 0.520792365252 , 0.501376763808 , 0.480245854442 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.3 , 0 , 51148d87c2a3754cfe669eae , 1
27.3 , 0.0215741385357 , 302.282869542 , 1.0 , 0.882702440584 , 0.466666666667 , 13.9639322874 , 2.39428114771 , 0.00157413853566 , 0.547466086822 , 0.686716066482 , 5.44969936162 , 1.47076260089 , 1.12995128096 , 1.11111111111 , 1.0 , 1.0 , 9 , 4 , 3 , 0.4 , 0 , 51148c2ac2a3754cfe669cf1 , 1
41.8 , 0.272726448879 , 620.994946306 , 1.0 , 2.92226524091 , 0.333333333333 , 4.89724909706 , 2.9708400131 , 0.252726448879 , 0.165455845778 , 0.207716666717 , 2.14482973294 , 1.77032124993 , 0.997557721527 , 0.5 , 0.0 , 0.0 , 4 , 3 , 3 , 0.2 , 0 , 51147d55c2a3754cfe6688e9 , 1
40.5 , 0.156274480014 , 482.231766457 , 1.0 , 6.258273843 , 0.533333333333 , 3.86650864524 , 2.80004461848 , -0.109534695934 , 4.77743679632 , 0.58760738621 , 2.6102840524 , 2.36097478603 , 1.74018936827 , 0.333333333333 , 0.5 , 0.0 , 6 , 6 , 4 , 0.2 , 0 , 51147966c2a3754cfe668500 , 1
24.375 , 0.230998985263 , 278.400399376 , 0.8 , 1.77396609286 , 0.208333333333 , 3.26741507445 , 2.92585301456 , -0.0701890678571 , 5.19041347695 , 0.285646366084 , 0.720942430057 , 0.7062195506 , 0.660253953085 , 0.333333333333 , 0.0 , 1.0 , 3 , 1 , 1 , 0.1 , 0 , 51148549c2a3754cfe6692cf , 1
38.4 , 0.15349179378 , 593.185851488 , 1.0 , 1.07784922979 , 0.233333333333 , 8.32555518294 , 2.49612685475 , -0.1477844421 , 5.32823582933 , 0.331228025765 , 2.14482973294 , 1.18021416662 , 0.62375430697 , 1.4 , 2.0 , 4.0 , 5 , 2 , 1 , 0.3 , 0 , 51148da2c2a3754cfe669f10 , 1
31.0 , 0.339484930723 , 634.105260953 , 1.0 , 3.50567799116 , 0.166666666667 , 4.56107442385 , 3.01057093427 , 0.319484930723 , 0.0575368211099 , 0.164793567285 , 0.827815394072 , 0.605522151291 , 0.605522151291 , 0.75 , 0.0 , 1.0 , 4 , 1 , 1 , 0.2 , 0 , 51147bdbc2a3754cfe668749 , 1
47.7 , 0.0823444368615 , 501.732918326 , 1.0 , 1.38428910741 , 0.233333333333 , 6.82816754185 , 2.56371698713 , -0.157992036647 , 4.38142318629 , 0.320043555152 , 1.56237709576 , 1.08981714187 , 0.669434262362 , 1.0 , 0.5 , 3.0 , 4 , 2 , 2 , 0.1 , 0 , 51148d6dc2a3754cfe669e91 , 1
37.1111111111 , 0.113617253504 , 476.226170943 , 0.9 , 1.14493518963 , 0.296296296296 , 6.0439703259 , 2.39428114771 , 0.093617253504 , 0.115123130804 , 0.686716066482 , 0.960137879449 , 0.75299923886 , 0.693060341078 , 0.8 , 1.0 , 0.5 , 5 , 3 , 2 , 0.6 , 1 , 51148defc2a3754cfe669f4d , 1
54.9 , 0.306170118246 , 598.617662704 , 1.0 , 3.29744336764 , 0.333333333333 , 3.50694901975 , 2.86557685521 , 0.286170118246 , 0.127197662488 , 0.292846162371 , 2.49501722788 , 1.09159486789 , 0.590107083308 , 0.75 , 0.75 , 0.5 , 4 , 4 , 2 , 0.4 , 1 , 51147abac2a3754cfe668648 , 1
43.7 , 0.310956365971 , 602.324246623 , 1.0 , 3.64514731633 , 0.266666666667 , 4.41285726587 , 2.92585301456 , 0.0113017954859 , 3.81085146549 , 0.306238136063 , 0.7571913009 , 0.742902886203 , 0.590107083308 , 0.0 , 2.0 , 1.33333333333 , 3 , 3 , 3 , 0.4 , 0 , 511478c8c2a3754cfe6684a9 , 1
39.7 , 0.0707932823068 , 298.902711398 , 1.0 , 0.880226838511 , 0.766666666667 , 13.8501053456 , 2.61531961825 , -0.185814710285 , 8.82200162501 , 0.550389144844 , 5.19078549641 , 3.02761075646 , 2.84006978992 , 0.6 , 0.6 , 1.2 , 10 , 10 , 5 , 0.1 , 0 , 51148c29c2a3754cfe669ce6 , 1
38.7 , 0.310046919556 , 492.076681219 , 1.0 , 2.69742457748 , 0.266666666667 , 3.61883300823 , 2.90530777637 , 0.0379798416648 , 4.75520568042 , 0.387797493417 , 1.57398319068 , 0.864124091505 , 0.714062972625 , 0.75 , 1.0 , 1.0 , 4 , 3 , 3 , 0.1 , 0 , 51147f0dc2a3754cfe668b31 , 1
74.8 , 0.0972393347202 , 627.412766932 , 1.0 , 1.31219401586 , 0.266666666667 , 6.32411884137 , 2.56371698713 , -0.185362041453 , 4.79696045115 , 0.325463567255 , 2.08316946101 , 1.08981714187 , 0.889156720095 , 1.5 , 1.0 , 0.0 , 4 , 2 , 2 , 0.1 , 0 , 51148d6dc2a3754cfe669e8b , 1
30.4 , 0.378925101639 , 510.389656415 , 1.0 , 4.2701548 , 0.166666666667 , 3.03233671103 , 2.86557685521 , 0.0222918865285 , 3.60170729033 , 0.197866570434 , 0.725494655393 , 0.544908570934 , 0.501376763808 , 0.0 , 0.0 , 0.0 , 2 , 2 , 1 , 0.3 , 0 , 511479e7c2a3754cfe668564 , 1
52.8 , 0.234016453333 , 625.13276497 , 1.0 , 2.74565716457 , 0.2 , 4.35154164976 , 2.7528553052 , -0.0852009848854 , 3.05970484184 , 0.137162016206 , 0.933785430358 , 0.876249015868 , 0.64836215923 , 0.5 , 0.5 , 0.0 , 2 , 2 , 2 , 0.1 , 0 , 51148288c2a3754cfe668edd , 1
24.9 , 0.173719993181 , 167.795060398 , 1.0 , 1.14578266777 , 0.866666666667 , 5.21312595164 , 2.68732306847 , 0.153719993181 , 0.750097139195 , 0.457671393481 , 3.97169439989 , 2.30180353766 , 0.86728624979 , 0.5 , 0.444444444444 , 0.25 , 10 , 9 , 8 , 0.5 , 1 , 5114a33bc2a3754cfe66b988 , 1
49.2 , 0.348618875012 , 590.892083081 , 1.0 , 2.30762255849 , 0.3 , 4.79973411028 , 2.7528553052 , 0.0292645388973 , 6.95720984628 , 0.641183073351 , 1.29672431846 , 0.867346177361 , 0.62375430697 , 0.25 , 0.0 , 0.0 , 4 , 3 , 2 , 0.1 , 0 , 51148245c2a3754cfe668eb2 , 1
44.9 , 0.204587039644 , 641.295849105 , 1.0 , 1.81670929946 , 0.2 , 3.68468385103 , 2.56371698713 , 0.184587039644 , 0.0401957352953 , 0.56432748538 , 1.29618613726 , 0.62375430697 , 0.605522151291 , 1.0 , 0.666666666667 , 0.0 , 3 , 3 , 1 , 0.2 , 0 , 51148a80c2a3754cfe66997f , 1
54.0 , 0.243545508553 , 613.791315097 , 1.0 , 1.83465038077 , 0.266666666667 , 4.94567548241 , 2.96558393573 , -0.0294160320007 , 4.9450747207 , 0.30623460207 , 1.72824818301 , 0.951187705756 , 0.576753944046 , 1.5 , 2.0 , 0.5 , 4 , 2 , 2 , 0.2 , 0 , 51148a8dc2a3754cfe669997 , 1
42.4 , 0.329756548335 , 392.144117449 , 1.0 , 6.98869043208 , 0.2 , 3.18554161879 , 2.86032077783 , 0.309756548335 , 0.0506651293777 , 0.310087223605 , 0.870094684134 , 0.870094684134 , 0.56497564048 , 1.0 , 0.0 , 0.0 , 2 , 2 , 2 , 0.1 , 0 , 5114796ac2a3754cfe668511 , 1
35.2 , 0.0454954961303 , 584.471383842 , 1.0 , 1.07646024347 , 0.333333333333 , 10.217613523 , 2.39428114771 , 0.0254954961303 , 0.152856405008 , 0.686716066482 , 2.21775835566 , 1.60862229971 , 1.05640632494 , 0.25 , 1.33333333333 , 0.0 , 4 , 3 , 3 , 0.3 , 0 , 51148da2c2a3754cfe669f06 , 1
56.2 , 0.105274188073 , 497.895330797 , 1.0 , 1.1452201916 , 0.233333333333 , 5.38712869948 , 2.39428114771 , -0.170281338032 , 5.00778831838 , 0.333347632069 , 2.02975690396 , 0.62375430697 , 0.62375430697 , 1.5 , 1.5 , 0.0 , 4 , 2 , 1 , 0.3 , 0 , 51148557c2a3754cfe6692d9 , 1
24.0 , 0.186236785552 , 399.714172058 , 1.0 , 0.68117346394 , 0.166666666667 , 9.29074357094 , 2.82218195864 , 0.166236785552 , 0.0257988954164 , 0.322364746819 , 1.34051858309 , 0.62672095476 , 0.61957615303 , 0.5 , 0.0 , 2.0 , 2 , 1 , 1 , 0.25 , 0 , 5114940dc2a3754cfe66a75a , 1
45.8 , 0.220271042994 , 639.429894144 , 1.0 , 1.68024249562 , 0.2 , 4.09969303684 , 2.53585777592 , 0.200271042994 , 0.0292521044852 , 0.568816813127 , 1.00275352762 , 0.62375430697 , 0.590107083308 , 2.0 , 4.0 , 4.0 , 2 , 2 , 2 , 0.5 , 0 , 51148d8ac2a3754cfe669eb9 , 1
15.9 , 0.0579096361945 , 114.593527318 , 1.0 , 5.86843189721 , 0.6 , 5.40215365069 , 2.56371698713 , -0.240985531849 , 4.32608472267 , 0.475282181859 , 4.10931136386 , 2.31258033991 , 0 , 0.5 , 0.428571428571 , 2.0 , 10 , 7 , 1 , 0.7 , 0 , 51147952c2a3754cfe6684ee , 1
29.6 , 0.174300150145 , 653.971435624 , 1.0 , 1.68024305913 , 0.1 , 3.77193638497 , 2.60260514877 , -0.132227736632 , 5.43420599651 , 0.233415131589 , 0.62375430697 , 0.62375430697 , 0.62375430697 , 0.0 , 1.0 , 3.0 , 1 , 1 , 1 , 0.3 , 0 , 51148d8ac2a3754cfe669ebd , 1
29.9 , 0.285369054408 , 581.518631989 , 1.0 , 2.96929391114 , 0.266666666667 , 4.61007845577 , 2.80004461848 , 0.0235292830335 , 2.86935880734 , 0.307394418406 , 1.66259620254 , 0.590107083308 , 0.554439588914 , 1.6 , 0.0 , 1.0 , 5 , 2 , 1 , 0.1 , 0 , 51147862c2a3754cfe66846c , 1
60.6 , 0.293402054534 , 635.195190667 , 1.0 , 2.9957504478 , 0.3 , 4.38127557176 , 2.7528553052 , 0.273402054534 , 0.138902419243 , 0.39240735841 , 1.45537461258 , 1.12995128096 , 1.0284421123 , 2.66666666667 , 2.66666666667 , 2.0 , 3 , 3 , 3 , 0.2 , 0 , 51147ab9c2a3754cfe66863e , 1
60.1111111111 , 0.245994181011 , 513.154452882 , 1.0 , 0.634720125407 , 0.222222222222 , 10.8818670459 , 2.90576458466 , -0.102065443718 , 5.45411623088 , 0.341540296125 , 1.05687522862 , 0.672802390323 , 0.605453967704 , 1.0 , 1.0 , 1.0 , 2 , 2 , 2 , 0.333333333333 , 0 , 5114a18cc2a3754cfe66b77f , 1
40.0 , 0.156554692641 , 497.726683458 , 1.0 , 2.18266007402 , 0.2 , 5.57678783445 , 2.39428114771 , 0.136554692641 , 0.065743681516 , 0.686716066482 , 0.618678158206 , 0.590107083308 , 0.590107083308 , 2.5 , 3.0 , 4.0 , 4 , 2 , 1 , 0.1 , 0 , 51148233c2a3754cfe668e93 , 1
39.3 , 0.0575158488207 , 386.274166067 , 1.0 , 2.42146847448 , 0.433333333333 , 6.57988518896 , 2.39428114771 , -0.274946284778 , 6.17718003513 , 0.773688644607 , 2.45146851987 , 0.983034573625 , 0.62375430697 , 1.16666666667 , 1.16666666667 , 3.0 , 6 , 6 , 1 , 0.5 , 0 , 51148308c2a3754cfe668f8e , 1
30.0 , 0.296184040291 , 214.137682551 , 0.875 , 0.887653878628 , 0.190476190476 , 4.89196396601 , 3.02863931184 , 0.296184040291 , 8.55444093887 , 0.380744652484 , 0.865031644702 , 0.82393420578 , 0.82393420578 , 1.0 , 0.0 , 1.0 , 2 , 1 , 1 , 0.375 , 0 , 51149261c2a3754cfe66a56e , 1
47.3 , 0.127636385238 , 586.239051216 , 1.0 , 1.78465336887 , 0.3 , 5.32656946884 , 2.76031369731 , 0.107636385238 , 0.129764006689 , 0.401033296874 , 2.16031022876 , 0.605522151291 , 0.605522151291 , 1.0 , 1.0 , 0.5 , 5 , 2 , 2 , 0.2 , 0 , 51148a6cc2a3754cfe669960 , 1
50.6 , 0.38749482311 , 619.215920038 , 1.0 , 2.7277832147 , 0.266666666667 , 5.10830290582 , 3.01057093427 , 0.36749482311 , 0.092144566436 , 0.164793567285 , 1.00275352762 , 0.677699314974 , 0.576753944046 , 0.5 , 2.0 , 1.0 , 4 , 2 , 2 , 0.2 , 0 , 51147a64c2a3754cfe6685eb , 1
57.3 , 0.236794812148 , 606.040942729 , 1.0 , 6.92265717723 , 0.266666666667 , 3.48752752123 , 2.7528553052 , -0.0741182875244 , 5.40238251734 , 0.447462174707 , 1.44073756332 , 1.3051420262 , 1.24750861394 , 1.25 , 1.75 , 3.0 , 4 , 4 , 2 , 0.5 , 1 , 51147969c2a3754cfe66850e , 1
