@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute stat_StdPhotoDis real
@attribute AvgPhotoDis real
@attribute MeanPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute ID string
@attribute label {1,-1}
@data
37.7 , 0.0623013428256 , 0.0892227779179 , 6.76690946596 , 1.0 , 0.728886493498 , 0.3 , 16.786378705 , 2.53585777592 , -0.254907789055 , 20.382138881 , 0.634586513518 , 1.53808072494 , 1.47113765954 , 0.944294128337 , 1.66666666667 , 2.0 , 1.66666666667 , 3 , 3 , 3 , 0.7 , 511ca16dc2a37552f02657cd , 1
23.5 , 0.0176117861716 , 0.0647523377937 , 4.12805814669 , 1.0 , 5.76334625654 , 0.466666666667 , 3.72148203728 , 2.56371698713 , -0.209000008419 , 23.1314986567 , 0.210526315789 , 3.13623721308 , 1.33013657077 , 0.744004420294 , 0.7 , 1.33333333333 , 0.0 , 10 , 3 , 2 , 0.5 , 511c83edc2a37552f0263094 , 1
29.2222222222 , 0.0627997366104 , 0.148952049159 , 7.13118871532 , 0.9 , 0.979130287068 , 0.296296296296 , 6.22187194193 , 2.62924922386 , -0.0795626856004 , 21.8490885631 , 0.263157894737 , 1.13931905551 , 0.943232571021 , 0.796997935299 , 0.333333333333 , 0.333333333333 , 1.0 , 3 , 3 , 2 , 0.5 , 511c9e4cc2a37552f0265513 , 1
36.0 , 0.0622194609105 , 0.0762600260638 , 6.13799374734 , 1.0 , 3.13775043024 , 0.4 , 4.28421982792 , 2.66898014502 , -0.186372503089 , 20.9121326189 , 0.316689887246 , 1.93570147094 , 1.88858825667 , 1.12974026272 , 0.25 , 0.25 , 0.5 , 4 , 4 , 4 , 0.3 , 511c84eec2a37552f0263259 , 1
38.0 , 0.0211753889014 , 0.0394660549424 , 5.89106321743 , 1.0 , 4.37921096824 , 0.433333333333 , 4.63377624705 , 2.2450986816 , -0.420483084527 , 21.9786362057 , 0.447235424841 , 1.43345513561 , 0.792988212878 , 0.759131410379 , 2.0 , 0.6 , 1.8 , 5 , 5 , 5 , 0.5 , 511c829dc2a37552f0262f05 , 1
42.8 , 0.0720886769677 , 0.349486531183 , 7.1915653576 , 1.0 , 1.54949370058 , 0.166666666667 , 4.06377122551 , 2.94503869754 , 0.149792114321 , 20.7647269674 , 0.267814533377 , 0.633838228618 , 0.566593225053 , 0.566593225053 , 0.0 , 0.0 , 0.0 , 2 , 2 , 1 , 0.1 , 511c89e5c2a37552f0263976 , 1
36.7 , 0.132086498996 , 0.298356586426 , 6.93699285777 , 1.0 , 2.04608478654 , 0.233333333333 , 3.35788535588 , 2.7528553052 , -0.01817409421 , 17.443037823 , 0.156514015266 , 0.860073081365 , 0.566593225053 , 0.521394712678 , 0.5 , 1.0 , 1.0 , 4 , 2 , 2 , 0.1 , 511c8b43c2a37552f0263b90 , 1
46.5 , 0.18276427269 , 0.264283366066 , 5.15472745349 , 1.0 , 7.63548765928 , 0.566666666667 , 3.4436587224 , 2.66898014502 , -0.177886152985 , 21.959146687 , 0.316689887246 , 2.29352821697 , 1.2652190173 , 0.634390570302 , 1.125 , 1.0 , 2.0 , 8 , 5 , 5 , 0.3 , 511c8280c2a37552f0262ef8 , 1
39.3 , 0.0496039668317 , 0.376344586688 , 6.65953570164 , 1.0 , 1.28749789118 , 0.266666666667 , 7.98393536201 , 3.01057093427 , 0.0192635992815 , 21.5693992818 , 0.146972697387 , 1.0868575059 , 0.904159989244 , 0.728310097206 , 1.66666666667 , 2.33333333333 , 2.0 , 3 , 3 , 2 , 0.2 , 511c8fffc2a37552f026426a , 1
38.375 , 0.13913537544 , 0.293974252297 , 7.59208447965 , 0.8 , 0.947791831601 , 0.208333333333 , 5.70076740352 , 2.86557685521 , 0.0216721029818 , 22.5406843746 , 0.440918092162 , 0.651743390848 , 0.640866968724 , 0.544218232695 , 2.66666666667 , 7.0 , 7.0 , 3 , 1 , 1 , 0.3 , 511c92f9c2a37552f0264740 , 1
