@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R2-3,6-8,11-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize-weka.filters.MultiFilter-Fweka.filters.supervised.instance.SpreadSubsample -M 1.0 -X 0.0 -S 1-Fweka.filters.unsupervised.attribute.Standardize_predicted'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute stat_StdPhotoDisbyCap numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute ID string
@attribute predictedlabel {1,-1}
@attribute label {1,-1}

@data
-0.485309,0.063408,-0.1594,0.140107,0.139572,0.459698,0.28388,-1.043224,0.430165,0.238183,-0.1594,-0.34567,-0.222466,-0.695426,-0.606675,-0.770956,-0.493158,-0.314364,-0.201475,-0.136711,-0.312384,-0.232291,-0.232459,-0.078689,51147c35c2a3754cfe668796,1,1
0.729317,0.042844,0.925804,0.104117,0.251578,-0.540361,0.000612,-0.537554,-0.41584,0.949776,0.925804,-0.330341,-0.973578,-0.951183,-0.955403,-1.006897,0.21395,-0.641152,0.919812,-0.136711,-0.129028,-0.000715,-0.321026,-0.078689,51147dbac2a3754cfe668961,-1,-1
-0.068683,0.492608,0.622644,0.553024,1.030542,-1.406632,-0.547303,-0.07908,0.652838,0.849653,0.622644,-0.600866,-0.898049,-0.299805,0.028536,0.437545,0.292517,1.226208,1.351076,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,51148a29c2a3754cfe66992b,-1,-1
-0.036278,-0.976363,0.728294,0.423099,1.179963,0.223815,1.565214,-0.962067,-0.760348,1.280922,0.728294,-0.639437,-1.300896,-0.826361,-0.66838,-0.549679,-0.807427,5.987974,5.491214,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,51147a25c2a3754cfe66856e,-1,-1
-0.89873,-0.199341,0.026662,-0.814387,-0.418059,1.470627,-0.560757,-0.537554,-0.314457,0.913801,0.026662,-0.555203,-0.911606,-0.603929,-0.374366,-0.133189,-0.807427,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,5114846ec2a3754cfe669112,-1,-1
1.6006,0.763637,0.261713,-0.584808,-0.030373,0.691369,0.825954,-1.072441,-0.788663,0.402654,0.261713,-0.354097,-0.469837,-1.003046,-1.087976,-1.158617,1.078192,0.385896,0.057283,-0.339896,-0.312384,-0.232291,-0.143892,-0.078689,51147898c2a3754cfe668495,-1,-1
-0.213276,-0.684344,-0.74863,0.53447,0.92745,-0.904254,0.550215,-0.312812,-0.540738,0.300961,-0.74863,-0.479829,-0.219179,-0.399921,-0.606675,-0.508258,1.078192,-0.174312,0.316042,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51147b65c2a3754cfe668721,-1,-1
2.669688,0.962359,1.114609,0.677171,1.248566,0.431617,-0.496522,0.643365,0.052712,0.467304,1.114609,-0.512505,-0.450962,-0.076083,-0.000841,0.395931,4.220891,1.926468,3.421145,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51148d2cc2a3754cfe669e3c,-1,-1
-1.8829,-0.732711,0.943636,0.70582,0.773406,0.431617,-0.827341,-0.259691,0.848483,1.173119,0.943636,-0.507453,-1.184991,-0.419612,-0.303172,-0.103413,0.449652,-0.454416,1.092318,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,511496f5c2a3754cfe66ab61,-1,-1
0.239259,-0.042768,0.981889,0.208176,0.544428,-0.176106,-0.505217,-1.309983,0.114217,0.589522,0.981889,-0.453629,-0.574237,-1.183444,-1.196815,-1.411592,0.921057,1.926468,-0.330855,-0.136711,-0.312384,-0.232291,-0.321026,-0.078689,511485ecc2a3754cfe6693c3,-1,-1
3.401218,-0.899197,0.353809,0.281395,1.027681,-1.300067,-0.736031,0.062829,0.300355,1.186569,0.353809,-0.70329,-1.192121,0.321683,0.980032,1.673711,4.535161,4.027247,3.679904,-0.441489,-0.49574,-0.463868,-0.399753,-0.078689,5114910fc2a3754cfe66a361,-1,-1
-2.103207,-1.333586,0.856588,-0.863682,-0.625255,0.511541,-0.444406,-0.8241,0.250166,0.913801,0.856588,-0.70329,-0.911606,-0.486383,-0.189878,0.128149,-0.493158,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511488f6c2a3754cfe6697e3,-1,-1
0.472932,0.552303,1.130046,-2.145636,-0.570643,1.470627,-0.782945,-0.07908,0.753677,0.676781,1.130046,-0.591573,-0.67168,-0.362417,-0.067864,0.229354,2.021002,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,511495c2c2a3754cfe66a983,-1,-1
-0.812658,0.469198,0.718976,0.6116,1.03783,-1.300067,-0.505466,-1.119743,0.074239,0.645878,0.718976,-0.635286,-0.610985,-0.78922,-0.844517,-0.830665,-0.178888,0.385896,0.057283,-0.339896,-0.49574,-0.463868,-0.232459,-0.078689,511487d8c2a3754cfe669652,-1,-1
-0.721397,-0.470577,-0.176681,0.924384,1.265319,-2.365719,-0.704313,-0.4102,1.34362,0.36412,-0.176681,-0.70329,-0.341223,-0.190653,0.222525,0.169453,-0.807427,-0.174312,-0.718992,-0.441489,-0.49574,-0.463868,-0.321026,-0.078689,51148e02c2a3754cfe669f80,-1,-1
-0.824561,-0.606147,0.281131,0.522682,0.665331,-1.300067,-0.485142,0.062829,-0.597314,0.613198,0.281131,-0.70329,-0.644328,0.321683,0.834526,1.497481,-0.807427,-0.454416,-0.460234,-0.441489,-0.49574,-0.463868,-0.399753,-0.078689,51148841c2a3754cfe66972a,-1,-1
1.472834,-0.727382,0.376321,-0.01007,0.982282,0.337161,-0.421484,-0.57576,-0.760117,0.527337,0.376321,-0.70329,-0.525873,-0.333355,-0.039013,0.229354,-0.178888,-0.73452,-0.460234,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511484dac2a3754cfe669210,-1,-1
0.945108,-1.840659,-1.223385,1.053357,2.157598,-1.646404,-0.710764,0.417601,0.31363,0.393158,-1.223385,-0.70329,-0.414749,0.64491,1.429599,2.002156,0.449652,0.385896,-0.718992,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148c26c2a3754cfe669cc8,-1,-1
-0.033555,0.773355,-0.11632,0.936193,0.099468,-0.573328,2.001408,0.855848,0.25362,-0.4988,-0.11632,2.019983,0.479252,0.735907,0.78957,1.336845,-0.426995,-0.395447,-0.230226,1.387177,2.804666,1.388746,0.298945,-0.078689,511479d1c2a3754cfe66854c,1,1
-1.120168,-0.979403,0.579146,0.189813,0.237061,-0.72963,-0.429618,-0.883229,0.248714,0.47216,0.579146,0.11467,-0.401102,-0.647997,-1.010674,-1.111039,0.135382,-0.73452,-0.287728,-0.136711,-0.129028,-0.000715,-0.232459,-0.078689,5114848ac2a3754cfe669163,-1,1
0.470679,-0.434181,-0.307034,-0.413537,-0.424939,0.254225,-0.690606,-0.454946,0.359278,-0.693154,-0.307034,0.247163,0.652719,-0.159884,0.01121,-0.750504,-0.453874,-0.38439,-0.29851,0.269659,0.787751,1.157169,-0.143892,-0.078689,51148bb8c2a3754cfe669bd6,1,1
-0.453645,1.045259,-0.989279,-2.066216,-1.704193,1.470627,-0.629771,0.516937,1.86096,-1.685501,-0.989279,0.774978,1.537814,0.71635,1.019031,1.768357,-0.05318,0.035766,-0.654303,-0.035118,0.054328,0.230862,0.12181,-0.078689,51148da2c2a3754cfe669f06,1,1
1.744236,0.399019,-0.986824,-0.852113,-1.186513,1.12429,-0.490087,0.914281,-0.44834,-1.272695,-0.986824,1.559845,1.474092,0.754224,0.978145,1.200065,0.135382,0.136915,0.316042,0.371252,0.971107,0.694015,-0.409594,-0.078689,51148d4dc2a3754cfe669e6d,1,1
0.396016,0.316308,0.050101,0.6831,0.166268,-0.191789,-0.094685,0.608632,-0.572013,0.165113,0.050101,-0.018096,-0.201936,0.206863,-0.212256,0.021844,0.072528,-0.314364,-0.718992,-0.035118,-0.312384,-0.232291,-0.143892,-0.078689,51147facc2a3754cfe668c48,1,1
-0.089514,-1.693705,-1.128086,-0.277072,0.413817,-0.310534,-0.512838,-0.4102,-0.360707,-0.205047,-1.128086,-0.594417,0.200513,0.046881,-0.143885,0.128149,1.078192,-0.174312,0.574801,-0.339896,-0.49574,-0.463868,-0.321026,-0.078689,51148a04c2a3754cfe6698f1,-1,1
-0.557524,0.278966,0.293919,0.312067,-0.74328,0.337161,-0.580172,0.748721,0.419799,-0.288521,0.293919,1.032639,0.201303,1.487601,0.393251,-0.723795,-0.528076,-0.286353,-0.460234,0.371252,0.237684,-0.000715,-0.409594,-0.078689,51148777c2a3754cfe669601,1,1
-0.735284,2.512881,-0.390551,-0.995787,-0.946062,0.81441,0.155688,0.417601,-0.211081,-1.70652,-0.390551,0.135848,1.495949,0.640446,0.319286,-0.549679,-0.556012,-0.26768,-0.718992,-0.035118,-0.129028,-0.232291,0.12181,-0.078689,51148f61c2a3754cfe66a1b2,1,1
-0.828666,0.303598,0.203041,-0.25816,0.023363,0.666232,2.287538,-0.524379,-0.763976,0.307758,0.203041,-0.140994,-0.280161,-0.692477,-0.597945,-0.570131,-0.702671,-0.641152,0.229789,-0.238303,-0.129028,-0.000715,-0.055324,-0.078689,51147974c2a3754cfe668526,1,1
-0.619555,-0.04624,-2.072678,0.630413,0.038277,-0.477517,-0.568454,0.693534,0.409012,-2.057261,-2.072678,0.980752,2.163073,0.111232,0.089108,-0.304803,0.174666,0.31587,0.186663,0.269659,0.054328,0.230862,1.538888,-0.078689,5114a33cc2a3754cfe66b991,1,1
1.489499,0.37975,-0.736661,-0.622906,-0.430436,0.337161,-0.263189,-0.24464,0.106292,0.023271,-0.736661,0.098162,-0.09148,-0.484213,-0.418239,-0.283611,0.309977,1.13284,2.299858,0.371252,0.421039,-0.000715,-0.055324,-0.078689,51148acec2a3754cfe6699bc,-1,1
1.614487,0.393219,-1.074425,-0.121677,-0.056644,0.337161,-0.261291,0.169261,-0.086791,0.522169,-1.074425,-0.157311,-0.467185,0.263021,0.442152,0.197576,0.198236,0.385896,1.092318,-0.035118,0.054328,-0.232291,-0.232459,-0.078689,51148a8dc2a3754cfe669997,-1,1
-0.110345,-0.231283,-0.110208,0.67645,0.675412,-0.888207,0.194237,-0.4102,-0.683238,-0.349295,-0.110208,-0.04604,0.424831,-0.237553,-0.598465,-0.774078,-0.283644,-0.127628,1.092318,0.066474,0.421039,-0.000715,0.47608,-0.078689,511478dac2a3754cfe6684b7,1,1
1.790985,-1.721246,-0.209703,-1.71888,-1.212289,1.470627,-0.659232,1.094892,-0.000953,-0.314121,-0.209703,-0.265298,0.254303,0.504165,-0.000841,0.264765,-0.10032,-0.174312,-0.330855,-0.136711,-0.312384,-0.232291,-0.143892,-0.078689,5114928fc2a3754cfe66a588,1,1
0.103309,0.370258,0.669014,-0.355274,0.003777,0.310802,0.181459,-1.174324,-0.306297,-0.545944,0.669014,-0.311401,0.597285,-1.051317,-0.992579,-1.072189,-0.807427,-0.594468,-0.460234,-0.238303,-0.312384,-0.232291,-0.232459,-0.078689,51148288c2a3754cfe668edd,1,1
0.917333,-0.017944,0.81311,0.288555,1.143891,-0.607394,-0.291979,-0.4102,-0.600598,0.858367,0.81311,-0.576719,-0.852772,-0.432026,-0.458582,-0.386849,-0.650293,0.245844,-0.460234,-0.339896,-0.312384,-0.463868,-0.232459,-0.078689,511482bac2a3754cfe668f43,-1,-1
-0.89873,-0.66368,0.64228,-0.125629,-0.266204,-0.191789,0.252231,-0.919616,-0.595686,1.216621,0.64228,-0.70329,-1.211334,-0.671811,-0.448519,-0.361827,-0.493158,-0.454416,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51147cfdc2a3754cfe66886a,-1,-1
0.321431,0.211833,0.166103,0.143708,0.487571,0.431617,-0.311901,0.643365,-0.420391,0.534507,0.166103,-0.339879,-0.550573,0.538597,1.042138,1.246242,-0.021753,-0.03426,-0.072096,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51148010c2a3754cfe668c63,-1,-1
-0.677598,-0.938557,0.912986,-0.428413,-0.127891,1.008845,-0.584866,-0.919616,0.146401,0.559765,0.912986,-0.538463,-0.458916,-0.965464,-0.976064,-1.006897,-0.650293,-0.314364,-0.460234,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,51148734c2a3754cfe6695a3,-1,-1
-0.178047,0.569493,0.756063,-0.341087,-0.140157,0.737208,-0.31436,-1.134526,-0.70146,0.380049,0.756063,-0.70329,-0.337479,-0.794007,-0.600915,-0.454111,-0.807427,-0.454416,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51147f07c2a3754cfe668b22,-1,-1
-1.202831,1.700737,0.033836,0.077744,-0.277601,0.223815,0.294591,-0.134266,-0.69345,-0.282865,0.033836,-0.171469,0.247239,-0.190322,-0.516505,-0.549679,-0.388401,-0.314364,0.574801,-0.238303,-0.312384,-0.232291,-0.232459,-0.078689,51147f61c2a3754cfe668b8f,1,-1
-0.486653,-1.218715,0.484521,-0.490978,-0.527889,0.714983,-0.248579,-0.303387,-0.491955,0.18683,0.484521,0.114933,0.017234,-0.851299,-0.689302,-1.086873,0.198236,0.161813,-0.201475,-0.035118,0.237684,-0.000715,-0.321026,-0.078689,51147eabc2a3754cfe668acf,-1,-1
-0.839441,-0.301175,1.247385,0.624338,0.321821,0.08528,-0.599839,0.417601,0.403147,0.784873,1.247385,-0.52743,-0.784902,-0.048602,0.420444,0.936233,-0.807427,1.506312,-0.718992,-0.339896,-0.49574,-0.463868,-0.399753,-0.078689,511488c7c2a3754cfe6697a9,-1,-1
0.082344,1.600605,1.015007,-0.896798,-0.420769,0.737208,-0.055325,-0.8241,-0.668207,1.027324,1.015007,-0.635664,-1.019229,-0.769207,-0.537256,-0.454111,-0.493158,2.346623,-0.718992,-0.339896,-0.49574,-0.463868,-0.321026,-0.078689,51147a85c2a3754cfe668609,-1,-1
-0.881104,-0.33987,1.378645,0.815758,0.974836,-1.92977,-0.183657,-0.20325,-0.2128,1.268442,1.378645,-0.70329,-1.27779,-0.012275,0.465012,0.992708,-0.807427,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148622c2a3754cfe669436,-1,-1
-1.443549,0.689128,-1.120355,-0.276247,-0.324064,-0.087888,-0.496232,0.062829,-0.668699,-0.722283,-1.120355,-0.70329,0.473353,0.321683,0.901187,1.673711,-0.807427,-0.73452,0.574801,-0.441489,-0.49574,-0.463868,-0.387452,-0.078689,51148563c2a3754cfe6692fc,-1,-1
-0.925742,-0.175086,-0.454896,-0.09592,-0.131704,-0.087888,-0.337933,0.062829,-0.656387,-0.001562,-0.454896,-0.268336,0.029694,-0.202647,-0.04091,0.273474,-0.336023,-0.314364,-0.330855,-0.339896,-0.312384,-0.232291,-0.232459,-0.078689,51148060c2a3754cfe668cd4,-1,-1
-0.587571,-1.351864,-1.360525,0.187414,0.213996,0.431617,-0.540898,-0.711218,-0.436012,-0.161319,-1.360525,-0.70329,0.110505,-0.419612,-0.162596,0.054649,-0.493158,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.232459,-0.078689,51148a2ac2a3754cfe66992f,1,-1
-1.335226,0.626226,-0.093571,-0.686321,-0.218523,0.337161,-0.64683,-0.57576,0.907522,0.681845,-0.093571,-0.70329,-0.657745,-0.299805,0.028536,0.437545,-0.807427,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,5114925ec2a3754cfe66a55c,-1,-1
1.606155,-0.147593,-0.075902,-0.16716,0.358067,0.547062,0.331314,-0.873768,-0.541528,0.729833,-0.075902,-0.600556,-0.678554,-1.074656,-0.962097,-0.99702,1.392462,-0.314364,-0.718992,-0.339896,-0.312384,-0.232291,-0.409594,-0.078689,51147b30c2a3754cfe6686b4,-1,-1
0.649998,-1.368657,0.840502,-2.050384,-0.484145,1.470627,-0.615567,-0.20325,-0.505681,1.243809,0.840502,-0.70329,-1.253141,0.029662,0.380576,0.885145,-0.807427,-0.73452,-0.718992,-0.441489,-0.49574,-0.463868,-0.498161,-0.078689,51148af5c2a3754cfe669a46,-1,-1
1.315442,0.094221,0.026774,-0.500501,-0.452786,0.223815,-0.695623,-0.4102,0.601579,0.60742,0.026774,-0.70329,-0.617564,-0.109285,0.319286,0.712343,-0.807427,-0.454416,0.316042,-0.441489,-0.49574,-0.463868,-0.321026,-0.078689,51148ba1c2a3754cfe669b52,-1,-1
0.013206,0.132824,0.16071,-1.390858,-0.550389,1.055023,0.324907,-1.209456,-0.538495,0.356913,0.16071,-0.629997,-0.326184,-0.75198,-1.054711,-1.113318,-0.493158,-0.73452,-0.718992,-0.339896,-0.312384,-0.463868,-0.232459,-0.078689,51147c43c2a3754cfe6687b5,-1,1
-0.33699,1.17174,0.99898,0.988929,0.247126,-0.537661,2.784838,0.477202,-0.632041,-2.428045,0.99898,3.182916,2.58075,-0.319456,-0.606417,-0.746289,0.38495,0.161813,-0.235976,2.911065,3.904801,2.778206,2.424561,-0.078689,511477fac2a3754cfe668438,1,1
1.49598,2.663267,-0.463906,-2.04057,-2.026456,1.470627,0.151955,0.831501,-0.209267,-2.697411,-0.463906,2.123438,2.458368,0.688338,1.337614,1.637077,-0.004293,-0.694505,0.057283,0.371252,0.604395,0.925592,0.741782,-0.078689,51148f61c2a3754cfe66a1aa,1,1
-0.420211,-0.449016,0.26191,-0.094882,-0.233308,-0.214255,-0.009912,-0.048037,-0.345274,0.038858,0.26191,0.279547,0.08151,0.441497,-0.628644,-0.637634,-0.430304,0.441917,-0.460234,-0.035118,0.237684,0.462439,0.033243,-0.078689,51147f9ac2a3754cfe668c31,1,1
-0.631128,2.561489,0.027339,-1.090709,-0.378254,0.737208,-0.453802,-0.8241,0.648659,-0.159049,0.027339,-0.611446,0.128703,-0.048602,-0.537256,-0.363934,0.449652,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.232459,-0.078689,51148d2ec2a3754cfe669e42,-1,1
-0.901935,2.439908,-1.582728,-0.097755,-0.476643,1.470627,-0.441505,-0.20325,-0.149845,0.072085,-1.582728,-0.70329,-0.167499,0.079263,0.573868,1.127416,-0.178888,-0.454416,-0.718992,-0.339896,-0.49574,-0.463868,0.055385,-0.078689,51148d30c2a3754cfe669e4f,1,1
-0.19367,-1.993612,-3.183895,-1.516077,-1.642571,1.470627,-0.74546,1.245401,0.613641,-1.026687,-3.183895,-0.099354,0.74416,1.310926,2.355941,1.835848,-0.388401,-0.73452,-0.718992,-0.238303,-0.312384,-0.232291,-0.104528,-0.078689,51148bdac2a3754cfe669c33,1,1
-0.396549,0.872648,0.883823,-0.227485,-0.057839,0.248262,0.290146,-1.094035,-0.210779,0.264421,0.883823,0.492499,-0.128527,-1.067034,-1.134872,-1.329786,0.135382,0.545955,0.419545,0.168067,0.604395,0.462439,0.47608,-0.078689,51147862c2a3754cfe66846c,1,1
0.276522,1.754313,-0.810839,0.736472,1.17262,-1.300067,-0.143321,-0.291943,-0.652289,-0.386739,-0.810839,-0.540731,0.295624,-0.368305,-0.056929,-0.180963,0.292517,0.245844,-0.718992,-0.339896,-0.312384,-0.463868,-0.055324,-0.078689,51147f0bc2a3754cfe668b2e,-1,1
2.15134,-0.052087,0.267854,-0.551449,-0.695197,0.639419,0.256714,1.127144,-0.613332,0.900305,0.267854,0.098797,-0.878341,2.261043,2.328732,1.425328,1.078192,1.319576,-0.460234,-0.136711,-0.129028,-0.000715,-0.143892,-0.078689,51147b22c2a3754cfe6686b1,1,1
-0.232882,-0.731938,-1.278685,0.992494,0.166387,-0.904254,-0.285589,0.563683,0.053933,0.300961,-1.278685,0.159374,-0.219179,1.148055,-0.63914,-0.508258,-0.493158,0.385896,-0.460234,-0.035118,-0.312384,-0.232291,-0.232459,-0.078689,51148a6cc2a3754cfe669960,1,1
0.101173,1.171407,-1.180428,0.856038,-0.772745,0.580047,-0.623998,2.136879,-0.02901,-0.855418,-1.180428,0.626529,0.635608,0.103012,0.218629,0.199784,-0.440779,-0.566457,-0.201475,0.066474,0.237684,-0.232291,0.12181,-0.078689,51148deec2a3754cfe669f45,1,1
-0.286254,0.635276,-0.562957,-0.735392,-0.695128,1.025337,-0.70693,-0.042289,1.369679,-0.616528,-0.562957,0.048456,0.489592,0.511198,0.505485,-0.304803,-0.493158,-0.407732,-0.201475,0.168067,0.421039,-0.232291,-0.143892,-0.078689,51148ba7c2a3754cfe669b75,1,1
0.810618,-0.098141,0.427791,-0.485536,-0.168305,0.283187,2.211481,-0.628042,-0.625513,-0.088339,0.427791,0.030364,0.373491,-0.517448,-0.331115,-0.627887,-0.178888,-0.174312,1.027628,0.066474,0.237684,0.230862,0.210378,-0.078689,51147969c2a3754cfe66850e,1,1
0.461127,-0.838368,-0.182006,-0.273686,-0.060501,0.167987,0.171544,-1.03105,-0.360743,0.562541,-0.182006,0.863146,-0.29077,-0.654435,-0.458582,-0.921168,-0.392142,-0.174312,-0.304979,2.30151,1.154463,1.620322,1.361753,-0.078689,51147b20c2a3754cfe668697,1,1
-0.075402,0.760457,-0.439689,-0.196805,-0.296607,0.045699,2.25082,0.017052,-0.746931,-0.672811,-0.439689,0.502541,0.688087,-0.087418,0.35087,-0.349668,-0.493158,-0.73452,-0.50336,0.269659,0.421039,0.694015,0.298945,-0.078689,51147989c2a3754cfe66852e,1,1
0.056305,0.614564,-0.609437,0.149916,-0.464796,-0.447546,-0.261229,0.643365,-0.703068,0.520993,-0.609437,-0.323823,-0.52785,0.080578,-0.000841,0.395931,-0.493158,0.385896,0.316042,-0.339896,-0.312384,-0.232291,-0.409594,-0.078689,51148a8bc2a3754cfe669991,-1,-1
0.156296,0.755373,0.572061,-2.074805,-1.056228,1.470627,-0.604395,0.417601,0.209712,0.533143,0.572061,-0.503154,-0.598873,-0.260125,0.028536,0.431883,-0.493158,0.385896,0.316042,-0.339896,-0.312384,-0.463868,-0.409594,-0.078689,51148af2c2a3754cfe669a34,-1,-1
0.806232,-0.712375,1.730945,-0.669071,-0.468924,0.337161,-0.536213,-0.57576,-0.334052,0.906915,1.730945,-0.70329,-0.890932,-0.260125,0.170811,0.437545,0.449652,0.105792,0.316042,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,511489e9c2a3754cfe6698d3,-1,-1
0.65958,-0.209,-0.186523,-0.707747,-0.387677,0.547062,0.037592,-0.277752,-0.613387,0.514753,-0.186523,-0.024473,-0.411208,-0.797342,-0.69163,-0.842674,-0.807427,-0.73452,-0.460234,-0.035118,-0.312384,-0.232291,-0.321026,-0.078689,51147aa7c2a3754cfe668625,1,-1
-1.26764,0.391141,-0.245939,0.806569,1.078645,-0.796305,-0.713441,0.141667,0.674866,0.752407,-0.245939,-0.5068,-0.759059,-0.222944,0.147471,0.150766,-0.493158,-0.73452,-0.718992,-0.339896,-0.49574,-0.463868,-0.321026,-0.078689,51148e72c2a3754cfe66a044,-1,-1
0.211846,-1.361203,-0.59745,-0.217539,-0.107548,0.003789,-0.459321,0.583161,-0.296929,0.397146,-0.59745,-0.169365,-0.356828,0.250403,0.414545,0.443878,-0.074131,-0.080944,-0.718992,-0.238303,-0.129028,-0.232291,-0.321026,-0.078689,51148adac2a3754cfe6699c9,-1,-1
1.734173,-0.797931,0.386315,-0.512157,-0.179315,1.470627,-0.690938,-0.711218,2.870623,0.838889,0.386315,-0.500235,-0.816022,-0.826877,-0.859105,-0.819853,0.921057,-0.454416,0.316042,-0.339896,-0.312384,-0.232291,-0.409594,-0.078689,51148ba4c2a3754cfe669b5a,-1,-1
0.250731,1.960854,-1.251517,0.63247,1.025661,-1.646404,-0.256175,0.141667,-0.798841,-0.379647,-1.251517,-0.554208,0.212894,0.975686,0.380609,0.93628,0.606787,0.385896,-0.460234,-0.339896,-0.49574,-0.463868,0.12181,-0.078689,511481aac2a3754cfe668e7a,1,-1
1.281186,-0.909036,1.003896,-0.060014,0.73246,-0.607394,-0.706653,-0.57576,0.270274,1.173119,1.003896,-0.70329,-1.184991,-0.260125,0.11562,0.437545,-0.178888,0.385896,0.316042,-0.441489,-0.49574,-0.463868,-0.409594,-0.078689,51148ba9c2a3754cfe669b8b,-1,-1
0.074822,-0.791014,1.117165,-1.100497,-0.690334,0.81441,-0.371082,-0.686134,0.330578,1.22818,1.117165,-0.57226,-1.24783,-0.863481,-0.724966,-0.661647,-0.021753,-0.73452,-0.718992,-0.339896,-0.312384,-0.463868,-0.321026,-0.078689,51147e8fc2a3754cfe668a97,-1,-1
-1.218571,0.635378,1.309144,-0.269,-1.008058,0.876907,-0.312411,-0.07908,-0.311548,0.54897,1.309144,0.125479,-0.497283,-0.726763,-0.522241,-0.737365,-0.650293,-0.594468,-0.330855,-0.136711,0.054328,-0.232291,-0.409594,-0.078689,51147f08c2a3754cfe668b26,-1,-1
-0.693622,-0.895644,-1.308354,0.739758,0.21876,0.223815,-0.313825,0.693534,-0.762146,0.439864,-1.308354,-0.367215,-0.432489,0.095852,0.450056,0.560614,-0.388401,-0.361048,-0.718992,-0.238303,-0.129028,-0.463868,-0.409594,-0.078689,51148071c2a3754cfe668cfb,-1,-1
2.022781,0.780831,0.285988,-0.472705,0.299838,1.470627,-0.608349,-0.07908,1.51437,0.751058,0.285988,-0.608733,-0.774876,0.363365,0.170811,0.560906,2.963812,0.946104,-0.718992,-0.339896,-0.49574,-0.463868,-0.409594,-0.078689,511488bcc2a3754cfe669793,-1,-1
-0.602721,-0.48875,0.464593,-0.404881,-0.692382,0.431617,-0.416594,1.094892,-0.047573,1.025968,0.464593,-0.141825,-1.056848,0.362543,-0.000841,0.324857,-0.807427,-0.454416,-0.460234,-0.238303,-0.312384,-0.232291,-0.409594,-0.078689,51148547c2a3754cfe6692c6,-1,-1
1.704293,-0.438513,0.23987,-1.498835,-0.865516,1.470627,-0.647139,1.245401,0.56499,1.034952,0.23987,-0.343055,-1.030764,0.975686,1.031111,0.775965,2.178137,2.206571,-0.460234,-0.339896,-0.312384,-0.232291,-0.399753,-0.078689,51148c64c2a3754cfe669d4e,-1,-1
-0.77903,0.007486,0.421461,-0.256003,-0.24074,0.600758,-0.340458,-0.45159,-0.400083,0.431229,0.421461,0.260997,-0.453983,-0.74098,-0.917309,-1.127403,0.045591,-0.38439,-0.63274,0.168067,0.054328,-0.000715,0.033243,-0.078689,51148501c2a3754cfe6692b0,1,-1
1.11322,0.524758,0.662248,-0.925369,-0.187886,1.470627,-0.534517,-0.497337,-0.184224,-0.036284,0.662248,-0.438215,0.11697,-0.230444,0.162974,-0.180778,-0.336023,-0.03426,-0.718992,-0.339896,-0.312384,-0.232291,-0.321026,-0.078689,511489b9c2a3754cfe669887,-1,1
0.139631,-0.102052,0.34233,0.957647,1.624947,-2.685414,0.550829,-0.4102,-0.728674,0.922535,0.34233,-0.481044,-0.954825,-0.276905,-0.591558,-0.549679,-0.178888,0.245844,0.186663,-0.339896,-0.312384,-0.232291,-0.409594,-0.078689,51147bdbc2a3754cfe66874c,-1,1
