@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R8308-weka.filters.unsupervised.attribute.Remove-V-R8293,8303,8297,8295,8289,8304,8298,8305-8306,3779,8296,8290,8301,7509,4412,8300,3141,8299,604,3420,8292,7728,5327,7947,3431,7394,3967,6176,1215,8228,4970,1723,5219,8307,6611,5833,7217,8291,5603,1945,3257,8201,1856,4518,5127,542,4370,899,724,4681,4517,4788,5391,658,8217,4751,8193,6951,5557,8302,6832,1644,2388,4511,2374,8251,631,6791,4357,4569,4089,3392,370,2739,1301,7514,5825,7837,3019,2864,7607,995,7943,6454,7441,5330,5654,7861,56,8249,2699,7269,2031,1129,909,8254,4716,6562,5989,529,1126,3321,5900,7292,7349,7588,7587,4090,8232,2970,7831,1979,8100,5739,1796,3889,3909,5042,4238,5059,3204,3888,3949,1454,7551,1461,4829,3621,4784,4628,7687,5552,5508,677,2542,4925,2809,2356,6351,296,6922,2434,2457,6834,1799,3322,7904,7120,1051,1044,5111,3970,8213,4055,5215,5117,4150,7233,6431,3195,5323,2721,2868,1353,1488,3861,8048,4094,1433,2793,206,3367,4890,7830,1431,4272,7501,5006,2115,1271,7319,2387,1903,1434,5405,4608,6621,7821,6923,4376,5857,1319,3780,6046,7392,6578,2168,5862,6389,7788,4547,4155,486,7202,3393,2348,3412,3588,4164,3411,6056,2015,3769,3418,2494,3600,4789,6369,709,1645,4795,4790,6900,3385,5793,61,8171,3945,5984,8140,7863,576,5554,5281,1209,2105,5202,1530,6664,3930,3676,5268,7671,1724,5432,3132,7029,4653,3712,4135,3478,7653,6644,5255,431,5297,4027,5419,2108,3338,2733,5239-5240,7288,125,6833,6019,5546,1586,2713-2715,2998,2997,2746,2755,2752,2712,2750-2751,2710,2996,2711,2747,2754,2753,2984,2995,2748-2749,2726,2725,2727,2735,2738,2991,2990,2737,2736,2729,8308'

@attribute TopWordPopularity numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute tfidf1 numeric
@attribute Entropy numeric
@attribute AvgPhotoDis numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute tfidf2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute tfidf_is numeric
@attribute TheRatioOfPeopleToPhoto numeric
@attribute AvgPhotoDisbyCap numeric
@attribute NumberOfHashtages2 numeric
@attribute tfidf_tonight numeric
@attribute tfidf_look numeric
@attribute NumberOfHashtages1 numeric
@attribute tfidf_got numeric
@attribute tfidf3 numeric
@attribute tfidf_awesome numeric
@attribute tfidf_here numeric
@attribute PredictedStd numeric
@attribute tfidf_up numeric
@attribute tfidf_on numeric
@attribute tfidf_we numeric
@attribute tfidf_hey numeric
@attribute tfidf_they numeric
@attribute tfidf_just numeric
@attribute tfidf_right numeric
@attribute tfidf_but numeric
@attribute tfidf_your numeric
@attribute tfidf_msg numeric
@attribute tfidf_concert numeric
@attribute tfidf_ny numeric
@attribute Top3PhotoLocationNameSame numeric
@attribute tfidf_show numeric
@attribute tfidf_pretty numeric
@attribute tfidf_take numeric
@attribute CaptionPercentage numeric
@attribute tfidf_photo numeric
@attribute tfidf_cute numeric
@attribute tfidf_had numeric
@attribute tfidf_yes numeric
@attribute tfidf_crazy numeric
@attribute tfidf_madisonsquaregarden numeric
@attribute tfidf_night numeric
@attribute tfidf_at numeric
@attribute tfidf_ll numeric
@attribute tfidf_bitch numeric
@attribute tfidf_bazaar numeric
@attribute tfidf_me numeric
@attribute tfidf_madison numeric
@attribute tfidf_miguel numeric
@attribute tfidf_out numeric
@attribute tfidf_ball numeric
@attribute tfidf_york numeric
@attribute tfidf_met numeric
@attribute tfidf_year numeric
@attribute tfidf_stage numeric
@attribute tfidf_people numeric
@attribute NumberOfHashtages3 numeric
@attribute tfidf_song numeric
@attribute tfidf_co numeric
@attribute tfidf_edsheeran numeric
@attribute tfidf_macy numeric
@attribute tfidf_ed numeric
@attribute tfidf_z100newyork numeric
@attribute tfidf_backstage numeric
@attribute tfidf_soccer numeric
@attribute tfidf_little numeric
@attribute tfidf_manhattan numeric
@attribute tfidf_knicks numeric
@attribute tfidf_hell numeric
@attribute tfidf_amazing numeric
@attribute tfidf_fire numeric
@attribute tfidf_car numeric
@attribute tfidf_took numeric
@attribute tfidf_press numeric
@attribute tfidf_visiting numeric
@attribute tfidf_gets numeric
@attribute tfidf_frank numeric
@attribute tfidf_trout numeric
@attribute tfidf_boo numeric
@attribute tfidf_way numeric
@attribute tfidf_seats numeric
@attribute tfidf_tickets numeric
@attribute tfidf_onedirection numeric
@attribute tfidf_ping numeric
@attribute tfidf_vs numeric
@attribute tfidf_1d numeric
@attribute tfidf_z100 numeric
@attribute tfidf_fifth numeric
@attribute tfidf_taylor numeric
@attribute tfidf_deal numeric
@attribute tfidf_brooklynnightbazaar numeric
@attribute tfidf_bkbazaar numeric
@attribute tfidf_zayn numeric
@attribute tfidf_melo numeric
@attribute tfidf_sheeran numeric
@attribute tfidf_rachel numeric
@attribute tfidf_ask numeric
@attribute tfidf_brooklynbowl numeric
@attribute tfidf_harry numeric
@attribute tfidf_proud numeric
@attribute tfidf_teddysphotos numeric
@attribute tfidf_theater numeric
@attribute tfidf_treysongz numeric
@attribute tfidf_trey numeric
@attribute tfidf_knickstape numeric
@attribute tfidf_youth numeric
@attribute tfidf_garden numeric
@attribute tfidf_vip numeric
@attribute tfidf_dance numeric
@attribute tfidf_won numeric
@attribute tfidf_pong numeric
@attribute tfidf_cotto numeric
@attribute tfidf_jingleball numeric
@attribute tfidf_johnny numeric
@attribute tfidf_natal numeric
@attribute tfidf_lee numeric
@attribute tfidf_nba numeric
@attribute tfidf_grilled numeric
@attribute tfidf_jingle numeric
@attribute tfidf_juice numeric
@attribute tfidf_cheer numeric
@attribute tfidf_toys numeric
@attribute tfidf_cheesus numeric
@attribute tfidf_minutes numeric
@attribute tfidf_hype numeric
@attribute tfidf_midtown numeric
@attribute tfidf_mascis numeric
@attribute tfidf_ukf numeric
@attribute tfidf_penn numeric
@attribute tfidf_past numeric
@attribute tfidf_bands numeric
@attribute tfidf_everywhere numeric
@attribute tfidf_morgan numeric
@attribute tfidf_following numeric
@attribute tfidf_earlier numeric
@attribute tfidf_sam numeric
@attribute tfidf_ahhhhhh numeric
@attribute tfidf_spotify numeric
@attribute tfidf_em numeric
@attribute tfidf_ended numeric
@attribute tfidf_songz numeric
@attribute tfidf_cottovstrout numeric
@attribute tfidf_harrystyles numeric
@attribute tfidf_wants numeric
@attribute tfidf_suite numeric
@attribute tfidf_boxing numeric
@attribute tfidf_bowl numeric
@attribute tfidf_niall numeric
@attribute tfidf_justin numeric
@attribute tfidf_yogabbagabba numeric
@attribute tfidf_killing numeric
@attribute tfidf_nutcracker numeric
@attribute tfidf_nick numeric
@attribute tfidf_lame numeric
@attribute tfidf_tall numeric
@attribute tfidf_scream numeric
@attribute tfidf_greetings numeric
@attribute tfidf_omfg numeric
@attribute tfidf_finale numeric
@attribute tfidf_frankocean numeric
@attribute tfidf_catching numeric
@attribute tfidf_chick numeric
@attribute tfidf_jennyh1202 numeric
@attribute tfidf_willy numeric
@attribute tfidf_knock numeric
@attribute tfidf_chapterv numeric
@attribute tfidf_fly numeric
@attribute tfidf_access numeric
@attribute tfidf_heartandsoul numeric
@attribute tfidf_moments numeric
@attribute tfidf_violin numeric
@attribute tfidf_chapter numeric
@attribute tfidf_letsgo numeric
@attribute tfidf_tom numeric
@attribute tfidf_musical numeric
@attribute tfidf_desserts numeric
@attribute tfidf_camron numeric
@attribute tfidf_terminal5 numeric
@attribute tfidf_edsheeeran numeric
@attribute tfidf_cry numeric
@attribute tfidf_chaptervtour numeric
@attribute tfidf_overload numeric
@attribute tfidf_marr numeric
@attribute tfidf_shut numeric
@attribute tfidf_vince numeric
@attribute tfidf_spotifydiscovery numeric
@attribute tfidf_lmfao numeric
@attribute tfidf_prize numeric
@attribute tfidf_carmeloanthony numeric
@attribute tfidf_ish numeric
@attribute tfidf_reaction numeric
@attribute tfidf_thewho numeric
@attribute tfidf_shiny numeric
@attribute tfidf_dinosaurjr numeric
@attribute tfidf_problems numeric
@attribute tfidf_saturdaynight numeric
@attribute tfidf_venue numeric
@attribute tfidf_makerbot numeric
@attribute tfidf_lance numeric
@attribute tfidf_arena numeric
@attribute tfidf_t5 numeric
@attribute tfidf_hella numeric
@attribute tfidf_dying numeric
@attribute tfidf_hendricksgin numeric
@attribute tfidf_hudson numeric
@attribute tfidf_lap numeric
@attribute tfidf_hendricks numeric
@attribute tfidf_realness numeric
@attribute tfidf_daughter numeric
@attribute tfidf_ipod numeric
@attribute tfidf_herald numeric
@attribute tfidf_esb numeric
@attribute tfidf_human numeric
@attribute tfidf_miguelcotto numeric
@attribute tfidf_sang numeric
@attribute tfidf_basic numeric
@attribute tfidf_coach numeric
@attribute tfidf_miles numeric
@attribute tfidf_miguelunlimited numeric
@attribute tfidf_spike numeric
@attribute tfidf_heidi numeric
@attribute tfidf_ppl numeric
@attribute tfidf_1dmsg numeric
@attribute tfidf_xmastree numeric
@attribute tfidf_judge numeric
@attribute tfidf_rabbit numeric
@attribute tfidf_worry numeric
@attribute tfidf_vscocam numeric
@attribute tfidf_austin numeric
@attribute tfidf_pennstation numeric
@attribute tfidf_official numeric
@attribute tfidf_bust numeric
@attribute tfidf_designed numeric
@attribute tfidf_nozoom numeric
@attribute tfidf_chris numeric
@attribute tfidf_singer numeric
@attribute tfidf_jordan numeric
@attribute tfidf_impossible numeric
@attribute tfidf_ocean numeric
@attribute tfidf_ty numeric
@attribute tfidf_concerts numeric
@attribute tfidf_packed numeric
@attribute tfidf_gordon numeric
@attribute tfidf_stone numeric
@attribute tfidf_mates numeric
@attribute tfidf_insane numeric
@attribute tfidf_ladiestrip numeric
@attribute tfidf_hobbit numeric
@attribute tfidf_tv numeric
@attribute tfidf_signed numeric
@attribute tfidf_obama numeric
@attribute tfidf_anthem numeric
@attribute tfidf_okay numeric
@attribute tfidf_ketchup numeric
@attribute tfidf_oysters numeric
@attribute tfidf_designs numeric
@attribute tfidf_haunted numeric
@attribute tfidf_finger numeric
@attribute tfidf_nyk numeric
@attribute tfidf_nyknicks numeric
@attribute tfidf_tech numeric
@attribute tfidf_3d numeric
@attribute tfidf_songs numeric
@attribute tfidf_raised numeric
@attribute tfidf_pelea numeric
@attribute tfidf_citylife numeric
@attribute tfidf_filming numeric
@attribute tfidf_filmmaker numeric
@attribute tfidf_filmmakers numeric
@attribute tfidf_generous numeric
@attribute tfidf_generation numeric
@attribute tfidf_fisher numeric
@attribute tfidf_fits numeric
@attribute tfidf_fit numeric
@attribute tfidf_film numeric
@attribute tfidf_fist numeric
@attribute tfidf_fisting numeric
@attribute tfidf_filled numeric
@attribute tfidf_general numeric
@attribute tfidf_filling numeric
@attribute tfidf_fishes numeric
@attribute tfidf_fitness numeric
@attribute tfidf_fitmark numeric
@attribute tfidf_gear numeric
@attribute tfidf_gen numeric
@attribute tfidf_fisheye numeric
@attribute tfidf_fishing numeric
@attribute tfidf_financial numeric
@attribute tfidf_finalsweek numeric
@attribute tfidf_financialdistrict numeric
@attribute tfidf_finish numeric
@attribute tfidf_finnish numeric
@attribute tfidf_gemini numeric
@attribute tfidf_gemclub numeric
@attribute tfidf_finishing numeric
@attribute tfidf_finished numeric
@attribute tfidf_finding numeric
@attribute label {1,-1}

@data
{0 0.5,1 6,2 2.451469,3 2.245099,4 0.028809,5 6,6 0.983035,7 4,8 0.6,9 0.00686,10 13.2,11 384.888457,12 1.166667,13 0.001675,14 0.009537,15 1.166667,16 0.002334,17 0.841879,19 0.003928,20 2.421468,21 0.005014,22 0.017046,23 0.006124,26 0.001896,28 0.001151,31 0.003893,32 0.005349,34 0.005381,35 0.012908,37 1,39 0.003346,44 0.001003,45 0.007108,49 0.001572,54 0.004955,55 0.001527,56 0.007782,59 1,68 0.00123,78 0.005522,98 0.00418,123 0.002322,133 0.002978,137 0.004613,154 0.003062,199 0.002509,218 0.004942,223 0.001948,226 0.003172,257 0.004402,263 0.004054,264 0.00559,299 0.004297}
{0 0.6,1 10,2 4.109311,3 2.563717,4 0.05791,5 7,6 2.31258,7 1,8 0.7,9 0.006906,10 22.9,11 114.593527,12 0.428571,14 0.00149,15 0.5,16 0.001317,19 0.002656,20 5.868432,21 0.001194,22 0.004691,23 0.011248,25 0.002872,26 0.003063,27 0.001125,28 0.00133,29 0.004299,30 0.032026,31 0.00131,32 0.014329,34 0.000882,36 0.000971,37 1,38 0.001543,43 0.008265,44 0.008087,45 0.018119,46 0.003085,49 0.00844,50 0.006855,52 0.001032,53 0.002998,54 0.006165,58 0.001639,59 2,63 0.00436,68 0.00293,69 0.002595,70 0.144626,72 0.001158,73 0.000953,75 0.002869,81 0.00241,82 0.001182,83 0.009314,84 0.001556,87 0.01009,96 0.009738,107 0.017496,109 0.013689,119 0.011158,122 0.00197,131 0.00639,141 0.003773,147 0.00463,151 0.001654,152 0.005309,157 0.001729,187 0.001639,191 0.002456,201 0.001538,205 0.001639,208 0.001387,219 0.002965,227 0.001305,236 0.002027,239 0.001056,251 0.001452,260 0.003584,261 0.015071,262 0.018574,267 0.002583,286 0.0019}
{0 0.2,1 2,2 1.089817,3 2.965584,4 0.292475,5 2,6 0.646372,7 2,8 0.3,10 1.5,11 502.062552,12 1.5,17 0.605522,19 0.01014,20 2.177462,21 0.010804,22 0.013485,25 0.020145,28 0.010081,37 1,45 0.013794,46 0.01896,59 1.5,100 0.083099,286 0.019563}
{0 0.366667,1 7,2 2.478305,3 2.394281,4 0.131512,5 7,6 1.584609,7 5,8 0.2,9 0.021476,10 4.1,11 586.103644,12 1.142857,14 0.003047,15 1.142857,17 0.544909,20 0.951287,21 0.007634,22 0.003864,23 0.006032,25 0.012829,26 0.00485,28 0.004583,29 0.005112,31 0.007811,34 0.013399,37 1,42 0.007583,44 0.017991,45 0.007414,46 0.003539,49 0.010071,52 0.00674,58 0.005303,59 1,71 0.005802,199 0.010786,206 0.06717,209 0.053167,228 0.012924,252 0.00498}
{0 0.666667,1 9,2 4.720857,3 2.394281,4 0.118003,5 9,6 3.306727,7 5,8 0.7,9 0.008577,10 6.1,11 430.53838,12 1.111111,15 1.111111,16 0.00431,17 0.520792,19 0.007604,20 1.213592,21 0.004508,22 0.006507,26 0.007983,27 0.008943,29 0.006262,31 0.005409,34 0.015018,35 0.00396,36 0.003825,37 1,38 0.006638,41 0.007486,42 0.005272,45 0.019598,46 0.003981,47 0.00429,52 0.002677,53 0.00559,55 0.004095,59 1.6,68 0.010475,82 0.003967,87 0.004126,151 0.006111,246 0.005765}
{0 0.233333,1 3,2 1.296186,3 2.792586,4 0.274717,5 2,6 0.667224,7 2,8 0.2,9 0.007438,10 2,11 651.417287,12 0.5,13 0.013719,15 1,17 0.625696,20 1.816709,22 0.002548,23 0.005018,25 0.00819,26 0.027348,27 0.003537,29 0.013085,31 0.021798,37 1,42 0.004095,44 0.060301,45 0.010805,47 0.009731,59 0.5,61 0.011213,72 0.024355,88 0.004331,136 0.005559,154 0.081866,222 0.019712,224 0.03297,255 0.024579}
{0 0.466667,1 6,2 2.537196,3 2.394281,4 0.071766,5 6,6 0.831416,7 4,8 0.7,9 0.005702,10 5.3,11 524.075883,12 0.666667,13 0.006273,15 0.666667,17 0.708583,18 0.008592,19 0.011159,20 3.009134,21 0.008642,22 0.004458,23 0.005147,32 0.004125,33 1,37 1,42 0.005717,44 0.011103,45 0.010975,59 2.25,68 0.007295,72 0.004262,74 0.009554,75 0.006633,139 0.006411,161 0.013635,178 0.008724,189 0.005755,243 0.006692,255 0.011105}
{0 0.466667,1 6,2 3.269451,3 2.245099,4 0.032814,5 5,6 2.422089,7 4,8 0.5,9 0.006249,10 3.6,11 506.216103,12 0.2,15 0.166667,17 1.867571,20 2.68495,22 0.012179,23 0.004844,24 0.009158,26 0.004995,28 0.006786,34 0.010476,35 0.00607,36 0.017029,37 1,40 0.006076,41 0.009841,42 0.014375,45 0.012004,46 0.007728,49 0.009199,52 0.009004,59 1.25,71 0.010197,79 0.00991,85 0.006662,95 0.008704,116 0.092661,129 0.016631,180 0.01151,185 0.086393,196 0.0932,203 0.012731,245 0.080632}
{0 0.433333,1 6,2 2.724543,3 2.760314,4 0.154723,5 5,6 1.947869,7 4,9 0.010933,10 3.6,11 566.151151,12 0.8,15 0.333333,17 1.270819,19 0.004719,20 1.363877,22 0.003674,23 0.00588,28 0.011757,30 0.066044,31 0.024182,37 1,42 0.008127,45 0.024072,49 0.010423,59 0.75,62 0.01053,64 0.075258,68 0.007449,72 0.017613,85 0.061195,88 0.026489,97 0.070226,101 0.034274,103 0.012176,145 0.025654,149 0.014492,150 0.015642,169 0.009466,225 0.018577,253 0.02381}
{0 0.2,1 2,2 1.247509,3 2.905308,4 0.385886,5 2,6 0.695507,7 2,8 0.3,9 0.011224,10 12.2,11 620.36428,12 2,13 0.00216,17 0.654454,18 0.001786,20 2.390123,21 0.003712,22 0.009236,23 0.001714,25 0.003746,27 0.003155,28 0.001561,29 0.002256,32 0.001773,36 0.002483,37 1,41 0.00345,44 0.013502,45 0.006169,47 0.002418,49 0.010599,52 0.008945,55 0.002386,59 2,73 0.007407,81 0.002505,98 0.004521,99 0.003379,108 0.005163,112 0.00292,118 0.004104,153 0.004206,184 0.002824,190 0.004113,210 0.004359,218 0.002907,228 0.003466}
{0 0.133333,1 2,2 0.665038,3 2.752855,4 0.248088,5 1,6 0.623754,7 1,8 0.1,9 0.053961,10 1,11 410.749838,12 4,15 3.5,17 0.623754,20 1.804966,37 1,41 0.014501,44 0.029662,45 0.009062,49 0.03923,50 0.016783,52 0.021949,231 0.019709,262 0.017153}
{0 0.2,1 2,2 0.725495,3 2.925853,4 0.376319,5 2,6 0.544909,7 2,8 0.2,10 3.1,11 641.965303,14 0.006622,17 0.501377,20 4.270155,21 0.005827,27 0.009126,37 1,44 0.008849,45 0.007331,49 0.017557,56 0.010152,116 0.015577}
{0 0.3,1 4,2 2.179634,3 2.860321,4 0.209582,5 3,6 0.792892,7 2,8 0.2,9 0.005714,10 5.3,11 614.552351,12 1.666667,13 0.005183,14 0.008699,15 1.25,16 0.009837,17 0.623754,19 0.005916,20 5.492544,22 0.002731,23 0.011165,25 0.011211,26 0.004011,27 0.005957,32 0.005387,36 0.004562,37 1,39 0.009482,41 0.009914,42 0.007404,45 0.016728,49 0.00547,59 2,69 0.003899,72 0.00626,73 0.014706,90 0.005228,102 0.006277,117 0.009303,149 0.003532,240 0.009086,249 0.018007,277 0.006228}
{0 0.3,1 5,2 2.16031,3 2.860321,4 0.165508,5 2,6 0.605522,7 2,8 0.2,10 2.1,11 586.239051,12 1,15 1,16 0.01651,17 0.605522,20 1.784653,22 0.016374,26 0.015032,27 0.016391,37 1,44 0.03772,45 0.022164,52 0.014785,59 0.5,72 0.016101,154 0.179816,175 0.017737}
{0 0.4,1 10,2 0.544909,3 2.245099,4 0.008915,5 1,7 1,8 0.8,9 0.018871,10 5.8,11 107.705009,12 1,13 0.010786,14 0.004101,15 0.5,16 0.006837,18 0.00395,20 2.810108,21 0.017867,22 0.00532,23 0.007384,27 0.003373,28 0.001857,31 0.004867,32 0.00977,33 1,35 0.007519,37 1,38 0.00692,40 0.002698,44 0.016235,45 0.016943,49 0.003231,58 0.013899,59 1,64 0.013333,68 0.004064,70 0.004426,72 0.003619,73 0.008459,74 0.007069,98 0.007766,193 0.006784,280 0.007272,298 0.014158}
{0 0.366667,1 5,2 3.027611,3 2.752855,4 0.240969,5 5,6 1.04326,7 5,8 0.5,9 0.00707,10 3.7,11 509.730531,12 1,14 0.005579,15 1.2,17 1.024849,20 2.35189,21 0.007188,22 0.0239,37 1,40 0.003887,44 0.014892,45 0.016968,48 0.030628,52 0.010227,53 0.01339,59 0.6,67 0.010277,68 0.003482,73 0.031329,100 0.018071,113 0.015961,120 0.010851,125 0.012476,142 0.009698,165 0.014843}
{0 0.166667,1 2,2 1.089817,3 2.794789,4 0.156147,5 2,6 0.590107,7 1,8 0.1,9 0.013828,10 1.3,11 642.401585,12 0.5,17 0.576754,20 1.483579,22 0.042513,36 0.01579,37 1,42 0.045416,49 0.035522,52 0.02283,59 2,75 0.018018,105 0.100837,106 0.082009,143 0.040968,174 0.047597,183 0.039753,266 0.019982}
{0 0.266667,1 5,2 1.440738,3 2.535858,4 0.093841,5 4,6 1.305142,7 2,8 0.6,9 0.007892,10 4.2,11 613.376852,12 1.25,13 0.00584,15 1.4,16 0.003402,17 1.247509,20 6.922657,21 0.0062,22 0.009996,23 0.003824,25 0.011209,26 0.006318,28 0.002479,29 0.003504,30 0.007214,33 1,37 1,40 0.011812,41 0.007992,44 0.003472,45 0.010008,46 0.004796,49 0.017198,50 0.005746,52 0.022293,55 0.008549,58 0.01215,59 2.5,75 0.003858,76 0.006706,80 0.023977,85 0.005832,87 0.022764,88 0.019868,114 0.022051,130 0.045023,146 0.006789,150 0.011831,212 0.005118,216 0.020117,239 0.010495,258 0.008356,267 0.009004}
{0 0.4,1 6,2 0.972267,3 2.860321,4 0.397593,5 5,6 0.666134,7 1,8 0.2,9 0.002619,10 7.2,11 498.419748,12 0.8,15 0.833333,16 0.002096,17 0.605522,18 0.002804,20 2.48469,22 0.002879,23 0.002518,26 0.005142,29 0.002501,37 1,38 0.002874,44 0.014313,45 0.007086,49 0.003836,52 0.016459,68 0.006358,76 0.004277,120 0.003427,153 0.004701,161 0.005547,187 0.007906,198 0.005276,223 0.016748,237 0.013759,242 0.007988,259 0.005799,298 0.003755}
{0 0.2,1 2,2 0.847213,3 2.752855,4 0.213164,5 2,6 0.779147,7 2,8 0.1,9 0.016512,10 1.7,11 630.681231,12 2.5,15 1,17 0.669434,20 1.51765,24 0.023114,26 0.009457,28 0.024789,30 0.041733,31 0.056764,37 1,44 0.011115,45 0.016884,50 0.033011,59 2,62 0.028125,64 0.035092,72 0.013753,75 0.01713,83 0.014633,84 0.017385,85 0.053493,92 0.015586,97 0.037305,109 0.03179,150 0.019866,182 0.026842,248 0.03169}
{0 0.133333,1 3,2 0.623754,3 2.760314,4 0.200084,5 1,6 0.590107,7 1,8 0.2,9 0.011317,10 1,11 660.90542,12 1,15 1.666667,17 0.55444,20 0.633827,29 0.016717,37 1,44 0.023167,49 0.009665,111 0.034473,134 0.035599}
{0 0.266667,1 3,2 1.296186,3 2.66898,4 0.108676,5 3,6 1.021299,7 2,8 0.3,9 0.019069,10 2.5,11 615.507971,14 0.016556,15 2.666667,16 0.019326,17 0.858327,18 0.01002,20 1.673739,22 0.004073,26 0.012029,28 0.028362,29 0.007952,35 0.017876,37 1,38 0.010043,44 0.007625,45 0.072644,55 0.100221,56 0.009937,66 0.040132,134 0.01319,154 0.048078}
