-1.588958,-0.195556,-2.252367,-1.588958,-0.452198,2.093755,-0.236672,-0.40851,-0.384461,1
-1.615195,-0.167013,-0.007656,-1.615195,0.480979,0.110905,0.151721,-0.171218,-0.079696,1
-1.340383,10.042229,-3.013286,-1.340383,5.726953,3.111344,11.285667,6.235661,6.015598,1
0.526233,-0.090421,0.258301,0.526233,0.677399,-0.212777,0.281186,0.066074,0.225068,1
-1.394122,-0.13548,0.250352,-1.394122,0.095551,-0.183072,0.151721,0.303366,-0.079696,1
1.18115,-0.229604,0.517318,1.18115,0.076466,-0.547798,-0.236672,-0.40851,-0.384461,1
-1.669734,-0.033003,-2.098817,-1.669734,0.870568,2.309901,0.281186,0.303366,0.529833,1
0.022317,-0.224297,0.783203,0.022317,-0.283753,-0.814441,-0.236672,-0.40851,-0.384461,1
-2.143109,-0.188724,-0.708682,-2.143109,0.066383,0.730852,0.281186,-0.171218,-0.079696,1
-2.03235,-0.188855,-2.965092,-2.03235,-0.096851,2.58883,-0.236672,-0.171218,-0.079696,1
-0.655764,1.798394,-2.010392,-0.655764,1.451441,1.964996,1.057972,1.727117,2.053657,1
-0.17901,0.62196,0.44079,-0.17901,-0.197535,-0.255314,-0.236672,-0.171218,-0.079696,1
-2.146584,-0.047615,-2.65248,-2.146584,0.288009,2.935825,0.799044,-0.171218,-0.079696,1
-1.453922,-0.20109,-0.082989,-1.453922,-0.451804,0.085834,-0.107208,-0.40851,-0.384461,1
0.052198,0.046711,-0.313362,0.052198,0.627238,0.46733,0.151721,0.540658,0.834598,1
-0.125672,0.383363,-0.476968,-0.125672,0.706685,0.350923,0.41065,1.015241,0.529833,1
0.245328,0.109554,0.689987,0.245328,0.023034,-0.70092,0.151721,0.540658,-0.079696,1
0.086841,-0.009008,-0.695203,0.086841,1.543803,0.609329,0.669579,0.540658,0.225068,1
-0.357162,0.390858,-0.940464,-0.357162,2.74547,0.938799,1.964224,3.862743,2.053657,1
-0.531783,3.169467,-0.982135,-0.531783,2.338042,0.738329,2.223153,2.676284,2.663186,1
-2.182975,0.022683,-3.379333,-2.182975,5.079053,3.496024,1.446366,2.438992,3.272716,1
0.348066,0.017287,0.37138,0.348066,-0.04058,-0.285977,-0.107208,0.066074,0.225068,1
0.698324,0.146356,0.882301,0.698324,-0.090688,-0.896596,0.151721,-0.171218,-0.079696,1
0.058631,-0.181196,0.691394,0.058631,0.407253,-0.670442,0.022257,0.066074,0.225068,1
0.725296,2.002698,-0.050275,0.725296,0.886416,0.21836,0.41065,1.015241,0.834598,1
0.152045,0.214156,-0.717357,0.152045,0.107699,0.916773,0.151721,0.540658,0.225068,1
-1.4522,-0.194306,-0.597843,-1.4522,-0.436437,0.608392,-0.236672,-0.40851,-0.384461,1
-0.353139,-0.165921,-1.467396,-0.353139,0.381245,1.412139,0.281186,-0.171218,-0.079696,1
0.51612,0.955241,0.77899,0.51612,0.526976,-0.79985,0.151721,0.540658,0.834598,1
0.626254,0.03393,0.337224,0.626254,0.276883,-0.329611,0.281186,0.066074,0.225068,1
0.510799,-0.22468,0.59596,0.510799,-0.206667,-0.617816,-0.236672,-0.171218,-0.384461,1
0.356997,-0.113113,-0.001947,0.356997,-0.105305,0.013422,-0.107208,-0.171218,-0.079696,1
0.293441,-0.16365,0.089255,0.293441,-0.283077,-0.104411,-0.236672,-0.171218,-0.079696,1
0.105271,-0.073316,-0.956867,0.105271,0.298108,0.986835,0.41065,0.540658,0.529833,1
-2.238565,-0.202726,-1.56713,-2.238565,0.621535,1.499416,0.151721,-0.171218,-0.079696,1
-0.908251,-0.221769,0.349785,-0.908251,0.538505,-0.361327,-0.107208,-0.40851,-0.384461,1
-2.536964,0.219324,-2.261649,-2.536964,4.22445,2.429713,1.316901,2.676284,3.272716,1
-0.109197,-0.032861,-0.382371,-0.109197,0.23674,0.394478,-0.107208,0.066074,0.225068,1
-2.776483,-0.22589,-1.828501,-2.776483,1.068523,1.455328,0.022257,-0.171218,-0.079696,1
-0.219819,1.35382,-3.510591,-0.219819,2.841793,3.45049,2.093688,2.2017,2.358421,1
-2.149331,-0.203155,-0.518386,-2.149331,0.904558,0.540716,0.151721,0.540658,0.834598,1
-3.224964,-0.212117,-1.271143,-3.224964,3.377104,1.158122,0.41065,1.015241,0.834598,1
-0.697159,0.527935,-1.465198,-0.697159,0.113947,1.558353,0.022257,0.066074,0.225068,1
-0.339452,0.576452,-0.806689,-0.339452,1.516434,0.933813,1.446366,1.252533,1.748892,1
-1.435482,-0.125516,-2.637233,-1.435482,0.108209,2.541921,0.022257,-0.171218,-0.079696,1
0.903795,0.73963,0.191128,0.903795,0.55954,-0.028854,0.281186,0.777949,0.834598,1
0.492807,0.171843,-0.995451,0.492807,-0.091986,1.078711,-0.107208,-0.171218,-0.079696,1
0.802665,-0.20183,0.487628,0.802665,0.10939,-0.5191,-0.107208,-0.171218,-0.079696,1
0.747414,2.749923,0.276073,0.747414,0.630082,-0.287194,0.281186,0.777949,1.139363,1
-2.30285,-0.092895,-2.644566,-2.30285,1.696114,2.754088,0.669579,1.252533,1.748892,1
0.096828,-0.125236,0.75275,0.096828,0.120028,-0.741225,-0.107208,0.066074,-0.079696,1
0.588962,-0.017388,0.898398,0.588962,-0.125909,-0.932921,-0.107208,0.066074,0.225068,1
-0.188515,-0.188906,-0.731717,-0.188515,0.083339,0.586364,0.022257,-0.171218,-0.079696,1
-1.069853,-0.202236,-0.477865,-1.069853,3.983372,0.392113,0.669579,-0.40851,-0.384461,1
-1.263591,-0.154424,-1.916149,-1.263591,-0.568942,1.939541,-0.366137,-0.40851,-0.384461,1
0.331342,-0.180791,0.068393,0.331342,-0.568942,0.042503,-0.366137,-0.40851,-0.384461,1
0.927127,0.107372,0.084245,0.927127,0.878532,0.180736,0.281186,0.777949,0.225068,1
-0.720428,-0.157497,-0.3622,-0.720428,0.97666,0.342014,0.151721,0.303366,0.529833,1
-1.547266,-0.216997,-0.087365,-1.547266,-0.254644,-0.024461,-0.236672,-0.40851,-0.384461,1
-1.195845,9.079166,-3.511369,-1.195845,6.23668,3.963847,5.459765,7.896703,10.282304,1
1.346052,-0.2017,0.595747,1.346052,-0.415844,-0.591112,-0.236672,-0.171218,-0.384461,1
-0.426083,-0.021635,-0.798035,-0.426083,1.28819,0.885264,0.540115,0.540658,0.834598,1
0.463902,0.325194,-1.882558,0.463902,0.674492,1.597891,0.540115,0.540658,0.225068,1
-0.739522,0.666161,-4.024896,-0.739522,3.35019,4.144659,3.776727,4.574618,6.015598,1
-2.530568,-0.217368,-0.380285,-2.530568,-0.045732,0.305553,-0.236672,-0.171218,-0.079696,1
-0.050004,-0.171763,0.273201,-0.050004,-0.568942,-0.186082,-0.366137,-0.40851,-0.384461,1
-0.177045,-0.19583,-0.166104,-0.177045,0.264987,0.131344,0.151721,-0.171218,-0.079696,1
-1.94426,-0.220995,-0.274608,-1.94426,-0.568942,0.172164,-0.236672,-0.40851,-0.384461,1
0.416516,0.583441,0.126833,0.416516,-0.111278,-0.157678,-0.107208,0.066074,0.225068,1
-1.187686,-0.091816,-1.542787,-1.187686,1.627846,1.449329,0.281186,0.540658,0.834598,1
-0.694183,-0.212535,0.265078,-0.694183,-0.24392,-0.268246,-0.236672,-0.171218,-0.079696,1
-1.038918,11.823642,-3.290758,-1.038918,5.474747,3.670953,10.767809,6.947536,7.844186,1
0.102425,-0.193795,0.622809,0.102425,-0.379479,-0.657584,-0.236672,-0.171218,-0.079696,1
0.726526,-0.181577,0.387064,0.726526,0.182085,-0.322261,0.022257,-0.171218,-0.079696,1
0.139237,-0.145005,0.717322,0.139237,-0.298454,-0.761103,-0.236672,-0.171218,-0.079696,1
1.125614,-0.030541,0.45102,1.125614,0.626778,-0.478004,0.151721,0.303366,0.225068,1
0.73969,-0.100483,0.184743,0.73969,-0.245182,-0.058052,0.022257,-0.171218,-0.384461,1
0.28562,-0.207811,0.456425,0.28562,0.207853,-0.507627,-0.236672,-0.171218,-0.079696,1
1.432804,-0.046622,-1.015442,1.432804,0.093114,0.83314,0.022257,-0.171218,-0.079696,1
-1.370831,-0.207183,-1.610511,-1.370831,-0.355623,1.332942,-0.236672,-0.40851,-0.384461,1
-0.968024,-0.145904,-1.606326,-0.968024,-0.001925,1.539902,-0.107208,-0.171218,-0.079696,1
-1.495304,-0.168752,-3.447976,-1.495304,1.646166,3.128479,0.540115,0.540658,0.225068,1
-0.658312,6.621803,-2.534088,-0.658312,5.262887,2.864718,7.91959,10.506913,7.234657,1
-2.065376,-0.120501,-1.870166,-2.065376,-0.087192,1.944396,-0.236672,-0.171218,-0.079696,1
0.231731,0.171634,-0.46172,0.231731,0.323966,0.813434,0.281186,0.540658,0.529833,1
-2.002978,-0.07693,-2.170163,-2.002978,0.708909,1.972851,0.151721,0.303366,0.529833,1
-0.389678,-0.189411,-0.477755,-0.389678,0.271781,0.509844,0.151721,-0.171218,-0.079696,1
-2.66521,-0.174352,-1.821077,-2.66521,0.059401,1.794672,-0.107208,-0.171218,-0.079696,1
0.680946,0.674032,-0.73351,0.680946,1.111793,0.585655,1.187437,2.438992,0.529833,1
-1.299311,0.078382,-1.843102,-1.299311,2.18545,2.118046,0.669579,1.489825,1.139363,1
-1.373779,-0.207396,-0.373004,-1.373779,-0.048254,0.306773,-0.236672,-0.171218,-0.079696,1
0.395543,0.256155,0.192023,0.395543,0.426571,-0.10474,0.022257,0.066074,0.225068,1
-2.895036,0.118823,-3.820331,-2.895036,4.63446,4.228413,1.57583,2.438992,2.358421,1
-0.297747,-0.112441,-0.942647,-0.297747,0.080453,0.955677,-0.107208,0.066074,0.225068,1
-0.691757,-0.153704,-1.010081,-0.691757,-0.115349,0.940266,0.022257,-0.171218,-0.079696,1
-2.393086,-0.201024,-1.723078,-2.393086,-0.148462,1.554372,-0.236672,-0.171218,-0.079696,1
0.549808,-0.075188,0.197645,0.549808,0.467954,-0.199373,-0.107208,0.066074,0.225068,1
-1.055571,-0.075738,-2.325199,-1.055571,0.602038,2.243725,0.540115,0.066074,0.225068,1
0.15166,-0.220482,1.025281,0.15166,-0.568942,-1.042385,-0.366137,-0.40851,-0.384461,-1
0.841531,-0.195887,0.858015,0.841531,-0.049091,-0.855681,-0.107208,-0.171218,-0.079696,-1
-0.571758,-0.221285,0.59596,-0.571758,-0.269664,-0.617816,-0.236672,-0.40851,-0.384461,-1
0.980602,-0.163222,0.342706,0.980602,-0.211149,-0.285786,-0.107208,-0.171218,-0.384461,-1
1.104226,-0.180209,1.012738,1.104226,-0.345118,-1.012886,-0.236672,-0.171218,-0.384461,-1
-0.599929,-0.227031,-0.087365,-0.599929,-0.568942,-0.024461,-0.366137,-0.40851,-0.384461,-1
-0.824747,-0.216791,-0.087365,-0.824747,-0.262596,-0.024461,-0.236672,-0.171218,-0.384461,-1
-1.188,-0.224004,-0.413482,-1.188,-0.3195,0.268979,-0.107208,-0.171218,-0.384461,-1
-0.313417,-0.086241,0.492562,-0.313417,-0.443908,-0.433622,-0.236672,-0.171218,-0.079696,-1
-0.533414,-0.224033,0.196703,-0.533414,-0.568942,-0.248492,-0.366137,-0.40851,-0.384461,-1
0.699915,-0.180828,0.39685,0.699915,-0.432336,-0.407775,-0.236672,-0.171218,-0.384461,-1
0.120312,-0.207145,-0.384944,0.120312,-0.452001,0.352056,-0.236672,-0.40851,-0.384461,-1
0.780137,-0.097927,0.322498,0.780137,-0.218507,-0.338837,0.022257,-0.171218,-0.079696,-1
-1.412364,-0.2064,-1.341618,-1.412364,-0.456028,1.105972,-0.236672,-0.40851,-0.384461,-1
0.008063,-0.224036,0.359736,0.008063,-0.568942,-0.346893,-0.366137,-0.40851,-0.384461,-1
-0.291423,-0.207808,-0.161517,-0.291423,0.187466,0.144155,-0.107208,-0.40851,-0.384461,-1
-0.051495,-0.206683,0.264742,-0.051495,-0.126646,-0.281918,-0.236672,-0.171218,-0.079696,-1
0.271962,0.28378,0.642874,0.271962,0.143821,-0.666482,0.022257,0.066074,0.225068,-1
0.114054,-0.045191,0.764279,0.114054,-0.251846,-0.693556,-0.107208,-0.171218,-0.079696,-1
1.011699,-0.220186,0.85826,1.011699,-0.568942,-0.867523,-0.366137,-0.40851,-0.384461,-1
0.395985,-0.187244,0.637611,0.395985,-0.273595,-0.592241,-0.236672,-0.171218,-0.079696,-1
0.283621,-0.217327,0.59596,0.283621,-0.124482,-0.617816,-0.107208,-0.171218,-0.079696,-1
1.64214,-0.207199,0.699104,1.64214,-0.568942,-0.685366,-0.366137,-0.40851,-0.384461,-1
0.867277,-0.163597,0.839544,0.867277,-0.486638,-0.837445,-0.236672,-0.40851,-0.384461,-1
0.556967,-0.171739,1.135329,0.556967,-0.491229,-1.171323,-0.236672,-0.40851,-0.384461,-1
0.254275,-0.195202,0.34294,0.254275,-0.447236,-0.344396,-0.236672,-0.40851,-0.384461,-1
-0.370841,-0.173399,0.496956,-0.370841,-0.452979,-0.482415,-0.236672,-0.40851,-0.384461,-1
-1.155624,-0.212075,-0.298185,-1.155624,-0.411827,0.331715,-0.236672,-0.40851,-0.384461,-1
0.317444,-0.180066,0.874708,0.317444,-0.470024,-0.850545,-0.236672,-0.40851,-0.384461,-1
1.454119,-0.212077,0.7336,1.454119,-0.568942,-0.750949,-0.366137,-0.40851,-0.384461,-1
1.006786,-0.201542,0.95645,1.006786,-0.190919,-0.9474,-0.236672,-0.171218,-0.079696,-1
0.298346,-0.216855,0.095618,0.298346,-0.568942,-0.152699,-0.366137,-0.40851,-0.384461,-1
1.448086,-0.221051,0.240988,1.448086,-0.568942,-0.26427,-0.366137,-0.40851,-0.384461,-1
1.375538,-0.223975,0.983344,1.375538,-0.568942,-0.992529,-0.366137,-0.40851,-0.384461,-1
-0.494379,-0.20727,0.393668,-0.494379,-0.568942,-0.429686,-0.366137,-0.40851,-0.384461,-1
0.186842,-0.123307,0.61976,0.186842,-0.32181,-0.596571,-0.236672,-0.171218,-0.079696,-1
0.721301,-0.153767,0.134869,0.721301,-0.332957,-0.15471,-0.236672,-0.171218,-0.079696,-1
0.649033,-0.206436,0.02638,0.649033,-0.568942,-0.09842,-0.366137,-0.40851,-0.384461,-1
-0.489439,-0.112784,0.436235,-0.489439,-0.407361,-0.332984,-0.236672,-0.171218,-0.079696,-1
0.649653,-0.216237,0.75958,0.649653,-0.568942,-0.763962,-0.366137,-0.40851,-0.384461,-1
0.271562,-0.201795,0.837962,0.271562,0.114399,-0.882038,-0.107208,-0.171218,-0.079696,-1
1.871072,-0.154653,-0.284497,1.871072,-0.018838,0.315344,0.022257,0.303366,-0.079696,-1
1.56823,-0.220342,0.717556,1.56823,-0.446205,-0.721466,-0.236672,-0.40851,-0.384461,-1
0.410672,0.035181,0.400626,0.410672,-0.186737,-0.29053,0.022257,0.303366,-0.079696,-1
-0.182254,-0.226953,0.783203,-0.182254,-0.568942,-0.814441,-0.366137,-0.40851,-0.384461,-1
-0.322493,-0.180469,0.050251,-0.322493,-0.425767,0.025746,-0.236672,-0.171218,-0.384461,-1
-0.309328,-0.207415,0.608002,-0.309328,-0.355623,-0.58571,-0.236672,-0.40851,-0.384461,-1
0.069314,-0.153418,0.322443,0.069314,-0.30623,-0.253997,-0.236672,-0.171218,-0.079696,-1
0.162753,-0.20688,0.576667,0.162753,-0.568942,-0.525835,-0.366137,-0.40851,-0.384461,-1
0.651929,-0.179469,1.106831,0.651929,-0.568942,-1.148271,-0.366137,-0.40851,-0.384461,-1
0.184411,-0.201288,0.595747,0.184411,-0.568942,-0.591112,-0.366137,-0.40851,-0.384461,-1
1.148073,0.090202,0.772411,1.148073,0.162578,-0.805462,-0.107208,0.066074,0.225068,-1
-0.592824,-0.216889,0.118278,-0.592824,-0.568942,-0.144812,-0.366137,-0.40851,-0.384461,-1
-1.041775,-0.212006,0.073455,-1.041775,-0.375844,-0.077799,-0.107208,-0.40851,-0.384461,-1
-0.42301,-0.194377,-0.610495,-0.42301,-0.314133,0.560605,-0.107208,-0.171218,-0.079696,-1
0.945315,-0.060792,0.754343,0.945315,-0.23615,-0.683184,-0.107208,-0.171218,-0.079696,-1
0.701165,-0.059697,0.982583,0.701165,-0.316678,-0.997918,-0.107208,-0.171218,-0.079696,-1
0.219864,-0.195064,0.419961,0.219864,-0.568942,-0.381627,-0.366137,-0.40851,-0.384461,-1
0.587021,-0.172798,0.08459,0.587021,-0.568942,-0.029324,-0.366137,-0.40851,-0.384461,-1
-0.827413,-0.226786,-0.087365,-0.827413,-0.568942,-0.024461,-0.366137,-0.40851,-0.384461,-1
0.643457,-0.223973,0.707014,0.643457,-0.568942,-0.709001,-0.366137,-0.40851,-0.384461,-1
0.857188,-0.133373,0.545562,0.857188,-0.211337,-0.445189,-0.236672,-0.171218,-0.079696,-1
-0.123092,-0.146341,-0.17451,-0.123092,-0.194481,0.257566,0.022257,-0.40851,-0.384461,-1
0.999609,-0.224101,0.717556,0.999609,-0.568942,-0.721466,-0.366137,-0.40851,-0.384461,-1
-1.555343,-0.226896,0.099878,-1.555343,-0.568942,-0.120916,-0.366137,-0.40851,-0.384461,-1
1.422024,-0.179662,0.43827,1.422024,-0.568942,-0.454542,-0.366137,-0.40851,-0.384461,-1
-0.610796,-0.216704,0.287121,-0.610796,-0.568942,-0.317541,-0.366137,-0.40851,-0.384461,-1
0.72168,-0.201341,1.014902,0.72168,-0.568942,-1.070634,-0.366137,-0.40851,-0.384461,-1
0.769848,-0.003857,0.826689,0.769848,-0.346782,-0.832407,-0.107208,-0.171218,-0.079696,-1
0.756859,-0.074668,0.294202,0.756859,-0.368336,-0.17327,-0.236672,-0.171218,-0.079696,-1
-0.176328,-0.220735,0.707014,-0.176328,-0.42935,-0.709001,-0.236672,-0.40851,-0.384461,-1
0.765593,-0.172777,0.734759,0.765593,-0.568942,-0.723625,-0.366137,-0.40851,-0.384461,-1
-0.024687,-0.20205,0.135495,-0.024687,-0.304342,-0.151908,-0.236672,-0.171218,-0.384461,-1
-0.243133,-0.155473,0.730442,-0.243133,-0.189172,-0.69095,-0.107208,-0.171218,-0.384461,-1
-0.958442,-0.188326,-1.203422,-0.958442,-0.568942,1.078516,-0.366137,-0.40851,-0.384461,-1
0.415658,-0.207351,0.24898,0.415658,-0.147091,-0.254983,-0.236672,-0.171218,-0.384461,-1
-0.482136,-0.207076,0.263152,-0.482136,-0.568942,-0.339171,-0.366137,-0.40851,-0.384461,-1
0.508413,-0.194113,0.599711,0.508413,-0.48121,-0.556245,-0.236672,-0.40851,-0.384461,-1
1.210659,-0.088423,0.630001,1.210659,-0.320888,-0.580599,0.022257,-0.171218,-0.079696,-1
-0.871032,-0.212361,-0.212161,-0.871032,-0.40705,0.093355,-0.236672,-0.40851,-0.384461,-1
-0.357645,0.033847,-0.200458,-0.357645,0.526122,0.260953,0.151721,0.303366,0.529833,-1
1.040558,-0.194909,0.385968,1.040558,-0.568942,-0.37943,-0.366137,-0.40851,-0.384461,-1
1.110361,-0.155814,0.726463,1.110361,-0.274565,-0.746137,-0.236672,-0.171218,-0.079696,-1
0.5503,-0.146588,0.244062,0.5503,-0.007186,-0.198286,0.022257,0.066074,-0.079696,-1
0.453405,-0.050039,-0.105809,0.453405,0.286395,0.068306,0.022257,0.066074,-0.079696,-1
0.915607,-0.085523,0.736526,0.915607,-0.414694,-0.7785,-0.236672,-0.171218,-0.079696,-1
0.67841,-0.216293,1.092042,0.67841,-0.568942,-1.114715,-0.366137,-0.40851,-0.384461,-1
1.269892,-0.187172,1.137178,1.269892,-0.36776,-1.136273,-0.236672,-0.171218,-0.384461,-1
0.991784,-0.206426,0.430685,0.991784,-0.432975,-0.425473,-0.236672,-0.40851,-0.384461,-1
1.260844,-0.216855,1.120773,1.260844,-0.568942,-1.143934,-0.366137,-0.40851,-0.384461,-1
0.590921,-0.206817,0.404049,0.590921,-0.433659,-0.403711,-0.236672,-0.40851,-0.384461,-1
1.118781,-0.221004,0.556759,1.118781,-0.354909,-0.559682,-0.236672,-0.40851,-0.384461,-1
0.890556,-0.172501,0.301392,0.890556,-0.371755,-0.31819,-0.236672,-0.171218,-0.384461,-1
0.453413,-0.216521,0.430685,0.453413,-0.568942,-0.425473,-0.366137,-0.40851,-0.384461,-1
-0.923138,-0.223838,0.287121,-0.923138,-0.568942,-0.317541,-0.366137,-0.40851,-0.384461,-1
0.831433,0.286397,0.32891,0.831433,-0.265088,-0.309968,0.022257,-0.171218,-0.079696,-1
0.669532,-0.164067,0.376558,0.669532,-0.468518,-0.294111,-0.236672,-0.40851,-0.384461,-1
0.293289,-0.134804,0.471364,0.293289,-0.243917,-0.534232,-0.236672,-0.171218,-0.079696,-1
-0.118788,-0.220461,0.717556,-0.118788,-0.568942,-0.721466,-0.366137,-0.40851,-0.384461,-1
-0.147286,-0.224368,0.265078,-0.147286,-0.284226,-0.268246,-0.236672,-0.40851,-0.384461,-1
-0.33526,0.033975,0.347187,-0.33526,-0.069074,-0.240963,-0.107208,-0.171218,-0.079696,-1
0.75126,-0.188054,-0.166104,0.75126,-0.385948,0.131344,-0.236672,-0.171218,-0.384461,-1
0.532025,-0.212061,0.613175,0.532025,-0.568942,-0.620459,-0.366137,-0.40851,-0.384461,-1
1.141373,-0.200497,0.304847,1.141373,-0.568942,-0.329375,-0.366137,-0.40851,-0.384461,-1
1.118319,-0.206118,1.009593,1.118319,-0.568942,-1.033934,-0.366137,-0.40851,-0.384461,-1
-1.647305,-0.217019,0.154355,-1.647305,-0.159916,-0.141945,-0.107208,0.066074,-0.384461,-1
-0.925456,-0.145996,0.448225,-0.925456,-0.434787,-0.357894,-0.236672,-0.171218,-0.384461,-1
0.584609,-0.201394,0.076167,0.584609,-0.568942,-0.096322,-0.366137,-0.40851,-0.384461,-1
1.392061,-0.180446,0.812817,1.392061,-0.399257,-0.828002,-0.236672,-0.171218,-0.079696,-1
0.048995,-0.207289,0.229839,0.048995,-0.568942,-0.181639,-0.366137,-0.40851,-0.384461,-1
0.006865,-0.018858,0.316508,0.006865,0.129679,-0.36504,0.022257,-0.171218,-0.079696,-1
-0.117772,-0.164878,0.349831,-0.117772,-0.24817,-0.284668,-0.236672,-0.171218,-0.079696,-1
1.582373,-0.211773,0.598218,1.582373,-0.568942,-0.611945,-0.366137,-0.40851,-0.384461,-1
0.926624,-0.17183,0.605264,0.926624,-0.50224,-0.585062,-0.236672,-0.40851,-0.384461,-1
0.32705,-0.188528,0.717116,0.32705,-0.568942,-0.674208,-0.366137,-0.40851,-0.384461,-1
-0.310119,-0.074081,0.708374,-0.310119,-0.132304,-0.745685,-0.236672,-0.171218,-0.079696,-1
0.998854,-0.21625,0.408717,0.998854,-0.568942,-0.421191,-0.366137,-0.40851,-0.384461,-1
0.69582,-0.195375,0.707135,0.69582,-0.568942,-0.709873,-0.366137,-0.40851,-0.384461,-1
0.442621,-0.206593,0.632316,0.442621,-0.444285,-0.693803,-0.236672,-0.40851,-0.384461,-1
1.404116,-0.195176,0.490179,1.404116,-0.568942,-0.489092,-0.366137,-0.40851,-0.384461,-1
-0.254344,-0.122399,0.317034,-0.254344,-0.496391,-0.258434,-0.236672,-0.40851,-0.384461,-1
0.170073,-0.173654,0.802728,0.170073,0.784602,-0.763521,0.022257,0.066074,-0.079696,-1
0.426111,0.191222,1.203383,0.426111,-0.283658,-1.246462,0.151721,0.066074,-0.079696,-1
-0.428474,-0.015455,0.337952,-0.428474,-0.323314,-0.293502,-0.236672,-0.171218,-0.079696,-1
0.998553,-0.200569,0.686385,0.998553,-0.499446,-0.703785,-0.236672,-0.40851,-0.384461,-1
0.446253,-0.206975,0.221819,0.446253,-0.568942,-0.294666,-0.366137,-0.40851,-0.384461,-1
1.162688,-0.180465,0.216271,1.162688,-0.568942,-0.134284,-0.366137,-0.40851,-0.384461,-1
-0.332541,-0.206859,0.436591,-0.332541,-0.568942,-0.408956,-0.366137,-0.40851,-0.384461,-1
0.122433,-0.180286,-0.172637,0.122433,-0.477473,0.043584,-0.236672,-0.40851,-0.384461,-1
-1.464725,-0.220893,0.408717,-1.464725,-0.269664,-0.421191,-0.236672,-0.171218,-0.384461,-1
0.497272,-0.112423,0.245364,0.497272,-0.043531,-0.266941,-0.107208,0.066074,-0.079696,-1
