@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-V-R208,178,318,119,213,104,607,98,165,340,671,24,160,21,1000,488,342,900,1152,538,311,1053,261,68,1040,198,641,427,834,294,1018,207,227,690,1202,124,334,62,1362,866,255,113,138,291,239,447,181,171,508,1044,2,130,1337,1030,554,1033,398,370,5,175,197,70,871,1008,634,212,1022,1064,1269,330,1006,1036,724,527,1786,595,652,184,1699,1050,40,265,1234,1254,36,1142,1115,941,38,1028,1111,2036,1733,1934,1417,283,1029,1865,1764,310,1067,779,920,180,1382,1052,260,300,1788,574,1960,2839,1193,28,25,977,997,2159,1289,2355,2705,831,1343,2722,1112,84,1826,244,1068,1602,2476,305,1163,1819,803,272,1377,1828,2716,1364,839,7,518,1651,1881,8,1257,1110,3325,1995,516,4468,753,1761,711,1755,1046,992,3347,1322,2215,1031,284,1149,10,2763,948,2502,3011,1894,3137,3942,194,2171,271,1070,2012,2163,723,3718,772,1668,746,524,273,295,2955,686,2024,795,2503,1118,1979,2566,4398,3270,856,2670,2367,2250,9729'

@attribute tfidf_like numeric
@attribute tfidf_work numeric
@attribute tfidf_big numeric
@attribute tfidf_oh numeric
@attribute tfidf_new numeric
@attribute tfidf_little numeric
@attribute tfidf_tonight numeric
@attribute tfidf_just numeric
@attribute tfidf_time numeric
@attribute tfidf_happy numeric
@attribute tfidf_look numeric
@attribute tfidf_night numeric
@attribute tfidf_thanks numeric
@attribute tfidf_love numeric
@attribute tfidf_holidays numeric
@attribute tfidf_getting numeric
@attribute tfidf_hey numeric
@attribute tfidf_people numeric
@attribute tfidf_stage numeric
@attribute tfidf_man numeric
@attribute tfidf_times numeric
@attribute tfidf_xmas numeric
@attribute tfidf_boys numeric
@attribute tfidf_concert numeric
@attribute tfidf_square numeric
@attribute tfidf_gonna numeric
@attribute tfidf_holiday numeric
@attribute tfidf_awesome numeric
@attribute tfidf_rock numeric
@attribute tfidf_msg numeric
@attribute tfidf_ny numeric
@attribute tfidf_lights numeric
@attribute tfidf_year numeric
@attribute tfidf_come numeric
@attribute tfidf_center numeric
@attribute tfidf_party numeric
@attribute tfidf_fun numeric
@attribute tfidf_christmas numeric
@attribute tfidf_close numeric
@attribute tfidf_city numeric
@attribute tfidf_beautiful numeric
@attribute tfidf_met numeric
@attribute tfidf_right numeric
@attribute tfidf_life numeric
@attribute tfidf_good numeric
@attribute tfidf_boo numeric
@attribute tfidf_yes numeric
@attribute tfidf_ve numeric
@attribute tfidf_ice numeric
@attribute tfidf_timesquare numeric
@attribute tfidf_amazing numeric
@attribute tfidf_pretty numeric
@attribute tfidf_timessquare numeric
@attribute tfidf_rockefellercenter numeric
@attribute tfidf_mr numeric
@attribute tfidf_santa numeric
@attribute tfidf_hi numeric
@attribute tfidf_ya numeric
@attribute tfidf_bazaar numeric
@attribute tfidf_want numeric
@attribute tfidf_girl numeric
@attribute tfidf_crazy numeric
@attribute tfidf_does numeric
@attribute tfidf_lion numeric
@attribute tfidf_empire numeric
@attribute tfidf_music numeric
@attribute tfidf_plaza numeric
@attribute tfidf_play numeric
@attribute tfidf_doing numeric
@attribute tfidf_feel numeric
@attribute tfidf_king numeric
@attribute tfidf_skating numeric
@attribute tfidf_seen numeric
@attribute tfidf_line numeric
@attribute tfidf_happyholidays numeric
@attribute tfidf_singing numeric
@attribute tfidf_spirit numeric
@attribute tfidf_2012 numeric
@attribute tfidf_madisonsquaregarden numeric
@attribute tfidf_waiting numeric
@attribute tfidf_balls numeric
@attribute tfidf_coming numeric
@attribute tfidf_30 numeric
@attribute tfidf_broadway numeric
@attribute tfidf_anniversary numeric
@attribute tfidf_row numeric
@attribute tfidf_miguel numeric
@attribute tfidf_im numeric
@attribute tfidf_ball numeric
@attribute tfidf_rockafeller numeric
@attribute tfidf_macy numeric
@attribute tfidf_saw numeric
@attribute tfidf_rockin numeric
@attribute tfidf_backstage numeric
@attribute tfidf_voice numeric
@attribute tfidf_guys numeric
@attribute tfidf_rockefeller numeric
@attribute tfidf_nick numeric
@attribute tfidf_vscocam numeric
@attribute tfidf_teddysphotos numeric
@attribute tfidf_spotify numeric
@attribute tfidf_screen numeric
@attribute tfidf_30rock numeric
@attribute tfidf_yeah numeric
@attribute tfidf_tickets numeric
@attribute tfidf_wonderful numeric
@attribute tfidf_boyfriend numeric
@attribute tfidf_onedirection numeric
@attribute tfidf_michael numeric
@attribute tfidf_point numeric
@attribute tfidf_christmastime numeric
@attribute tfidf_happen numeric
@attribute tfidf_vip numeric
@attribute tfidf_pong numeric
@attribute tfidf_ping numeric
@attribute tfidf_annual numeric
@attribute tfidf_exhibit numeric
@attribute tfidf_frank numeric
@attribute tfidf_ladiestrip numeric
@attribute tfidf_bowling numeric
@attribute tfidf_robert numeric
@attribute tfidf_props numeric
@attribute tfidf_tourists numeric
@attribute tfidf_indoor numeric
@attribute tfidf_macys numeric
@attribute tfidf_game numeric
@attribute tfidf_z100 numeric
@attribute tfidf_japandroids numeric
@attribute tfidf_spotifydiscovery numeric
@attribute tfidf_melo numeric
@attribute tfidf_treysongz numeric
@attribute tfidf_sheeran numeric
@attribute tfidf_trey numeric
@attribute tfidf_jingleball numeric
@attribute tfidf_brooklynbowl numeric
@attribute tfidf_ed numeric
@attribute tfidf_seats numeric
@attribute tfidf_z100newyork numeric
@attribute tfidf_bkbazaar numeric
@attribute tfidf_edsheeran numeric
@attribute tfidf_soccer numeric
@attribute tfidf_brooklyn numeric
@attribute tfidf_killin numeric
@attribute tfidf_cotto numeric
@attribute tfidf_knicks numeric
@attribute tfidf_brooklynnightbazaar numeric
@attribute tfidf_christmasinthecity numeric
@attribute tfidf_lou numeric
@attribute tfidf_honestly numeric
@attribute tfidf_katie numeric
@attribute tfidf_katz numeric
@attribute tfidf_fin numeric
@attribute tfidf_form numeric
@attribute tfidf_trout numeric
@attribute tfidf_lunch numeric
@attribute tfidf_suite numeric
@attribute tfidf_toysrus numeric
@attribute tfidf_deco numeric
@attribute tfidf_themet numeric
@attribute tfidf_rockerfeller numeric
@attribute tfidf_nutcracker numeric
@attribute tfidf_rockefellerplaza numeric
@attribute tfidf_harrystyles numeric
@attribute tfidf_songz numeric
@attribute tfidf_cheesus numeric
@attribute tfidf_rockcenter numeric
@attribute tfidf_mascis numeric
@attribute tfidf_livemusic numeric
@attribute tfidf_lap numeric
@attribute tfidf_vaughn numeric
@attribute tfidf_acoustic numeric
@attribute tfidf_bubbagump numeric
@attribute tfidf_event numeric
@attribute tfidf_crowd numeric
@attribute tfidf_direction numeric
@attribute tfidf_status numeric
@attribute tfidf_nba numeric
@attribute tfidf_ok numeric
@attribute tfidf_said numeric
@attribute tfidf_swarovski numeric
@attribute tfidf_packed numeric
@attribute tfidf_fight numeric
@attribute tfidf_dance numeric
@attribute tfidf_les numeric
@attribute tfidf_excited numeric
@attribute tfidf_niall numeric
@attribute tfidf_press numeric
@attribute tfidf_christmasinnyc numeric
@attribute tfidf_peeps numeric
@attribute tfidf_webster numeric
@attribute tfidf_mates numeric
@attribute tfidf_mountain numeric
@attribute tfidf_honest numeric
@attribute tfidf_singer numeric
@attribute tfidf_prettiest numeric
@attribute tfidf_evita numeric
@attribute tfidf_19th numeric
@attribute tfidf_raised numeric
@attribute tfidf_exists numeric
@attribute tfidf_exploded numeric
@attribute label {1,-1}

@data
{11 0.044091,13 0.019676,50 0.027648,58 0.027623,113 0.033656,114 0.033973,141 0.073656,145 0.036362,164 0.13602}
{1 0.005795,3 0.010583,5 0.01096,7 0.007714,8 0.004752,12 0.018788,13 0.003224,23 0.005518,35 0.01033,37 0.004715,41 0.004359,42 0.009428,46 0.006841,47 0.004031,51 0.004325,59 0.012873,61 0.005285,80 0.017363,84 0.005446,88 0.006237,103 0.009321,125 0.006253}
{0 0.011066,4 0.026185,12 0.017443,13 0.013615,25 0.027795,31 0.048072,32 0.027566,47 0.040171,60 0.018337,65 0.014434,77 0.014735,172 0.014811}
{13 0.014531,44 0.011511,127 0.467539}
{1 0.008272,8 0.004985,13 0.004636,20 0.010283,22 0.007803,23 0.02815,29 0.062595,40 0.011453,43 0.006926,50 0.019649,61 0.008973,81 0.008047,95 0.008574,99 0.013871,106 0.013351,107 0.062684,131 0.043356,135 0.040358,162 0.015405,174 0.03728,184 0.011064,185 0.015185}
{0 0.005852,1 0.012568,2 0.00792,3 0.009349,7 0.005781,8 0.01587,9 0.013577,13 0.027246,16 0.010643,36 0.014914,37 0.013886,50 0.034248,57 0.018951,59 0.022519,65 0.007844,69 0.008059}
{8 0.01002,13 0.023356,56 0.01084,65 0.013164,81 0.014431}
{0 0.003181,3 0.011542,4 0.002125,6 0.002287,9 0.011187,11 0.007236,12 0.002913,13 0.013037,15 0.005005,19 0.003094,22 0.006803,27 0.002157,36 0.003412,40 0.002974,41 0.003135,42 0.00415,45 0.002912,46 0.003877,47 0.002621,48 0.00304,54 0.003205,60 0.004464,73 0.003286,75 0.004465,109 0.003212,125 0.001515,142 0.004738,150 0.00481,183 0.010609}
{13 0.011328,26 0.012995,48 0.013085,61 0.014932,64 0.050314,76 0.018005}
{0 0.023822,7 0.083333,10 0.026715,11 0.044533,32 0.028834,35 0.024714}
{0 0.006985,4 0.006822,10 0.007884,13 0.0072,26 0.007106,33 0.009078,37 0.018472,47 0.008162,57 0.011111,72 0.0091,154 0.008671,172 0.010793,178 0.028571,187 0.011438}
{6 0.016762,8 0.010077,32 0.010587,42 0.011807,44 0.008407,50 0.009934,73 0.013041,84 0.013715,101 0.013045,152 0.014579,180 0.009526,182 0.027313,183 0.011441,189 0.014382}
{4 0.010746,5 0.003759,10 0.006278,11 0.017907,28 0.00771,35 0.003557,58 0.03048,88 0.013376,113 0.015972,121 0.007392,134 0.019783,140 0.011795,141 0.037044,152 0.011297,164 0.015652}
{10 0.003592,11 0.020801,17 0.0079,20 0.01061,23 0.008358,35 0.017448,37 0.011704,39 0.00582,44 0.013327,47 0.008277,61 0.00774,62 0.020571,95 0.004307,172 0.016337,196 0.005741}
{0 0.010435,22 0.032258,35 0.007201,54 0.007441,87 0.012828,95 0.023963,102 0.024499,107 0.007576,166 0.032765}
{0 0.002802,1 0.004946,2 0.00651,4 0.008618,5 0.008202,7 0.006016,8 0.014736,11 0.002286,13 0.003587,14 0.007204,20 0.019104,21 0.014861,24 0.017861,28 0.017229,30 0.007319,31 0.007895,32 0.006292,35 0.004631,36 0.00334,37 0.036917,39 0.006692,48 0.007616,49 0.004733,50 0.004043,51 0.004355,53 0.013859,55 0.006031,63 0.005892,64 0.003072,66 0.005164,69 0.003859,70 0.005459,71 0.008261,76 0.009669,79 0.007103,89 0.004652,96 0.033032,105 0.007858,115 0.005871,116 0.005715,156 0.003674,157 0.00574,161 0.005054}
{6 0.043547,8 0.038878,9 0.051417,12 0.025601,21 0.060185,25 0.04516,35 0.106263,67 0.045738,100 0.29308,128 0.337503,175 0.038722}
{1 0.003642,2 0.005625,3 0.008699,4 0.00809,6 0.00334,7 0.002793,8 0.008925,11 0.007595,12 0.003328,14 0.004459,16 0.003546,18 0.008899,20 0.004718,21 0.004089,22 0.004904,24 0.003957,25 0.003761,26 0.01087,27 0.013896,29 0.040955,32 0.005582,35 0.006175,37 0.011784,48 0.00728,55 0.016031,77 0.004788,85 0.013909,86 0.01559,90 0.005461,124 0.009709,132 0.005424,147 0.009709,163 0.005837,184 0.00294,191 0.004311,196 0.003928}
{3 0.011046,11 0.012161,13 0.032258,35 0.027121,57 0.020748,59 0.012154,112 0.013945}
{0 0.017376,7 0.007332,8 0.010027,10 0.019611,13 0.012608,26 0.009809,31 0.017092,33 0.008924,34 0.012321,37 0.020637,40 0.03125,60 0.01806,101 0.012107,107 0.008479,184 0.03125,187 0.017101}
{0 0.007889,2 0.002368,3 0.002865,4 0.011545,5 0.00356,7 0.005659,8 0.007404,9 0.001878,10 0.001316,11 0.008571,13 0.002216,14 0.0055,15 0.003,17 0.004196,20 0.006408,21 0.008131,22 0.002791,24 0.005991,26 0.004454,28 0.003008,30 0.008578,32 0.002806,33 0.004233,34 0.018865,36 0.003413,37 0.07685,39 0.009867,40 0.005333,43 0.001667,44 0.003059,47 0.005376,48 0.002618,49 0.002944,52 0.005678,53 0.011194,55 0.002143,59 0.001951,61 0.002453,64 0.00119,66 0.005486,68 0.003053,69 0.002648,76 0.003618,79 0.003399,82 0.001855,83 0.001677,84 0.00296,88 0.004885,96 0.036385,105 0.007123,118 0.001706,122 0.003181,146 0.001727,156 0.009793,159 0.004686,178 0.00143}
{0 0.012562,7 0.011567,11 0.01471,12 0.011798,15 0.014785,23 0.065607,25 0.027074,29 0.020684,31 0.01967,38 0.027738,50 0.018281,75 0.017882,104 0.019697,107 0.037431,131 0.043631,135 0.040614,136 0.018151,139 0.029392,174 0.023341,185 0.021746}
{4 0.018911,7 0.00849,8 0.013811,13 0.054703,21 0.017608,60 0.035714,64 0.015385,77 0.020173,94 0.017246,178 0.012325}
{1 0.002913,4 0.004033,5 0.002577,7 0.002071,9 0.004895,10 0.003845,11 0.010201,13 0.004148,16 0.002488,19 0.002312,20 0.005602,22 0.002603,26 0.015455,31 0.005567,33 0.00284,35 0.010628,37 0.001741,42 0.008745,43 0.002188,44 0.009252,45 0.004313,48 0.00588,52 0.002912,55 0.00324,71 0.002207,103 0.003215,116 0.002831,172 0.003581,182 0.003945}
{1 0.011454,3 0.011795,4 0.005013,7 0.005209,10 0.029114,19 0.0096,24 0.020722,26 0.010933,33 0.009055,37 0.008872,43 0.007831,44 0.022685,47 0.006929,65 0.008768,81 0.004386,125 0.022222}
{4 0.003166,13 0.003393,22 0.005142,37 0.006956,51 0.008265,59 0.007368,79 0.007542,95 0.007384,103 0.007773,129 0.045263,172 0.025873}
{15 0.036923}
{0 0.006736,1 0.001836,4 0.003993,5 0.001652,6 0.00178,7 0.001365,8 0.00932,9 0.001919,11 0.006392,12 0.001383,13 0.004266,14 0.002299,15 0.00354,16 0.002887,19 0.001664,22 0.003361,23 0.003017,29 0.037009,37 0.011839,39 0.005276,40 0.002646,41 0.002244,42 0.004571,43 0.002385,44 0.001441,51 0.001688,52 0.002874,55 0.002723,59 0.001366,60 0.002017,61 0.002054,64 0.003937,72 0.001324,78 0.015649,85 0.001394,86 0.003876,92 0.001554,98 0.0031,105 0.001827,112 0.00156,118 0.002091,124 0.007652,135 0.0026,136 0.00716,143 0.104761,153 0.047678,155 0.003753,172 0.006678,174 0.006344,178 0.00257,181 0.026229}
