@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute ID string
@attribute label {1,-1}
@data
41.248 , 0.193836061799 , 0.89605734767 , 229 , 5.86843189721 , 0.192 , 5.40215365069 , 2.04599317665 , 0.820788530466 , 0.173836061799 , 0.535867675146 , 1.14190237001 , 51147952c2a3754cfe6684ee , 1
87.8571428571 , 0.305244358503 , 0.777777777778 , 9 , 0.857817965064 , 0.142857142857 , 5.99355572765 , 3.08604861231 , 1.0 , 0.0096419682171 , 6.02506074214 , 0.727551439754 , 5114910fc2a3754cfe66a361 , 1
43.40625 , 0.24516583881 , 0.932038834951 , 96 , 5.75981729468 , 0.0868055555556 , 4.54465599865 , 2.36883802225 , 0.932038834951 , 0.22516583881 , 0.171439881547 , 0.787565295318 , 511479acc2a3754cfe668542 , 1
66.1984435798 , 0.203589669175 , 0.948339483395 , 205 , 6.69060897401 , 0.171206225681 , 4.19164506591 , 1.96725922354 , 0.756457564576 , 0.183589669175 , 0.614694275208 , 1.3366516933 , 5114798cc2a3754cfe668532 , 1
50.656 , 0.257999736174 , 0.880281690141 , 132 , 2.42146847448 , 0.109333333333 , 6.57988518896 , 2.59888228117 , 0.929577464789 , 0.237999736174 , 0.239731166109 , 0.509784759433 , 51148308c2a3754cfe668f8e , 1
41.6222222222 , 0.352505079856 , 0.9 , 47 , 4.566770762 , 0.0740740740741 , 3.25157512626 , 2.75786157123 , 0.94 , 0.332505079856 , 0.0537141937637 , 0.448208381539 , 51147a2cc2a3754cfe668575 , 1
44.380952381 , 0.302982726235 , 0.875 , 37 , 2.35189042161 , 0.126984126984 , 4.24604537903 , 2.70662680747 , 0.770833333333 , 0.282982726235 , 0.139431547356 , 0.517596588519 , 51147f9ac2a3754cfe668c31 , 1
33.6956521739 , 0.291789083196 , 0.793103448276 , 19 , 2.69263063071 , 0.159420289855 , 4.60926231458 , 2.08375209559 , 0.655172413793 , 0.271789083196 , 0.115429228669 , 1.06029229655 , 51148f61c2a3754cfe66a1b2 , 1
71.2631578947 , 0.342818135927 , 0.95 , 19 , 1.96006582288 , 0.157894736842 , 4.07341884872 , 2.92215459901 , 0.95 , 0.174088663446 , 6.54928805797 , 1.78677934875 , 5114804bc2a3754cfe668c94 , 1
27.9411764706 , 0.186158471772 , 1.0 , 15 , 2.05730613073 , 0.21568627451 , 3.15559689861 , 2.40753620506 , 0.882352941176 , -0.0957837736753 , 3.7945912846 , 0.133926097474 , 51147fabc2a3754cfe668c47 , 1
35.0 , 0.311294142087 , 0.875 , 5 , 1.32491052302 , 0.285714285714 , 4.1745458511 , 3.02863931184 , 0.625 , 0.0716497227181 , 4.76270220262 , 0.313478825892 , 5114908ec2a3754cfe66a292 , 1
37.9361702128 , 0.115227840262 , 0.839285714286 , 32 , 3.64645670141 , 0.212765957447 , 3.41847478284 , 1.82677151528 , 0.571428571429 , 0.0952278402618 , 0.278246183612 , 1.43586710227 , 51147951c2a3754cfe6684e9 , 1
48.5 , 0.225793205268 , 0.619047619048 , 28 , 1.1452201916 , 0.128205128205 , 5.38712869948 , 2.3196105698 , 0.666666666667 , 0.205793205268 , 0.0924638428276 , 0.898239204589 , 51148557c2a3754cfe6692d9 , 1
64.1666666667 , 0.302263225045 , 0.893617021277 , 39 , 3.64514731633 , 0.134920634921 , 4.41285726587 , 2.74045875786 , 0.829787234043 , 0.0282360129433 , 3.27432158533 , 0.218087011628 , 511478c8c2a3754cfe6684a9 , 1
32.6229508197 , 0.311685972685 , 0.824324324324 , 51 , 1.4882985083 , 0.0765027322404 , 5.85377813106 , 2.78955946134 , 0.689189189189 , 0.291685972685 , 0.128939246068 , 0.418621426855 , 5114848ac2a3754cfe669163 , 1
36.9375 , 0.282362830078 , 0.888888888889 , 13 , 3.17347027041 , 0.125 , 3.05679556977 , 2.77245093048 , 0.722222222222 , -0.000599175492797 , 3.63956278885 , 0.465564180071 , 511481bec2a3754cfe668e81 , 1
48.7574626866 , 0.228915413223 , 0.87868852459 , 242 , 7.07699096164 , 0.19776119403 , 3.77796266106 , 2.10496969851 , 0.793442622951 , 0.208915413223 , 0.520403371129 , 1.12540826706 , 51147971c2a3754cfe668514 , 1
87.1 , 0.314421188435 , 0.833333333333 , 10 , 1.2036898909 , 0.233333333333 , 4.32617283976 , 2.90568499664 , 0.833333333333 , -0.0297710583419 , 4.96784989877 , 0.321283247423 , 51148ccac2a3754cfe669dd7 , 1
43.5633802817 , 0.260101525513 , 0.946666666667 , 58 , 2.81010791547 , 0.1220657277 , 5.7739281148 , 2.81296332279 , 0.773333333333 , 0.240101525513 , 0.175534556933 , 0.361784393394 , 51147c8bc2a3754cfe6687e2 , 1
97.6666666667 , 0.288777251434 , 0.84375 , 22 , 0.95060262774 , 0.16049382716 , 12.9504478414 , 2.88000236461 , 0.6875 , 0.268777251434 , 0.214201832603 , 0.307739284614 , 51148ba4c2a3754cfe669b5a , 1
29.6734693878 , 0.358176607033 , 0.907407407407 , 45 , 3.50567799116 , 0.108843537415 , 4.56107442385 , 3.06019226925 , 0.833333333333 , 0.0439780640029 , 3.45564135899 , 0.228210089863 , 51147bdbc2a3754cfe668749 , 1
53.1714285714 , 0.298782994984 , 0.853658536585 , 30 , 3.1468674237 , 0.0857142857143 , 3.71182486172 , 2.79734367336 , 0.731707317073 , -0.054696855047 , 3.51537592286 , 0.550722748917 , 51147a3ec2a3754cfe66857f , 1
46.6666666667 , 0.251264331267 , 0.884615384615 , 61 , 6.258273843 , 0.135265700483 , 3.86650864524 , 2.53358864722 , 0.782051282051 , -0.0222478699172 , 3.25588714217 , 0.154210858996 , 51147966c2a3754cfe668500 , 1
36.0 , 0.325223905095 , 1.0 , 11 , 0.998272645755 , 0.153846153846 , 6.02914156597 , 2.77672480006 , 0.846153846154 , 0.0274983408219 , 5.48017721784 , 0.637082264654 , 51148d8dc2a3754cfe669eca , 1
48.7142857143 , 0.312811577046 , 0.875 , 12 , 0.918267907871 , 0.166666666667 , 5.91213498959 , 2.9034651896 , 0.75 , 0.100201546801 , 7.18789572697 , 0.188730514007 , 51148ba9c2a3754cfe669b8b , 1
50.0322580645 , 0.398950737245 , 0.96875 , 27 , 1.79068994806 , 0.0645161290323 , 4.86801329445 , 2.5751157903 , 0.84375 , 0.378950737245 , 0.0354984160192 , 0.635255311949 , 51147d13c2a3754cfe6688a6 , 1
58.4875 , 0.236779726532 , 0.93023255814 , 68 , 2.64808239543 , 0.208333333333 , 5.0501513148 , 1.80091833403 , 0.790697674419 , 0.216779726532 , 0.454414537581 , 1.36066357963 , 51148f4fc2a3754cfe66a178 , 1
38.6097560976 , 0.353749905472 , 0.891304347826 , 41 , 2.7277832147 , 0.121951219512 , 5.10830290582 , 2.843308737 , 0.891304347826 , 0.0511765883855 , 3.41964248952 , 0.310539274727 , 51147a64c2a3754cfe6685eb , 1
46.9166666667 , 0.335592176027 , 0.72 , 38 , 2.29960038188 , 0.111111111111 , 5.1551957234 , 2.8080652457 , 0.76 , 0.315592176027 , 0.0892973223495 , 0.377057206327 , 51147f99c2a3754cfe668c2b , 1
45.8125 , 0.252760890147 , 0.8 , 15 , 2.1774615157 , 0.1875 , 3.63233361713 , 2.60335761633 , 0.75 , -0.049900841699 , 3.96647812914 , 0.305177393248 , 51147facc2a3754cfe668c48 , 1
72.5 , 0.15350777763 , 1.0 , 4 , 0.994957398291 , 0.541666666667 , 5.10685360682 , 2.55805107654 , 0.5 , -0.137805063563 , 5.98014298732 , 1.2275212588 , 51148e9cc2a3754cfe66a0c0 , 1
42.2352941176 , 0.129030553478 , 0.894736842105 , 16 , 1.68024249562 , 0.137254901961 , 4.09969303684 , 1.98383170684 , 0.842105263158 , -0.275978654088 , 5.59193294811 , 0.584143626898 , 51148d8ac2a3754cfe669eb9 , 1
55.4666666667 , 0.257649026383 , 0.9375 , 14 , 1.47433251283 , 0.2 , 4.34897528504 , 2.70927507071 , 0.875 , -0.0501327701989 , 6.21914532682 , 0.588600333623 , 51148d37c2a3754cfe669e54 , 1
57.8 , 0.344592499947 , 0.9375 , 13 , 1.77830348798 , 0.2 , 3.61390221715 , 2.91740581143 , 0.8125 , 0.0593862535004 , 4.55347577466 , 0.493890516068 , 511482e1c2a3754cfe668f78 , 1
54.5333333333 , 0.186632688152 , 0.882352941176 , 14 , 1.31706323662 , 0.155555555556 , 4.20427119336 , 2.58752829624 , 0.823529411765 , -0.057937031951 , 5.4995677322 , 0.120576442005 , 51148a04c2a3754cfe6698f1 , 1
65.5 , 0.33040160426 , 0.75 , 8 , 1.50406165672 , 0.333333333333 , 3.3472892634 , 2.98423416465 , 1.0 , -0.00416666424073 , 5.29012371104 , 0.405441453262 , 51148d3ac2a3754cfe669e61 , 1
51.7346938776 , 0.128930181728 , 0.960784313725 , 36 , 0.880226838511 , 0.360544217687 , 13.8501053456 , 2.22785185525 , 0.705882352941 , 0.108930181728 , 0.518361197402 , 1.00191850368 , 51148c29c2a3754cfe669ce6 , 1
32.9333333333 , 0.136854399962 , 0.9375 , 14 , 1.68024682815 , 0.133333333333 , 5.55369085552 , 2.4213152774 , 0.875 , -0.130138677084 , 4.77243138985 , 0.742183395801 , 51148d87c2a3754cfe669eae , 1
45.2835820896 , 0.289335469457 , 0.881578947368 , 68 , 3.67734827701 , 0.0298507462687 , 4.6716933702 , 2.9131427143 , 0.894736842105 , 0.269335469457 , 0.0322885825957 , 0.305143414921 , 51147c44c2a3754cfe6687bf , 1
43.6031746032 , 0.213467849431 , 0.954545454545 , 33 , 1.17851532484 , 0.26455026455 , 6.31685100617 , 2.10823318858 , 0.5 , 0.193467849431 , 0.518810266496 , 0.998998983822 , 51148777c2a3754cfe669601 , 1
34.9333333333 , 0.269458544725 , 0.772058823529 , 88 , 4.25152650797 , 0.0761904761905 , 5.43360736591 , 2.42304676129 , 0.647058823529 , 0.249458544725 , 0.198006884333 , 0.768016812831 , 51147f1cc2a3754cfe668b40 , 1
48.2222222222 , 0.230230632711 , 0.794117647059 , 29 , 2.18266007402 , 0.123456790123 , 5.57678783445 , 2.00447754399 , 0.852941176471 , -0.120927047466 , 4.17583490009 , 0.455395048836 , 51148233c2a3754cfe668e93 , 1
45.7142857143 , 0.232432000231 , 0.875 , 7 , 1.41687524624 , 0.380952380952 , 4.99432744586 , 2.81630751922 , 0.875 , -0.110171443708 , 5.48625943322 , 0.396851314915 , 511488f7c2a3754cfe6697ed , 1
49.1034482759 , 0.313527496025 , 0.935483870968 , 22 , 2.69705812532 , 0.114942528736 , 3.76190156137 , 2.65619833281 , 0.709677419355 , 0.293527496025 , 0.06464128679 , 0.495264014536 , 51148f62c2a3754cfe66a1b7 , 1
64.4545454545 , 0.31375923273 , 0.846153846154 , 12 , 1.62139470277 , 0.212121212121 , 4.84214783408 , 2.95854298188 , 0.923076923077 , -0.0253218918504 , 6.21919017913 , 0.504461474361 , 511497d2c2a3754cfe66ac3b , 1
43.380952381 , 0.207429337986 , 0.84 , 21 , 3.50441538745 , 0.111111111111 , 3.71698482485 , 2.76411818067 , 0.84 , -0.0779093038172 , 3.85256824617 , 0.182411819333 , 51147b65c2a3754cfe668721 , 1
85.875 , 0.200736828008 , 1.0 , 10 , 1.80496591753 , 0.166666666667 , 6.85806431164 , 2.49612600353 , 0.416666666667 , -0.132955022271 , 5.79040650559 , 0.836111611313 , 511486b7c2a3754cfe6694e2 , 1
52.3333333333 , 0.263905366513 , 0.931034482759 , 29 , 3.50572568224 , 0.0740740740741 , 3.31875382998 , 2.96821197441 , 1.0 , -0.00110023074487 , 3.09164234961 , 0.427464525144 , 51147aebc2a3754cfe668685 , 1
36.4565217391 , 0.368380789848 , 0.884615384615 , 42 , 3.29744336764 , 0.0724637681159 , 3.50694901975 , 2.90914666556 , 0.807692307692 , 0.348380789848 , 0.058776078296 , 0.256980408591 , 51147abac2a3754cfe668648 , 1
55.5 , 0.325465037585 , 0.785714285714 , 23 , 4.958664848 , 0.121212121212 , 3.02551299383 , 2.81836568151 , 0.821428571429 , -0.0175030779563 , 3.11850653658 , 0.122425773771 , 511479f3c2a3754cfe66856a , 1
52.6 , 0.0879417500316 , 1.0 , 4 , 1.01887303268 , 0.366666666667 , 5.45577357841 , 2.76031369731 , 0.4 , -0.194421029251 , 5.71554708291 , 1.05211726415 , 51149188c2a3754cfe66a40f , 1
31.9444444444 , 0.0346392488424 , 1.0 , 13 , 2.59118741245 , 0.407407407407 , 4.47181343129 , 1.76560517789 , 0.722222222222 , -0.265607938931 , 4.74258651917 , 0.377994631301 , 51147fddc2a3754cfe668c4b , 1
34.0 , 0.214364862783 , 0.888888888889 , 9 , 1.14633592233 , 0.166666666667 , 6.25739295245 , 2.94770277922 , 1.0 , -0.0211779969878 , 5.18983212535 , 0.416801310118 , 51149ab2c2a3754cfe66af56 , 1
40.1176470588 , 0.23691648604 , 0.894736842105 , 15 , 1.36305848166 , 0.137254901961 , 4.0942689504 , 2.44814576452 , 0.789473684211 , -0.0601671933955 , 5.12477486702 , 0.619242679902 , 51148d1ac2a3754cfe669e26 , 1
49.75 , 0.0734719808586 , 0.888888888889 , 8 , 0.880226838511 , 0.416666666667 , 7.87438548496 , 2.70290433719 , 0.888888888889 , -0.196450412883 , 5.36634045516 , 0.502184841548 , 51148c29c2a3754cfe669ce4 , 1
47.6896551724 , 0.285507853487 , 0.805555555556 , 34 , 3.47534488793 , 0.103448275862 , 3.05274476033 , 2.73006031994 , 0.944444444444 , 0.0286080232997 , 2.99667905832 , 0.249462691277 , 51147864c2a3754cfe668473 , 1
47.4285714286 , 0.365469615894 , 0.756756756757 , 30 , 5.82617695131 , 0.0833333333333 , 3.28020217665 , 2.91312967808 , 0.810810810811 , 0.0293956919287 , 2.45433250555 , 0.0783243531552 , 511479e5c2a3754cfe668562 , 1
49.5818181818 , 0.374631951277 , 0.797101449275 , 57 , 4.56453890104 , 0.0969696969697 , 4.5406122461 , 2.89423006677 , 0.826086956522 , 0.032631834129 , 3.27120450194 , 0.168863903408 , 511479e9c2a3754cfe668567 , 1
36.7575757576 , 0.300510976508 , 0.868421052632 , 31 , 7.0791546353 , 0.111111111111 , 3.11275321778 , 2.80782821246 , 0.815789473684 , -0.0475046842324 , 2.7205157005 , 0.0871205938862 , 51147974c2a3754cfe668526 , 1
48.9090909091 , 0.202419689194 , 1.0 , 8 , 1.03920942506 , 0.181818181818 , 5.22150894099 , 2.80160949706 , 0.727272727273 , -0.121501527592 , 5.35219181836 , 0.689467262467 , 51148e11c2a3754cfe669fcb , 1
30.1739130435 , 0.146427848548 , 0.69696969697 , 13 , 0.624625447385 , 0.536231884058 , 20.5651218036 , 2.33332547242 , 0.393939393939 , 0.126427848548 , 0.697032130048 , 0.826063858636 , 5114a19ac2a3754cfe66b7c8 , 1
51.8 , 0.226276392216 , 0.789473684211 , 42 , 5.98311061462 , 0.0740740740741 , 3.47634612159 , 2.60035747907 , 0.736842105263 , -0.0759640512537 , 3.18522354119 , 0.166459440318 , 511478edc2a3754cfe6684ca , 1
37.7142857143 , 0.250755294804 , 0.952 , 82 , 2.61173304511 , 0.176470588235 , 6.34555354027 , 1.76288805103 , 0.656 , 0.230755294804 , 0.469529262381 , 1.38971761115 , 51148f5fc2a3754cfe66a195 , 1
59.3076923077 , 0.0981704163638 , 0.928571428571 , 12 , 1.11391831148 , 0.384615384615 , 7.47346514257 , 2.4049073494 , 0.857142857143 , -0.0121761319788 , 5.28980852228 , 0.0717088482751 , 5114a32bc2a3754cfe66b952 , 1
73.125 , 0.210452345587 , 0.888888888889 , 5 , 2.11345012298 , 0.333333333333 , 3.6566529312 , 2.63373142064 , 0.555555555556 , -0.155395451986 , 5.19094125574 , 0.915465561318 , 51147ed6c2a3754cfe668af1 , 1
45.9259259259 , 0.237263393484 , 0.84375 , 23 , 4.22564762998 , 0.111111111111 , 3.37945885813 , 2.47028867669 , 0.71875 , -0.00352961871147 , 2.97919426894 , 0.566493930989 , 5114789bc2a3754cfe668496 , 1
34.0909090909 , 0.0886355387278 , 0.771929824561 , 48 , 1.22937054352 , 0.325757575758 , 6.84286767458 , 1.81241306706 , 0.842105263158 , 0.0686355387278 , 0.543488653582 , 1.44505632631 , 5114a33cc2a3754cfe66b998 , 1
35.6666666667 , 0.308482435671 , 0.777777777778 , 37 , 2.30395376342 , 0.103174603175 , 4.40205898936 , 3.00600150512 , 0.685185185185 , 0.288482435671 , 0.116611279356 , 0.163913591707 , 51147cbbc2a3754cfe66882d , 1
40.5 , 0.0826829618854 , 1.0 , 3 , 0.733908772435 , 0.333333333333 , 8.86354820968 , 2.55805107654 , 0.375 , -0.235091920062 , 6.22796863789 , 0.696839617965 , 511495abc2a3754cfe66a925 , 1
54.3 , 0.281400193618 , 0.47619047619 , 6 , 0.884943110872 , 0.4 , 7.66355079152 , 2.54660275204 , 0.285714285714 , 0.261400193618 , 0.250891786995 , 0.622122026266 , 51148b56c2a3754cfe669abf , 1
61.3333333333 , 0.380930186453 , 0.72972972973 , 34 , 10.9507436022 , 0.0987654320988 , 3.05937815528 , 2.50537605251 , 0.918918918919 , -0.0155185051384 , 2.55014090815 , 0.195247626304 , 5114783ec2a3754cfe668455 , 1
59.25 , 0.182478732493 , 0.923076923077 , 22 , 1.83465038077 , 0.138888888889 , 4.94567548241 , 2.87583257685 , 0.846153846154 , 0.162478732493 , 0.0658500590854 , 0.323880158278 , 51148a8dc2a3754cfe669997 , 1
45.1111111111 , 0.339256637989 , 0.931034482759 , 27 , 2.92226524091 , 0.148148148148 , 4.89724909706 , 2.90972109422 , 0.931034482759 , 0.0140532220918 , 3.34783048793 , 0.309735271475 , 51147d55c2a3754cfe6688e9 , 1
36.5714285714 , 0.103395343127 , 0.7 , 8 , 1.06084871997 , 0.380952380952 , 6.31986914377 , 2.39428114771 , 0.8 , -0.0362261367297 , 5.34391566381 , 0.309950206703 , 5114a32ac2a3754cfe66b944 , 1
33.0555555556 , 0.221924090735 , 0.9 , 15 , 0.675781909749 , 0.12962962963 , 10.8652367025 , 2.59537784547 , 0.75 , 0.221924090735 , 7.58074977582 , 0.825998398007 , 511496f5c2a3754cfe66ab66 , 1
70.9047619048 , 0.276947148444 , 0.65625 , 25 , 2.17781601763 , 0.0952380952381 , 3.55948242076 , 2.6281293743 , 0.78125 , -0.067443436702 , 5.81058023749 , 0.219984664456 , 51147f76c2a3754cfe668bc3 , 1
46.9375 , 0.324361801848 , 0.888888888889 , 16 , 1.40679840981 , 0.1875 , 4.09785838171 , 2.8834310202 , 0.888888888889 , 0.0755674157767 , 6.7076681515 , 0.77593019657 , 51148d2dc2a3754cfe669e3e , 1
48.5161290323 , 0.373234011764 , 0.815789473684 , 31 , 4.2701548 , 0.161290322581 , 3.03233671103 , 2.91244396939 , 0.815789473684 , 0.0254635249695 , 2.58390850359 , 0.146365172346 , 511479e7c2a3754cfe668564 , 1
39.8461538462 , 0.179460939587 , 0.866666666667 , 14 , 1.14493518963 , 0.205128205128 , 6.0439703259 , 2.30874623059 , 0.933333333333 , -0.125759566852 , 5.84345933301 , 1.26959820793 , 51148defc2a3754cfe669f4d , 1
49.4242424242 , 0.308112380688 , 0.868421052632 , 34 , 4.14656968829 , 0.10101010101 , 3.44125382264 , 2.89791336752 , 0.894736842105 , -0.0460163131463 , 4.41696406986 , 0.696725115113 , 51147bc6c2a3754cfe668728 , 1
58.875 , 0.284084477531 , 1.0 , 6 , 0.776495580969 , 0.25 , 6.58950619503 , 2.91099225302 , 0.75 , -0.0299372528018 , 4.72363878916 , 0.561859827833 , 511490f3c2a3754cfe66a332 , 1
45.5072463768 , 0.12105040606 , 0.958333333333 , 45 , 1.454194246 , 0.159420289855 , 5.47833706449 , 1.75554889111 , 0.625 , 0.10105040606 , 0.272441541067 , 1.44660758084 , 51148d6ec2a3754cfe669e96 , 1
39.2857142857 , 0.207099692958 , 0.7 , 8 , 1.2822839031 , 0.428571428571 , 3.3082785031 , 2.92585301456 , 0.8 , -0.11027981377 , 5.42000230764 , 0.317474518814 , 511488f8c2a3754cfe6697ef , 1
50.0740740741 , 0.284248849264 , 0.915254237288 , 42 , 6.92265717723 , 0.0679012345679 , 3.48752752123 , 2.56071020658 , 0.71186440678 , -0.0349355259383 , 3.34315533875 , 0.293139243087 , 51147969c2a3754cfe66850e , 1
89.7777777778 , 0.224709071128 , 0.75 , 10 , 1.47957531901 , 0.296296296296 , 4.69815876089 , 2.95114301771 , 0.833333333333 , -0.151434964118 , 4.37255961756 , 0.603240109222 , 51148710c2a3754cfe669566 , 1
55.0588235294 , 0.215488198816 , 0.809523809524 , 19 , 2.54229339816 , 0.137254901961 , 4.17425742765 , 2.77774716291 , 0.904761904762 , -0.0543486462027 , 3.721216887 , 0.232374250552 , 51147b54c2a3754cfe6686f8 , 1
34.1052631579 , 0.178288632702 , 0.76 , 23 , 0.69509890758 , 0.280701754386 , 21.5826054256 , 1.94445157324 , 0.92 , 0.0591977450159 , 7.21405212921 , 2.59702013481 , 5114940fc2a3754cfe66a76b , 1
47.75 , 0.184925103209 , 1.0 , 11 , 2.83430166059 , 0.166666666667 , 3.22769288203 , 2.77925537607 , 0.916666666667 , -0.0523591154291 , 5.25579106393 , 0.400299565665 , 51147b47c2a3754cfe6686e2 , 1
49.125 , 0.243083388454 , 1.0 , 8 , 0.914287106764 , 0.291666666667 , 7.2366072749 , 2.82218195864 , 1.0 , 0.0151033603625 , 5.76468699161 , 0.772815818866 , 5114967dc2a3754cfe66aabd , 1
70.4210526316 , 0.235979815001 , 1.0 , 17 , 1.51765030688 , 0.245614035088 , 4.7951185022 , 2.70632201408 , 0.894736842105 , 0.215979815001 , 0.131796803542 , 0.459191110111 , 51148d4fc2a3754cfe669e7a , 1
29.6666666667 , 0.23336152045 , 0.9 , 9 , 1.94030433077 , 0.222222222222 , 3.18942420042 , 2.87950646081 , 0.9 , -0.0361903866126 , 4.71629638779 , 0.39376966494 , 51147eedc2a3754cfe668b11 , 1
42.8205128205 , 0.27905252694 , 0.78 , 42 , 3.48664593601 , 0.0854700854701 , 4.48772410508 , 2.80460108758 , 0.84 , 0.0144796717607 , 3.79499333912 , 0.182154089522 , 51147ae9c2a3754cfe66867a , 1
42.1052631579 , 0.180426151318 , 0.826086956522 , 21 , 1.78465336887 , 0.19298245614 , 5.32656946884 , 2.79988662519 , 0.913043478261 , -0.0855912398133 , 5.01628158796 , 0.296068146033 , 51148a6cc2a3754cfe669960 , 1
49.9189189189 , 0.413522532277 , 0.948717948718 , 34 , 2.63259798655 , 0.0540540540541 , 4.08723622737 , 3.05323242837 , 0.871794871795 , 0.393522532277 , 0.0305462384131 , 0.123161219875 , 51147e6bc2a3754cfe668a5e , 1
35.5555555556 , 0.142042142707 , 1.0 , 8 , 1.46383836823 , 0.111111111111 , 4.77500775844 , 2.70290433719 , 0.888888888889 , -0.185344557754 , 6.42392466538 , 2.12313634698 , 51148d30c2a3754cfe669e4f , 1
31.3571428571 , 0.289249781214 , 0.835820895522 , 53 , 3.68537521083 , 0.0535714285714 , 4.00504869752 , 2.6260953384 , 0.791044776119 , 0.269249781214 , 0.0511093916863 , 0.574431382687 , 511478efc2a3754cfe6684d1 , 1
28.7567567568 , 0.131946291897 , 0.860465116279 , 38 , 1.14578266777 , 0.306306306306 , 5.21312595164 , 1.95068654132 , 0.883720930233 , 0.111946291897 , 0.470801864971 , 1.23274210434 , 5114a33bc2a3754cfe66b988 , 1
81.875 , 0.346093306403 , 1.0 , 11 , 0.920137957901 , 0.270833333333 , 6.61400870629 , 2.80385618977 , 0.6875 , 0.045151315411 , 5.91504377885 , 0.116863040874 , 51148bb1c2a3754cfe669ba2 , 1
42.1724137931 , 0.217805551187 , 0.935483870968 , 25 , 1.07558102931 , 0.172413793103 , 6.7012345227 , 2.51652998853 , 0.806451612903 , 0.197805551187 , 0.162304896684 , 0.66290563475 , 51148da1c2a3754cfe669ef9 , 1
30.7777777778 , 0.137131321994 , 0.947368421053 , 11 , 2.31930050301 , 0.148148148148 , 3.54689595197 , 1.98383170684 , 0.578947368421 , -0.175301666655 , 4.22604139402 , 0.759459104201 , 51147feec2a3754cfe668c51 , 1
27.8181818182 , 0.23084498366 , 0.916666666667 , 8 , 0.887653878628 , 0.151515151515 , 4.89196396601 , 2.84915685342 , 0.666666666667 , -0.0480716306799 , 6.02446953801 , 1.09311651991 , 51149261c2a3754cfe66a56e , 1
77.96 , 0.343790739024 , 0.892857142857 , 27 , 1.99195395354 , 0.0933333333333 , 3.65186754185 , 2.90779770458 , 0.964285714286 , 0.0836679445663 , 4.45707167239 , 0.472765795289 , 51147f74c2a3754cfe668bbc , 1
