@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PercentageOfStopwordsFromTopWords real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute event_id string
@attribute label {1,-1}
@data
39.8181818182 , 0.23690985143 , 0.6875 , 16 , 0.4 , 1.90665977505 , 0.272727272727 , -4.88399613121 , 1.92117969195 , 1.0 , -0.0537105984668 , 0.191245791246 , 0.331067976679 , 5102518ec2a3754648f03cca , 1
55.1111111111 , 0.174371510052 , 1.0 , 8 , 0.6 , 1.14659591122 , 0.444444444444 , -4.82479892099 , 1.44661666763 , 0.888888888889 , -0.171078228236 , 0.373015873016 , 0.543306085355 , 51025e41c2a3754648f03cd1 , 1
30.4615384615 , 0.2559864854 , 0.928571428571 , 14 , 0.2 , 2.20478654554 , 0.153846153846 , -3.025244184 , 2.41379956461 , 1.0 , -0.0646022606102 , 0.083257918552 , 0.283738830481 , 51025ccdc2a3754648f03ccf , 1
38.4444444444 , 0.235330622784 , 1.0 , 9 , 0.6 , 1.26424958328 , 0.111111111111 , -5.01051343334 , 2.05881389033 , 1.0 , -0.0496656847502 , 0.0534188034188 , 0.37242995175 , 5102a7b7c2a3754648f03d1d , 1
62.8888888889 , 0.205950445489 , 0.9 , 10 , 0.6 , 2.22111793798 , 0.555555555556 , -3.0344986262 , 1.97095059445 , 1.0 , -0.116540969825 , 0.506172839506 , 0.303877946521 , 5102ae7ac2a3754648f03d21 , 1
42.1428571429 , 0.210258201713 , 0.875 , 7 , 0.4 , 1.10731891778 , 0.285714285714 , -3.69770498641 , 1.90563906223 , 0.875 , -0.124521189149 , 0.197478991597 , 0.418053248425 , 5102af15c2a3754648f03d22 , 1
47.3333333333 , 0.135809252437 , 0.818181818182 , 11 , 0.2 , 0.704652592737 , 0.222222222222 , -12.3884478592 , 0.439496986922 , 1.0 , -0.175692561078 , 0.125448028674 , 0.83275163663 , 51031fccc2a3754648f03d83 , 1
40.8888888889 , 0.240952222467 , 1.0 , 9 , 0.4 , 1.32065206605 , 0.222222222222 , -5.30712348019 , 1.83659166811 , 1.0 , -0.0620775695772 , 0.0906432748538 , 0.610353065199 , 5101de9ac2a3754648f03c70 , 1
23.7 , 0.267358333465 , 1.0 , 10 , 0.4 , 2.07192012975 , 0.1 , -3.06603523927 , 1.68547529723 , 1.0 , -0.0130064782055 , 0.00361445783133 , 0.281153254009 , 5101f8cfc2a3754648f03c89 , 1
63.2222222222 , 0.291267250654 , 0.818181818182 , 11 , 0.8 , 2.07193456696 , 0.111111111111 , -3.81389358051 , 2.84535093662 , 1.0 , 0.0138350403565 , 0.0498866213152 , 0.342275902436 , 51020a17c2a3754648f03c98 , 1
58.75 , 0.180779315472 , 1.0 , 8 , 0.4 , 0.866141797188 , 0.25 , -8.53346035252 , 1.2987949407 , 1.0 , -0.15944444797 , -0.0833333333333 , 0.826891770427 , 51021ce1c2a3754648f03ca5 , 1
96.5 , 0.312518170147 , 0.75 , 7 , 0.6 , 1.01409230376 , 0.166666666667 , -4.31660881961 , 1.90563906223 , 0.875 , -0.00131801130833 , 0.0714285714286 , 0.401808412057 , 51022170c2a3754648f03cab , 1
30.125 , 0.120967339209 , 1.0 , 8 , 0.4 , 1.96635275162 , 0.625 , -3.58126612132 , 1.06127812446 , 1.0 , -0.221484587394 , 0.225 , 0.752311253553 , 51026c89c2a3754648f03ce0 , 1
45.3333333333 , 0.0705785364322 , 0.75 , 8 , 0.4 , 0.616020233515 , 0.333333333333 , -11.7612153618 , 0.0 , 1.0 , -0.1874927224 , 0.047619047619 , 1.02020406122 , 51027abdc2a3754648f03cf1 , 1
51.75 , 0.128874874902 , 1.0 , 8 , 0.2 , 0.86263431497 , 0.5 , -6.7293370481 , 1.40563906223 , 1.0 , -0.225744406616 , 0.454545454545 , 0.558240041957 , 5102e594c2a3754648f03d54 , 1
49.75 , 0.137775439907 , 0.888888888889 , 9 , 0.6 , 0.663393662907 , 0.375 , -9.3547399659 , 0.503258334776 , 1.0 , -0.199356813445 , 0.269736842105 , 0.862069359302 , 5103973cc2a3754648f03dea , 1
59.8571428571 , 0.242764955379 , 0.875 , 8 , 0.6 , 0.597185910811 , 0.285714285714 , -11.010150844 , 2.25 , 1.0 , -0.0798400712134 , 0.113300492611 , 0.381375839382 , 5103b02cc2a3754648f03dff , 1
38.619047619 , 0.0542341764125 , 0.976744186047 , 43 , 0.0 , 7.07621849112 , 0.404761904762 , -3.17850450494 , 0.47563396876 , 1.0 , -0.126789463165 , 0.219979296066 , 0.3962720234 , 5100be98c2a3754648f03b5b , 1
79.9090909091 , 0.14312922953 , 1.0 , 11 , 0.8 , 0.777094747576 , 0.363636363636 , -11.7539038266 , 1.49111485006 , 1.0 , -0.159115537859 , 0.1004784689 , 0.525811061815 , 5100e48bc2a3754648f03b8b , 1
52.15625 , 0.0686591955472 , 0.969696969697 , 24 , 0.4 , 1.35938299541 , 0.375 , -16.4306491383 , 0.390452130813 , 0.727272727273 , -0.125742624264 , 0.255434782609 , 0.44419007852 , 5100fb4dc2a3754648f03ba4 , 1
51.25 , 0.344583542327 , 0.842105263158 , 19 , 1.0 , 2.79729040144 , 0.125 , -3.99096905862 , 2.54232898941 , 1.0 , 0.0256711429376 , 0.0197368421053 , 0.194617406594 , 51012773c2a3754648f03bd0 , 1
42.8571428571 , 0.187050660824 , 0.913043478261 , 23 , 0.4 , 2.79729040144 , 0.428571428571 , -5.42092427454 , 1.29565952982 , 1.0 , -0.0879750939329 , 0.365280289331 , 0.394321544922 , 5101350ec2a3754648f03bd5 , 1
43.1428571429 , 0.190855573897 , 0.875 , 8 , 0.6 , 1.20267030486 , 0.142857142857 , -4.02804619569 , 1.5487949407 , 1.0 , -0.0966043081303 , 0.0803571428571 , 0.220709229339 , 51013d60c2a3754648f03bda , 1
58.625 , 0.297527259278 , 0.888888888889 , 9 , 0.4 , 0.666000429836 , 0.125 , -9.88415089684 , 2.05881389033 , 1.0 , -0.0406311607297 , -0.0673076923077 , 0.35586190034 , 5103ca61c2a3754648f03e18 , 1
32.0714285714 , 0.214050848835 , 0.875 , 16 , 0.8 , 1.13732782157 , 0.285714285714 , -10.229123537 , 1.18627812446 , 1.0 , 0.00451835227064 , 0.208791208791 , 0.280694815405 , 5103dcc8c2a3754648f03e29 , 1
49.25 , 0.228054849869 , 1.0 , 8 , 0.2 , 1.16447623332 , 0.375 , -4.02210043612 , 1.06127812446 , 1.0 , -0.02235477552 , 0.263888888889 , 0.358627865033 , 51045509c2a3754648f03e91 , 1
57.5333333333 , 0.213190210827 , 0.882352941176 , 17 , 0.6 , 2.97445369249 , 0.2 , -3.27141289057 , 2.06355860851 , 1.0 , -0.122324309325 , 0.163414634146 , 0.426826845191 , 51047e3ec2a3754648f03eba , 1
39.625 , 0.0980745798735 , 0.888888888889 , 9 , 0.4 , 0.812043748023 , 0.125 , -9.98627271352 , 1.35164411515 , 1.0 , -0.0911850647998 , 0.0 , 0.152495962695 , 5104a6f4c2a3754648f03ed0 , 1
43.5555555556 , 0.0565321023501 , 1.0 , 9 , 0.2 , 1.91312964428 , 0.444444444444 , -4.16706748408 , 0.503258334776 , 1.0 , -0.186323579523 , 0.0966183574879 , 0.523574118121 , 51050352c2a3754648f03f0d , 1
37.1428571429 , 0.16896365871 , 1.0 , 7 , 0.4 , 1.26865848966 , 0.285714285714 , -3.19851862449 , 0.985228136034 , 1.0 , -0.0441439973981 , 0.169435215947 , 0.333436959791 , 5100b40dc2a3754648f03b56 , 1
37.7777777778 , 0.168959248467 , 1.0 , 18 , 0.6 , 2.94132363937 , 0.5 , -3.65410569165 , 1.76885383762 , 1.0 , -0.0909675887181 , 0.453488372093 , 0.483102115832 , 5102756ec2a3754648f03ce9 , 1
72.8 , 0.349708191246 , 1.0 , 10 , 0.4 , 1.65447322867 , 0.3 , -4.09780758091 , 2.17095059445 , 1.0 , 0.0351236854088 , 0.157142857143 , 0.316729317111 , 51027f6ec2a3754648f03cf6 , 1
28.125 , 0.272189496431 , 1.0 , 8 , 0.0 , 0.630134204688 , 0.25 , -10.8395118106 , 2.15563906223 , 1.0 , -0.046764275022 , 0.0192307692308 , 0.293150984989 , 51034f5dc2a3754648f03db7 , 1
48.4166666667 , 0.293842607595 , 0.8 , 15 , 0.6 , 1.99986523741 , 0.166666666667 , -3.56949105575 , 2.01313246517 , 1.0 , 0.00435135947648 , 0.107843137255 , 0.30663949155 , 51048c5ec2a3754648f03ec2 , 1
45.0769230769 , 0.267242869909 , 0.8125 , 16 , 0.8 , 2.21503057734 , 0.153846153846 , -4.04827258926 , 2.47721700146 , 1.0 , -0.0541817804846 , 0.107869142352 , 0.273034864422 , 51013607c2a3754648f03bd6 , 1
42.4 , 0.18064363871 , 0.774647887324 , 60 , 0.6 , 1.24498461583 , 0.181818181818 , -46.2853710522 , 1.86369605361 , 0.845070422535 , -0.145900178504 , 0.129609346477 , 0.569326741896 , 51011f96c2a3754648f03bc7 , 1
37.0161290323 , 0.242571635088 , 0.911764705882 , 61 , 0.8 , 2.88732916427 , 0.241935483871 , -19.0271380125 , 2.40828499215 , 0.897058823529 , -0.0695663270126 , 0.19476567255 , 0.255377006051 , 51012649c2a3754648f03bcf , 1
40.6842105263 , 0.116942720698 , 0.904761904762 , 42 , 0.2 , 6.00773703608 , 0.578947368421 , -5.09447609977 , 0.913353365797 , 1.0 , -0.0562673012886 , 0.357670772676 , 0.182245304324 , 51015b31c2a3754648f03bf5 , 1
33.487804878 , 0.107321894281 , 0.953488372093 , 43 , 0.2 , 3.0012088164 , 0.463414634146 , -12.708474338 , 0.827963812229 , 1.0 , -0.230118386049 , 0.418771777003 , 0.731043232468 , 51016c74c2a3754648f03c02 , 1
44.3157894737 , 0.215272807848 , 0.934426229508 , 59 , 0.4 , 3.0012088164 , 0.245614035088 , -18.03965953 , 1.74530919586 , 0.967213114754 , -0.122773266431 , 0.196352951344 , 0.583245170835 , 51017671c2a3754648f03c09 , 1
40.7333333333 , 0.217308142698 , 1.0 , 15 , 0.6 , 3.02869789991 , 0.4 , -3.40850659596 , 1.90689059561 , 1.0 , -0.132599414524 , 0.301960784314 , 0.412357822677 , 5101823fc2a3754648f03c14 , 1
33.2777777778 , 0.325130609403 , 0.947368421053 , 19 , 0.2 , 1.91019334601 , 0.111111111111 , -3.52907994847 , 2.63586485644 , 1.0 , 0.00724406146456 , 0.0566893424036 , 0.249999642293 , 510183dfc2a3754648f03c16 , 1
47.2857142857 , 0.324900053183 , 0.913043478261 , 23 , 0.8 , 1.91019334601 , 0.0952380952381 , -5.62310881123 , 2.5770010894 , 1.0 , -0.00897195755588 , 0.0223904131189 , 0.267541538906 , 510187a6c2a3754648f03c1b , 1
31.3913043478 , 0.246132130373 , 0.821428571429 , 27 , 0.8 , 1.60357918993 , 0.217391304348 , -15.1601637124 , 2.25642913759 , 0.964285714286 , -0.0610585077239 , -0.00920968087385 , 0.291406985779 , 5101b2aec2a3754648f03c4b , 1
25.8684210526 , 0.223898846846 , 0.883720930233 , 42 , 0.8 , 1.47400026941 , 0.0789473684211 , -26.4305958834 , 2.40639679429 , 0.976744186047 , -0.0795702963066 , -0.0255302435192 , 0.364012312095 , 5101b349c2a3754648f03c4c , 1
33.5925925926 , 0.0961753758325 , 0.818181818182 , 29 , 0.4 , 1.3172847555 , 0.259259259259 , -20.3485797159 , 0.904820246097 , 0.878787878788 , -0.204125959413 , 0.181245074862 , 0.796895469187 , 5101ce6dc2a3754648f03c64 , 1
33.7941176471 , 0.287817805868 , 0.809523809524 , 42 , 0.6 , 4.92947865015 , 0.117647058824 , -4.57031197125 , 2.5283525227 , 1.0 , 0.0341246871076 , 0.0279034690799 , 0.201125040158 , 5101de0dc2a3754648f03c6f , 1
43.1875 , 0.265484078417 , 0.842105263158 , 19 , 0.4 , 2.93583216024 , 0.1875 , -3.98408711415 , 2.35455022655 , 1.0 , -0.00199346875352 , 0.113175675676 , 0.144936645021 , 51021382c2a3754648f03c9e , 1
51.0158730159 , 0.115478825705 , 0.887323943662 , 66 , 0.4 , 1.90483230117 , 0.238095238095 , -31.0900242514 , 1.41984546523 , 0.929577464789 , -0.188754199458 , 0.169041529655 , 0.697055914335 , 51024623c2a3754648f03cc8 , 1
60.9411764706 , 0.227700900599 , 0.772727272727 , 22 , 1.0 , 2.20478654554 , 0.176470588235 , -6.65371335086 , 1.83646651594 , 1.0 , -0.0618635167142 , 0.130493576741 , 0.361851486467 , 510259cac2a3754648f03cce , 1
62.75 , 0.288357102843 , 0.923076923077 , 13 , 0.6 , 2.4485425431 , 0.25 , -3.06185272845 , 1.66918033687 , 1.0 , -0.0214238597877 , 0.198979591837 , 0.464120108682 , 51026a71c2a3754648f03cdd , 1
39.125 , 0.306203816152 , 0.888888888889 , 18 , 0.4 , 2.11089601833 , 0.125 , -4.31536023173 , 2.71077708442 , 1.0 , -0.00498883765729 , 0.0739051094891 , 0.279342813416 , 5102b073c2a3754648f03d23 , 1
53.2727272727 , 0.206911627999 , 0.733333333333 , 25 , 0.4 , 0.704652592737 , 0.227272727273 , -32.2563943399 , 1.69621515461 , 0.833333333333 , -0.114809189724 , 0.15034965035 , 0.511086532059 , 51031af9c2a3754648f03d7f , 1
23.2727272727 , 0.264105737858 , 0.846153846154 , 13 , 0.2 , 2.07250885658 , 0.0909090909091 , -4.46657300059 , 2.28778371994 , 1.0 , -0.0418521647257 , 0.00927643784787 , 0.21457609235 , 5101e020c2a3754648f03c72 , 1
51.5833333333 , 0.262635460365 , 0.923076923077 , 13 , 0.4 , 1.92019383192 , 0.333333333333 , -3.82024226671 , 2.49969814318 , 1.0 , -0.0471649865698 , 0.247967479675 , 0.363136519601 , 5101ef03c2a3754648f03c82 , 1
63.2 , 0.23074236557 , 0.714285714286 , 14 , 0.2 , 1.92019383192 , 0.1 , -4.34102302507 , 2.50273617159 , 1.0 , -0.0596303320343 , 0.0333333333333 , 0.226460386881 , 510200cfc2a3754648f03c91 , 1
33.25 , 0.262101945404 , 0.923076923077 , 13 , 0.6 , 2.27149086351 , 0.0833333333333 , -3.70300732367 , 2.0758692967 , 1.0 , -0.0760280951059 , 0.0183982683983 , 0.376644309546 , 51020ba8c2a3754648f03c9a , 1
38.9411764706 , 0.29519046027 , 1.0 , 16 , 0.6 , 2.610816223 , 0.117647058824 , -3.21099548306 , 2.51364592936 , 0.941176470588 , -0.0671396129569 , 0.0567774936061 , 0.229661298222 , 51026c07c2a3754648f03cdf , 1
32.0 , 0.252665722924 , 1.0 , 9 , 0.4 , 1.38772140641 , 0.222222222222 , -4.58859125442 , 1.83659166811 , 1.0 , -0.0263057610865 , 0.153256704981 , 0.480483295788 , 51026e99c2a3754648f03ce2 , 1
32.5 , 0.0235790017409 , 1.0 , 8 , 0.0 , 1.96632074404 , 0.5 , -3.2530694152 , 0.5435644432 , 1.0 , -0.324706884229 , 0.388888888889 , 0.959238702768 , 51027354c2a3754648f03ce7 , 1
33.25 , 0.214434919945 , 0.888888888889 , 9 , 0.2 , 0.595023653252 , 0.375 , -13.4827620044 , 0.764204506509 , 1.0 , -0.147613232911 , 0.279761904762 , 0.680506384452 , 51027676c2a3754648f03ceb , 1
41.5714285714 , 0.0516516488454 , 0.777777777778 , 9 , 0.2 , 0.595023653252 , 0.285714285714 , -13.4827620044 , 0.0 , 1.0 , -0.250211580359 , 0.142857142857 , 0.895806416478 , 51027809c2a3754648f03cee , 1
23.375 , 0.125193465496 , 0.941176470588 , 17 , 0.6 , 0.595866240842 , 0.375 , -27.084315161 , 0.64020643336 , 1.0 , -0.211504118062 , 0.303571428571 , 0.834215681233 , 5102788ec2a3754648f03cef , 1
80.1111111111 , 0.0135813374209 , 1.0 , 9 , 0.4 , 0.597379516697 , 0.444444444444 , -13.8282456292 , 0.0 , 1.0 , -0.329004609023 , 0.301587301587 , 0.962091385842 , 51027a42c2a3754648f03cf0 , 1
46.1428571429 , 0.120407236003 , 0.875 , 8 , 0.6 , 1.25800765956 , 0.285714285714 , -5.17359182907 , 1.40563906223 , 1.0 , -0.139085570923 , 0.142857142857 , 0.27613402543 , 5102a1a3c2a3754648f03d18 , 1
25.75 , 0.181276764615 , 0.888888888889 , 9 , 0.4 , 1.25800765956 , 0.125 , -5.96849954875 , 1.6577427265 , 1.0 , -0.0714154604494 , 0.0723684210526 , 0.284976174009 , 5102a2b4c2a3754648f03d1a , 1
40.875 , 0.185120100036 , 0.888888888889 , 9 , 0.2 , 0.864269118407 , 0.125 , -8.05672932624 , 1.89106111207 , 1.0 , -0.196969675709 , -0.0535714285714 , 0.399230065328 , 5102e87dc2a3754648f03d57 , 1
47.5172413793 , 0.20312412577 , 0.805555555556 , 30 , 0.6 , 0.704637681547 , 0.137931034483 , -39.0657480983 , 1.81576603553 , 0.833333333333 , -0.121135589667 , 0.0860791826309 , 0.453473839252 , 510320f3c2a3754648f03d85 , 1
53.6666666667 , 0.287527449791 , 0.857142857143 , 35 , 0.6 , 5.24501999942 , 0.133333333333 , -3.67728678555 , 2.74808104763 , 1.0 , -0.0089696806788 , 0.0447257383966 , 0.239631945675 , 510328f3c2a3754648f03d8c , 1
49.8285714286 , 0.181408017595 , 0.833333333333 , 36 , 0.8 , 0.661188043701 , 0.2 , -50.1747919011 , 1.78266390376 , 0.857142857143 , -0.14096253508 , 0.128571428571 , 0.475859015057 , 5103566ac2a3754648f03dbd , 1
38.48 , 0.216899118434 , 0.833333333333 , 27 , 0.6 , 0.664945581018 , 0.16 , -36.6260882608 , 1.90311946433 , 0.9 , -0.106447740894 , 0.0795402298851 , 0.435768268947 , 5103a7c5c2a3754648f03dfa , 1
47.1333333333 , 0.183579568063 , 0.789473684211 , 17 , 0.8 , 0.666706893147 , 0.133333333333 , -22.233774232 , 1.63932104979 , 0.894736842105 , -0.14369065372 , 0.00833333333333 , 0.610891841628 , 5103d876c2a3754648f03e25 , 1
56.9347826087 , 0.154847059686 , 0.867924528302 , 50 , 0.8 , 0.78353959444 , 0.130434782609 , -61.992333452 , 1.67094781289 , 0.943396226415 , -0.126427205277 , 0.0434782608696 , 0.288420657004 , 51043606c2a3754648f03e75 , 1
46.84375 , 0.203788796318 , 0.941176470588 , 32 , 0.6 , 0.784797361475 , 0.125 , -39.0316807303 , 1.45166076436 , 0.941176470588 , -0.0983299465836 , 0.035447761194 , 0.34514767266 , 510450b9c2a3754648f03e8c , 1
51.7894736842 , 0.163174068199 , 0.904761904762 , 20 , 0.6 , 0.785077957078 , 0.157894736842 , -23.7353762183 , 1.11827516077 , 0.952380952381 , -0.151125982921 , 0.080971659919 , 0.611414990888 , 51046495c2a3754648f03e9f , 1
51.275862069 , 0.172734412212 , 0.90625 , 32 , 0.4 , 5.83703567587 , 0.275862068966 , -3.71145697246 , 1.51287578003 , 1.0 , -0.126536945963 , 0.206296851574 , 0.437977323898 , 51047bd7c2a3754648f03eb8 , 1
40.6385542169 , 0.0588441647399 , 0.988095238095 , 82 , 0.0 , 5.83705274819 , 0.373493975904 , -11.7206209576 , 0.314827719289 , 0.97619047619 , -0.17474782689 , 0.243436172435 , 0.558006387349 , 51048f27c2a3754648f03ec3 , 1
49.7183098592 , 0.148996475645 , 0.934210526316 , 75 , 0.0 , 5.83705274819 , 0.295774647887 , -10.5213856068 , 1.61409236469 , 0.986842105263 , -0.0552425130061 , 0.0696674217801 , 0.181708867639 , 51049939c2a3754648f03ec7 , 1
38.1818181818 , 0.243769844443 , 0.846153846154 , 13 , 0.6 , 2.04499827901 , 0.0909090909091 , -3.1010816294 , 1.82302649071 , 1.0 , -0.0758007166477 , -0.00745156482861 , 0.373644092232 , 5104a848c2a3754648f03ed1 , 1
45.4444444444 , 0.141129421796 , 0.9 , 10 , 0.2 , 1.38174222672 , 0.444444444444 , -5.33810323758 , 0.921928094887 , 1.0 , -0.154346311944 , 0.385620915033 , 0.613330852278 , 5104a8ebc2a3754648f03ed2 , 1
65.75 , 0.0457412789258 , 1.0 , 8 , 0.4 , 1.76837412685 , 0.375 , -4.14855196822 , 0.0 , 1.0 , -0.291647668335 , 0.25 , 0.892678553568 , 5104ac15c2a3754648f03ed5 , 1
