@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute label {1,-1}
@data
46.2592592593 , 0.375262616476 , 0.931034482759 , 25 , 1.7218829068 , 0.123456790123 , 3.70442761974 , 2.71092366732 , 0.862068965517 , 1
37.7142857143 , 0.250755294804 , 0.952 , 82 , 2.61173304511 , 0.176470588235 , 6.34555354027 , 1.54314187283 , 0.656 , 1
47.875 , 0.34615667864 , 0.888888888889 , 10 , 1.12053977414 , 0.125 , 9.27950584361 , 2.10541058707 , 0.555555555556 , 1
45.5072463768 , 0.12105040606 , 0.958333333333 , 45 , 1.454194246 , 0.159420289855 , 5.47833706449 , 1.32336680205 , 0.625 , 1
37.4166666667 , 0.0614220019014 , 0.857142857143 , 11 , 0.908793110409 , 0.527777777778 , 11.6585887714 , 0.863120568567 , 0.785714285714 , 1
48.25 , 0.251497827439 , 0.888888888889 , 8 , 0.754963080041 , 0.25 , 5.73985007704 , 2.19715972342 , 0.888888888889 , 1
37.9444444444 , 0.158724378468 , 1.0 , 10 , 0.63382674611 , 0.111111111111 , 14.72472183 , 1.22439444541 , 0.555555555556 , 1
45.7142857143 , 0.232432000231 , 0.875 , 7 , 1.41687524624 , 0.380952380952 , 4.99432744586 , 1.40563906223 , 0.875 , 1
41.5555555556 , 0.266246972857 , 0.931034482759 , 22 , 1.39774148158 , 0.20987654321 , 4.4945717275 , 2.73784501391 , 0.758620689655 , 1
52.6 , 0.0879417500316 , 1.0 , 4 , 1.01887303268 , 0.366666666667 , 5.45577357841 , 1.48547529723 , 0.4 , 1
50.1176470588 , 0.268219382795 , 1.0 , 14 , 0.915902414785 , 0.137254901961 , 6.60666626992 , 2.53660825439 , 0.823529411765 , -1
54.6666666667 , 0.385725881254 , 0.96 , 25 , 2.50302686899 , 0.0694444444444 , 4.35665846132 , 2.75907957062 , 1.0 , -1
84.0 , 0.319962342327 , 0.9 , 10 , 1.84011372069 , 0.148148148148 , 3.12745399834 , 2.24643934467 , 1.0 , -1
61.3428571429 , 0.251728067212 , 0.777777777778 , 37 , 3.36120785656 , 0.12380952381 , 3.67669734871 , 2.54868136275 , 0.822222222222 , -1
46.4166666667 , 0.115856403282 , 0.8 , 14 , 2.09393300489 , 0.527777777778 , 3.13753487312 , 0.699842839886 , 0.933333333333 , -1
26.0 , 0.184473213879 , 0.307692307692 , 8 , 2.02195364981 , 0.25 , 3.64356058968 , 1.82302649071 , 0.615384615385 , -1
47.652173913 , 0.383200052175 , 0.92 , 22 , 2.73959572395 , 0.101449275362 , 3.73794067072 , 2.47829757028 , 0.88 , -1
66.6153846154 , 0.217698867933 , 0.866666666667 , 11 , 1.31415703018 , 0.25641025641 , 3.45045945521 , 1.96280663169 , 0.733333333333 , -1
24.8 , 0.29365677647 , 0.9375 , 14 , 1.01726457404 , 0.0888888888889 , 7.51012738245 , 2.48345859334 , 0.875 , -1
35.2142857143 , 0.211281546493 , 0.48275862069 , 15 , 2.17131877032 , 0.0714285714286 , 4.8250735148 , 1.88333746042 , 0.51724137931 , -1
42.2727272727 , 0.242402966745 , 1.0 , 9 , 0.943161117161 , 0.181818181818 , 6.50313297172 , 1.68581570915 , 0.818181818182 , -1
50.0833333333 , 0.329840752923 , 1.0 , 11 , 1.64945254746 , 0.138888888889 , 3.47855219128 , 2.52205520887 , 0.916666666667 , -1
38.75 , 0.197886221089 , 0.888888888889 , 8 , 0.787320575383 , 0.25 , 8.24563261055 , 1.22439444541 , 0.888888888889 , -1
35.1818181818 , 0.371339637586 , 0.88 , 23 , 2.02701059128 , 0.0757575757576 , 3.77558975024 , 2.93868857045 , 0.92 , -1
54.25 , 0.342822721519 , 1.0 , 8 , 1.00597774556 , 0.166666666667 , 4.35600062131 , 2.5 , 1.0 , -1
29.4 , 0.342986193887 , 0.952380952381 , 20 , 1.66308668478 , 0.05 , 5.46821260391 , 2.77449987749 , 0.952380952381 , -1
35.5185185185 , 0.387033298947 , 0.931034482759 , 27 , 1.33434157702 , 0.0740740740741 , 6.0054063404 , 2.92639435958 , 0.931034482759 , -1
60.0 , 0.315622857818 , 0.882352941176 , 16 , 1.42964339019 , 0.133333333333 , 4.1043861825 , 2.56544501884 , 0.941176470588 , -1
