@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute AvgPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute ID string
@attribute label {1,-1}
@data
40.4545454545 , 0.300913293718 , 0.0 , 0.916666666667 , 9 , 2.02274052871 , 0.212121212121 , 3.82433962983 , 2.8104469014 , 0.75 , 0.280913293718 , 0.075706336663 , 0.366276583478 , 51149037c2a3754cfe66a266 , 1
37.2857142857 , 0.231429671181 , 0.0 , 0.763636363636 , 37 , 0.947841350972 , 0.198412698413 , 7.3544056241 , 2.29228238497 , 0.672727272727 , 0.211429671181 , 0.248145691076 , 0.871178234787 , 51148bb7c2a3754cfe669bca , 1
37.1739130435 , 0.281147821249 , 0.0 , 0.938775510204 , 37 , 2.95640079824 , 0.0652173913043 , 6.3449098752 , 2.85291300537 , 0.755102040816 , 0.261147821249 , 0.0658895586379 , 0.332862021514 , 51147c35c2a3754cfe668796 , 1
42.7777777778 , 0.405785768237 , 0.0 , 0.803571428571 , 40 , 8.27934795234 , 0.103703703704 , 3.80656043364 , 2.56710668873 , 0.714285714286 , 0.385785768237 , 0.104923295422 , 0.649036937937 , 51147841c2a3754cfe668466 , 1
48.75 , 0.132000633418 , 0.0 , 0.75 , 15 , 1.03951254227 , 0.277777777778 , 5.18084780877 , 2.4213152774 , 0.9375 , 0.112000633418 , 0.118635819837 , 0.719915227333 , 5114a33bc2a3754cfe66b985 , 1
43.6666666667 , 0.285353110485 , 0.0 , 0.9 , 18 , 1.92394615462 , 0.12962962963 , 4.49510694248 , 2.94474156563 , 0.9 , 0.265353110485 , 0.0388299651062 , 0.244742981902 , 51148321c2a3754cfe668fad , 1
25.6 , 0.146563925061 , 0.0 , 0.909090909091 , 8 , 0.68117346394 , 0.2 , 9.29074357094 , 2.72192809489 , 0.727272727273 , 0.126563925061 , 0.122184348913 , 0.411111111111 , 5114940dc2a3754cfe66a75a , 1
43.0731707317 , 0.330303357391 , 0.0 , 0.901098901099 , 77 , 1.07071417532 , 0.0691056910569 , 6.19544346126 , 3.05240709968 , 0.846153846154 , 0.310303357391 , 0.0980525994567 , 0.119950868666 , 511486cfc2a3754cfe669515 , 1
44.8571428571 , 0.113662895928 , 0.0 , 0.777777777778 , 18 , 1.23890827344 , 0.15873015873 , 6.13009833513 , 2.24716719731 , 0.666666666667 , 0.0936628959276 , 0.0759484771117 , 0.943494007907 , 5114a33dc2a3754cfe66b9a4 , 1
49.6842105263 , 0.143399506193 , 0.0 , 1.0 , 21 , 1.68024305913 , 0.0964912280702 , 3.77193638497 , 2.17540292197 , 0.552631578947 , 0.123399506193 , 0.103436698658 , 1.07727774025 , 51148d8ac2a3754cfe669ebd , 1
41.248 , 0.193836061799 , 0.0 , 0.89605734767 , 229 , 5.86843189721 , 0.192 , 5.40215365069 , 2.04599317665 , 0.820788530466 , 0.173836061799 , 0.535867675146 , 1.14190237001 , 51147952c2a3754cfe6684ee , 1
87.8571428571 , 0.305244358503 , 0.0 , 0.777777777778 , 9 , 0.857817965064 , 0.142857142857 , 5.99355572765 , 3.08604861231 , 1.0 , 0.285244358503 , 8.00856625954e-17 , 0.0880534722623 , 5114910fc2a3754cfe66a361 , 1
43.40625 , 0.24516583881 , 0.0 , 0.932038834951 , 96 , 5.75981729468 , 0.0868055555556 , 4.54465599865 , 2.36883802225 , 0.932038834951 , 0.22516583881 , 0.171439881547 , 0.787565295318 , 511479acc2a3754cfe668542 , 1
66.1984435798 , 0.203589669175 , 0.0 , 0.948339483395 , 205 , 6.69060897401 , 0.171206225681 , 4.19164506591 , 1.96725922354 , 0.756457564576 , 0.183589669175 , 0.614694275208 , 1.3366516933 , 5114798cc2a3754cfe668532 , 1
50.656 , 0.257999736174 , 0.0 , 0.880281690141 , 132 , 2.42146847448 , 0.109333333333 , 6.57988518896 , 2.59888228117 , 0.929577464789 , 0.237999736174 , 0.239731166109 , 0.509784759433 , 51148308c2a3754cfe668f8e , 1
41.6222222222 , 0.352505079856 , 0.0 , 0.9 , 47 , 4.566770762 , 0.0740740740741 , 3.25157512626 , 2.75786157123 , 0.94 , 0.332505079856 , 0.0537141937637 , 0.448208381539 , 51147a2cc2a3754cfe668575 , 1
