@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute Duration real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute ID string
@attribute label {1,-1}
@data
49.125 , 0.243083388454 , 1.0 , 8 , -799 , 0.914287106764 , 0.291666666667 , 7.2366072749 , 2.82218195864 , 1.0 , 0.223083388454 , 0.0617113683289 , 0.322364746819 , 5114967dc2a3754cfe66aabd , 1
44.380952381 , 0.302982726235 , 0.875 , 37 , -2081 , 2.35189042161 , 0.126984126984 , 4.24604537903 , 2.70662680747 , 0.770833333333 , 0.282982726235 , 0.139431547356 , 0.517596588519 , 51147f9ac2a3754cfe668c31 , 1
81.875 , 0.346093306403 , 1.0 , 11 , -1487 , 0.920137957901 , 0.270833333333 , 6.61400870629 , 2.80385618977 , 0.6875 , 0.326093306403 , 0.143666144599 , 0.364444444444 , 51148bb1c2a3754cfe669ba2 , 1
33.0555555556 , 0.221924090735 , 0.9 , 15 , -1698 , 0.675781909749 , 0.12962962963 , 10.8652367025 , 2.59537784547 , 0.75 , 0.201924090735 , 0.0522878929999 , 0.527392423742 , 511496f5c2a3754cfe66ab66 , 1
50.0322580645 , 0.398950737245 , 0.96875 , 27 , -2003 , 1.79068994806 , 0.0645161290323 , 4.86801329445 , 2.5751157903 , 0.84375 , 0.378950737245 , 0.0354984160192 , 0.635255311949 , 51147d13c2a3754cfe6688a6 , 1
51.7142857143 , 0.252531615665 , 0.859649122807 , 41 , -4402 , 0.951286709564 , 0.102040816327 , 6.15304147896 , 2.50954980663 , 0.719298245614 , 0.232531615665 , 0.117433549721 , 0.643849755845 , 51148bb8c2a3754cfe669bd6 , 1
42.8205128205 , 0.27905252694 , 0.78 , 42 , -1460 , 3.48664593601 , 0.0854700854701 , 4.48772410508 , 2.80460108758 , 0.84 , 0.25905252694 , 0.0808705727579 , 0.354313030307 , 51147ae9c2a3754cfe66867a , 1
60.0 , 0.293080558883 , 1.0 , 8 , -1113 , 1.9492147278 , 0.181818181818 , 4.1773122323 , 2.86096404744 , 0.727272727273 , 0.273080558883 , 0.0518907307394 , 0.305823346512 , 511480adc2a3754cfe668d94 , 1
35.0 , 0.311294142087 , 0.875 , 5 , -563 , 1.32491052302 , 0.285714285714 , 4.1745458511 , 3.02863931184 , 0.625 , 0.291294142087 , 0.0918882265061 , 0.140522875817 , 5114908ec2a3754cfe66a292 , 1
49.1034482759 , 0.313527496025 , 0.935483870968 , 22 , -2256 , 2.69705812532 , 0.114942528736 , 3.76190156137 , 2.65619833281 , 0.709677419355 , 0.293527496025 , 0.06464128679 , 0.495264014536 , 51148f62c2a3754cfe66a1b7 , 1
49.4242424242 , 0.308112380688 , 0.868421052632 , 34 , -1447 , 4.14656968829 , 0.10101010101 , 3.44125382264 , 2.89791336752 , 0.894736842105 , 0.288112380688 , 0.0633921918375 , 0.299808456569 , 51147bc6c2a3754cfe668728 , 1
49.75 , 0.0734719808586 , 0.888888888889 , 8 , -687 , 0.880226838511 , 0.416666666667 , 7.87438548496 , 2.70290433719 , 0.888888888889 , 0.0534719808586 , 0.177531489703 , 0.433937141972 , 51148c29c2a3754cfe669ce4 , 1
43.40625 , 0.24516583881 , 0.932038834951 , 96 , -2066 , 5.75981729468 , 0.0868055555556 , 4.54465599865 , 2.36883802225 , 0.932038834951 , 0.22516583881 , 0.171439881547 , 0.787565295318 , 511479acc2a3754cfe668542 , 1
42.1724137931 , 0.217805551187 , 0.935483870968 , 25 , -3066 , 1.07558102931 , 0.172413793103 , 6.7012345227 , 2.51652998853 , 0.806451612903 , 0.197805551187 , 0.162304896684 , 0.66290563475 , 51148da1c2a3754cfe669ef9 , 1
34.9333333333 , 0.269458544725 , 0.772058823529 , 88 , -4131 , 4.25152650797 , 0.0761904761905 , 5.43360736591 , 2.42304676129 , 0.647058823529 , 0.249458544725 , 0.198006884333 , 0.768016812831 , 51147f1cc2a3754cfe668b40 , 1
70.4210526316 , 0.235979815001 , 1.0 , 17 , -2038 , 1.51765030688 , 0.245614035088 , 4.7951185022 , 2.70632201408 , 0.894736842105 , 0.215979815001 , 0.131796803542 , 0.459191110111 , 51148d4fc2a3754cfe669e7a , 1
73.8571428571 , 0.0627343636145 , 0.875 , 4 , -666 , 1.17675657204 , 0.666666666667 , 5.99215350454 , 2.77777681146 , 0.5 , 0.0427343636145 , 0.295416800129 , 0.367624959261 , 51148a53c2a3754cfe669944 , 1
55.0588235294 , 0.215488198816 , 0.809523809524 , 19 , -711 , 2.54229339816 , 0.137254901961 , 4.17425742765 , 2.77774716291 , 0.904761904762 , 0.195488198816 , 0.0394916182255 , 0.426135433219 , 51147b54c2a3754cfe6686f8 , 1
43.6031746032 , 0.213467849431 , 0.954545454545 , 33 , -4959 , 1.17851532484 , 0.26455026455 , 6.31685100617 , 2.10823318858 , 0.5 , 0.193467849431 , 0.518810266496 , 0.998998983822 , 51148777c2a3754cfe669601 , 1
50.1111111111 , 0.130036268579 , 0.692307692308 , 9 , -1046 , 1.13662842032 , 0.185185185185 , 6.09517716591 , 2.47527323435 , 0.692307692308 , 0.110036268579 , 0.0227950965228 , 0.669448363142 , 51148ec4c2a3754cfe66a0cc , 1
40.75 , 0.00619903328112 , 1.0 , 1 , -1002 , 1.31762920306 , 1.0 , 5.72605234557 , 2.10156902583 , 0.0833333333333 , -0.0138009667189 , 0.544904348789 , 0.939794214131 , 511485e6c2a3754cfe6693b9 , 1
70.4347826087 , 0.262161838878 , 0.851851851852 , 21 , -1441 , 1.85982965797 , 0.159420289855 , 3.63771043368 , 2.80505200395 , 0.777777777778 , 0.242161838878 , 0.132243320035 , 0.388036053281 , 511482c0c2a3754cfe668f53 , 1
49.9759615385 , 0.24522531292 , 0.896551724138 , 182 , -4194 , 6.73045955632 , 0.230769230769 , 5.06981212303 , 2.20144739653 , 0.784482758621 , 0.22522531292 , 0.554922904686 , 1.05522607507 , 51147967c2a3754cfe668503 , 1
58.875 , 0.284084477531 , 1.0 , 6 , -714 , 0.776495580969 , 0.25 , 6.58950619503 , 2.91099225302 , 0.75 , 0.264084477531 , 0.0491359253916 , 0.254901960784 , 511490f3c2a3754cfe66a332 , 1
51.9347826087 , 0.290458136463 , 0.836363636364 , 48 , -1340 , 3.1267855811 , 0.0797101449275 , 6.57369572324 , 2.65281264853 , 0.872727272727 , 0.270458136463 , 0.0622533465939 , 0.542745617108 , 511478cac2a3754cfe6684ac , 1
85.875 , 0.200736828008 , 1.0 , 10 , -1591 , 1.80496591753 , 0.166666666667 , 6.85806431164 , 2.49612600353 , 0.416666666667 , 0.180736828008 , 0.154821499278 , 0.706671884536 , 511486b7c2a3754cfe6694e2 , 1
42.4285714286 , 0.174808627023 , 0.875 , 15 , -1331 , 1.68024283126 , 0.166666666667 , 5.1972533455 , 2.25524191736 , 0.9375 , 0.154808627023 , 0.0499700498345 , 0.859731146593 , 51148d88c2a3754cfe669eb1 , 1
47.4285714286 , 0.365469615894 , 0.756756756757 , 30 , -866 , 5.82617695131 , 0.0833333333333 , 3.28020217665 , 2.91312967808 , 0.810810810811 , 0.345469615894 , 0.0569529841853 , 0.253590671841 , 511479e5c2a3754cfe668562 , 1
40.1176470588 , 0.23691648604 , 0.894736842105 , 15 , -1435 , 1.36305848166 , 0.137254901961 , 4.0942689504 , 2.44814576452 , 0.789473684211 , 0.21691648604 , 0.0466827077331 , 0.657809166391 , 51148d1ac2a3754cfe669e26 , 1
39.65 , 0.266588694394 , 0.952380952381 , 18 , -2014 , 2.30127463965 , 0.166666666667 , 4.00084375007 , 2.40980361617 , 0.857142857143 , 0.246588694394 , 0.0917739787081 , 0.74136109989 , 51147f8bc2a3754cfe668c04 , 1
55.5 , 0.325465037585 , 0.785714285714 , 23 , -838 , 4.958664848 , 0.121212121212 , 3.02551299383 , 2.81836568151 , 0.821428571429 , 0.305465037585 , 0.0440702975808 , 0.328469935741 , 511479f3c2a3754cfe66856a , 1
58.3157894737 , 0.25106518358 , 0.791666666667 , 18 , -2016 , 1.64757633087 , 0.175438596491 , 4.44990949598 , 2.77107442213 , 0.75 , 0.23106518358 , 0.121506418314 , 0.428054987385 , 511484bec2a3754cfe6691c3 , 1
43.0731707317 , 0.330303357391 , 0.901098901099 , 77 , -8162 , 1.07071417532 , 0.0691056910569 , 6.19544346126 , 3.05240709968 , 0.846153846154 , 0.310303357391 , 0.0980525994567 , 0.119950868666 , 511486cfc2a3754cfe669515 , 1
36.7575757576 , 0.300510976508 , 0.868421052632 , 31 , -847 , 7.0791546353 , 0.111111111111 , 3.11275321778 , 2.80782821246 , 0.815789473684 , 0.280510976508 , 0.0791857089745 , 0.391174763733 , 51147974c2a3754cfe668526 , 1
64.4545454545 , 0.31375923273 , 0.846153846154 , 12 , -1061 , 1.62139470277 , 0.212121212121 , 4.84214783408 , 2.95854298188 , 0.923076923077 , 0.29375923273 , 0.0681977463455 , 0.208506123814 , 511497d2c2a3754cfe66ac3b , 1
33.6956521739 , 0.291789083196 , 0.793103448276 , 19 , -1906 , 2.69263063071 , 0.159420289855 , 4.60926231458 , 2.08375209559 , 0.655172413793 , 0.271789083196 , 0.115429228669 , 1.06029229655 , 51148f61c2a3754cfe66a1b2 , 1
46.9375 , 0.324361801848 , 0.888888888889 , 16 , -1597 , 1.40679840981 , 0.1875 , 4.09785838171 , 2.8834310202 , 0.888888888889 , 0.304361801848 , 0.107996010425 , 0.305736574154 , 51148d2dc2a3754cfe669e3e , 1
48.9090909091 , 0.202419689194 , 1.0 , 8 , -898 , 1.03920942506 , 0.181818181818 , 5.22150894099 , 2.80160949706 , 0.727272727273 , 0.182419689194 , 0.0303967153821 , 0.349474997649 , 51148e11c2a3754cfe669fcb , 1
38.4444444444 , 0.19290944288 , 0.818181818182 , 20 , -1272 , 1.68024252441 , 0.0925925925926 , 4.9951198207 , 2.30538553818 , 0.909090909091 , 0.17290944288 , 0.0270101258175 , 0.852635769641 , 51148d89c2a3754cfe669eb5 , 1
46.9166666667 , 0.335592176027 , 0.72 , 38 , -2138 , 2.29960038188 , 0.111111111111 , 5.1551957234 , 2.8080652457 , 0.76 , 0.315592176027 , 0.0892973223495 , 0.377057206327 , 51147f99c2a3754cfe668c2b , 1
63.5 , 0.144062953299 , 1.0 , 12 , -805 , 1.68024416195 , 0.305555555556 , 3.85545751177 , 2.71996430474 , 1.0 , 0.124062953299 , 0.109407950083 , 0.452460414818 , 51148d8bc2a3754cfe669ec3 , 1
52.5666666667 , 0.149785952795 , 0.9375 , 25 , -2947 , 1.67373936629 , 0.166666666667 , 5.39258723728 , 2.13708615054 , 0.78125 , 0.129785952795 , 0.134730086993 , 0.966623899222 , 51148abfc2a3754cfe6699ab , 1
31.9444444444 , 0.0346392488424 , 1.0 , 13 , -1137 , 2.59118741245 , 0.407407407407 , 4.47181343129 , 1.76560517789 , 0.722222222222 , 0.0146392488424 , 0.423125477261 , 1.25864518917 , 51147fddc2a3754cfe668c4b , 1
32.9333333333 , 0.136854399962 , 0.9375 , 14 , -1110 , 1.68024682815 , 0.133333333333 , 5.55369085552 , 2.4213152774 , 0.875 , 0.116854399962 , 0.0383907807471 , 0.719915227333 , 51148d87c2a3754cfe669eae , 1
41.45 , 0.0887087722862 , 0.952380952381 , 47 , -4893 , 0.882702440584 , 0.275 , 13.9639322874 , 1.94686096088 , 0.559523809524 , 0.0687087722862 , 0.627448049851 , 1.29314361842 , 51148c2ac2a3754cfe669cf1 , 1
45.1111111111 , 0.339256637989 , 0.931034482759 , 27 , -868 , 2.92226524091 , 0.148148148148 , 4.89724909706 , 2.90972109422 , 0.931034482759 , 0.319256637989 , 0.116893212717 , 0.273298495809 , 51147d55c2a3754cfe6688e9 , 1
46.6666666667 , 0.251264331267 , 0.884615384615 , 61 , -1450 , 6.258273843 , 0.135265700483 , 3.86650864524 , 2.53358864722 , 0.782051282051 , 0.231264331267 , 0.230373031601 , 0.659753158995 , 51147966c2a3754cfe668500 , 1
24.375 , 0.230998985263 , 0.8 , 10 , -747 , 1.77396609286 , 0.208333333333 , 3.26741507445 , 2.92585301456 , 1.0 , 0.210998985263 , 0.0909039228362 , 0.244823188534 , 51148549c2a3754cfe6692cf , 1
36.3714285714 , 0.243590054008 , 0.972222222222 , 26 , -3238 , 1.07784922979 , 0.161904761905 , 8.32555518294 , 2.35032819547 , 0.722222222222 , 0.223590054008 , 0.151721416506 , 0.815833859566 , 51148da2c2a3754cfe669f10 , 1
29.6734693878 , 0.358176607033 , 0.907407407407 , 45 , -1413 , 3.50567799116 , 0.108843537415 , 4.56107442385 , 3.06019226925 , 0.833333333333 , 0.338176607033 , 0.121263206922 , 0.115204749045 , 51147bdbc2a3754cfe668749 , 1
49.1428571429 , 0.133959043169 , 0.933333333333 , 28 , -1533 , 1.38428910741 , 0.166666666667 , 6.82816754185 , 2.13237947756 , 0.933333333333 , 0.113959043169 , 0.148198972786 , 1.04918619863 , 51148d6dc2a3754cfe669e91 , 1
70.9047619048 , 0.276947148444 , 0.65625 , 25 , -1760 , 2.17781601763 , 0.0952380952381 , 3.55948242076 , 2.6281293743 , 0.78125 , 0.256947148444 , 0.0358808511811 , 0.557955735173 , 51147f76c2a3754cfe668bc3 , 1
39.8461538462 , 0.179460939587 , 0.866666666667 , 14 , -1412 , 1.14493518963 , 0.205128205128 , 6.0439703259 , 2.30874623059 , 0.933333333333 , 0.159460939587 , 0.0816080407221 , 0.809947546419 , 51148defc2a3754cfe669f4d , 1
36.4565217391 , 0.368380789848 , 0.884615384615 , 42 , -2308 , 3.29744336764 , 0.0724637681159 , 3.50694901975 , 2.90914666556 , 0.807692307692 , 0.348380789848 , 0.058776078296 , 0.256980408591 , 51147abac2a3754cfe668648 , 1
64.1666666667 , 0.302263225045 , 0.893617021277 , 39 , -1302 , 3.64514731633 , 0.134920634921 , 4.41285726587 , 2.74045875786 , 0.829787234043 , 0.282263225045 , 0.109533711913 , 0.470553746957 , 511478c8c2a3754cfe6684a9 , 1
51.7346938776 , 0.128930181728 , 0.960784313725 , 36 , -2939 , 0.880226838511 , 0.360544217687 , 13.8501053456 , 2.22785185525 , 0.705882352941 , 0.108930181728 , 0.518361197402 , 1.00191850368 , 51148c29c2a3754cfe669ce6 , 1
49.5818181818 , 0.374631951277 , 0.797101449275 , 57 , -1405 , 4.56453890104 , 0.0969696969697 , 4.5406122461 , 2.89423006677 , 0.826086956522 , 0.354631951277 , 0.102392072601 , 0.299685498407 , 511479e9c2a3754cfe668567 , 1
52.9666666667 , 0.291547942804 , 0.857142857143 , 33 , -1363 , 2.69742457748 , 0.144444444444 , 3.61883300823 , 2.62004632303 , 0.942857142857 , 0.271547942804 , 0.0867442730725 , 0.549593864596 , 51147f0dc2a3754cfe668b31 , 1
41.6222222222 , 0.352505079856 , 0.9 , 47 , -2010 , 4.566770762 , 0.0740740740741 , 3.25157512626 , 2.75786157123 , 0.94 , 0.332505079856 , 0.0537141937637 , 0.448208381539 , 51147a2cc2a3754cfe668575 , 1
49.4838709677 , 0.16405175727 , 0.885714285714 , 31 , -2005 , 1.31219401586 , 0.150537634409 , 6.32411884137 , 2.23619355491 , 0.885714285714 , 0.14405175727 , 0.143000080445 , 0.966000358902 , 51148d6dc2a3754cfe669e8b , 1
58.5 , 0.233743355815 , 0.375 , 6 , -1078 , 0.758987353833 , 0.277777777778 , 9.58375680683 , 2.75907957062 , 0.375 , 0.213743355815 , 0.0265738500337 , 0.415063137557 , 51149b0fc2a3754cfe66afd8 , 1
48.5161290323 , 0.373234011764 , 0.815789473684 , 31 , -859 , 4.2701548 , 0.161290322581 , 3.03233671103 , 2.91244396939 , 0.815789473684 , 0.353234011764 , 0.123896025108 , 0.266779112059 , 511479e7c2a3754cfe668564 , 1
46.6595744681 , 0.321262233232 , 0.88679245283 , 43 , -2679 , 2.74565716457 , 0.0851063829787 , 4.35154164976 , 2.50369893006 , 0.811320754717 , 0.301262233232 , 0.0753008714447 , 0.68748757873 , 51148288c2a3754cfe668edd , 1
28.7567567568 , 0.131946291897 , 0.860465116279 , 38 , -3217 , 1.14578266777 , 0.306306306306 , 5.21312595164 , 1.95068654132 , 0.883720930233 , 0.111946291897 , 0.470801864971 , 1.23274210434 , 5114a33bc2a3754cfe66b988 , 1
60.75 , 0.324016956008 , 1.0 , 7 , -570 , 0.88688107904 , 0.25 , 6.20575900744 , 3.0130709291 , 0.875 , 0.304016956008 , 0.0340101124335 , 0.161924428175 , 51149527c2a3754cfe66a84d , 1
40.3230769231 , 0.33631997459 , 0.833333333333 , 60 , -3238 , 2.30762255849 , 0.0820512820513 , 4.79973411028 , 2.46318200306 , 0.769230769231 , 0.31631997459 , 0.121450590512 , 0.64447375365 , 51148245c2a3754cfe668eb2 , 1
79.75 , 0.262621997603 , 0.869565217391 , 20 , -1650 , 1.81670929946 , 0.133333333333 , 3.68468385103 , 2.61030486524 , 0.869565217391 , 0.242621997603 , 0.0492290815427 , 0.549995883285 , 51148a80c2a3754cfe66997f , 1
59.25 , 0.182478732493 , 0.923076923077 , 22 , -1850 , 1.83465038077 , 0.138888888889 , 4.94567548241 , 2.87583257685 , 0.846153846154 , 0.162478732493 , 0.0658500590854 , 0.323880158278 , 51148a8dc2a3754cfe669997 , 1
87.1 , 0.314421188435 , 0.833333333333 , 10 , -629 , 1.2036898909 , 0.233333333333 , 4.32617283976 , 2.90568499664 , 0.833333333333 , 0.294421188435 , 0.0499931316932 , 0.263101980303 , 51148ccac2a3754cfe669dd7 , 1
39.8 , 0.313198248069 , 0.803571428571 , 39 , -1736 , 6.98869043208 , 0.0740740740741 , 3.18554161879 , 2.69740447462 , 0.696428571429 , 0.293198248069 , 0.0712555519294 , 0.54547595676 , 5114796ac2a3754cfe668511 , 1
41.5172413793 , 0.194939379776 , 1.0 , 25 , -2257 , 1.07646024347 , 0.172413793103 , 10.217613523 , 2.19928787258 , 0.862068965517 , 0.174939379776 , 0.169501346489 , 0.929083958339 , 51148da2c2a3754cfe669f06 , 1
48.5 , 0.225793205268 , 0.619047619048 , 28 , -3167 , 1.1452201916 , 0.128205128205 , 5.38712869948 , 2.3196105698 , 0.666666666667 , 0.205793205268 , 0.0924638428276 , 0.898239204589 , 51148557c2a3754cfe6692d9 , 1
25.6 , 0.146563925061 , 0.909090909091 , 8 , -984 , 0.68117346394 , 0.2 , 9.29074357094 , 2.72192809489 , 0.727272727273 , 0.126563925061 , 0.122184348913 , 0.411111111111 , 5114940dc2a3754cfe66a75a , 1
87.8571428571 , 0.305244358503 , 0.777777777778 , 9 , -860 , 0.857817965064 , 0.142857142857 , 5.99355572765 , 3.08604861231 , 1.0 , 0.285244358503 , 8.00856625954e-17 , 0.0880534722623 , 5114910fc2a3754cfe66a361 , 1
36.0 , 0.325223905095 , 1.0 , 11 , -1226 , 0.998272645755 , 0.153846153846 , 6.02914156597 , 2.77672480006 , 0.846153846154 , 0.305223905095 , 0.0302973186658 , 0.387468686985 , 51148d8dc2a3754cfe669eca , 1
42.2352941176 , 0.129030553478 , 0.894736842105 , 16 , -1387 , 1.68024249562 , 0.137254901961 , 4.09969303684 , 1.98383170684 , 0.842105263158 , 0.109030553478 , 0.0599452694817 , 1.06898799642 , 51148d8ac2a3754cfe669eb9 , 1
58.6666666667 , 0.249501139152 , 0.75 , 7 , -774 , 0.860065276087 , 0.277777777778 , 4.87292010957 , 2.93982901747 , 0.875 , 0.229501139152 , 0.0306473910636 , 0.231043300701 , 51148ef3c2a3754cfe66a0fe , 1
41.248 , 0.193836061799 , 0.89605734767 , 229 , -5052 , 5.86843189721 , 0.192 , 5.40215365069 , 2.04599317665 , 0.820788530466 , 0.173836061799 , 0.535867675146 , 1.14190237001 , 51147952c2a3754cfe6684ee , 1
49.6842105263 , 0.143399506193 , 1.0 , 21 , -2961 , 1.68024305913 , 0.0964912280702 , 3.77193638497 , 2.17540292197 , 0.552631578947 , 0.123399506193 , 0.103436698658 , 1.07727774025 , 51148d8ac2a3754cfe669ebd , 1
41.2254901961 , 0.33975857706 , 0.879310344828 , 102 , -3211 , 2.96929391114 , 0.062091503268 , 4.61007845577 , 2.84582794976 , 0.879310344828 , 0.31975857706 , 0.119283102537 , 0.340443377359 , 51147862c2a3754cfe66846c , 1
50.3333333333 , 0.326041795079 , 0.9375 , 28 , -1397 , 2.9957504478 , 0.111111111111 , 4.38127557176 , 2.81193300846 , 0.875 , 0.306041795079 , 0.0942049118431 , 0.358624652505 , 51147ab9c2a3754cfe66863e , 1
49.3333333333 , 0.215199348806 , 1.0 , 9 , -1309 , 0.634720125407 , 0.194444444444 , 10.8818670459 , 2.8104469014 , 0.75 , 0.195199348806 , 0.0470479217493 , 0.366276583478 , 5114a18cc2a3754cfe66b77f , 1
49.9122807018 , 0.323633875263 , 0.850746268657 , 53 , -4925 , 1.3327449678 , 0.0526315789474 , 5.48973841189 , 2.84969473594 , 0.791044776119 , 0.303633875263 , 0.0552974846674 , 0.33337699184 , 511485ecc2a3754cfe6693c3 , 1
59.5384615385 , 0.232700301192 , 0.928571428571 , 7 , -1190 , 0.839574464346 , 0.410256410256 , 6.68308651892 , 2.75161032553 , 0.5 , 0.212700301192 , 0.203278276396 , 0.409033454113 , 51148be3c2a3754cfe669c57 , 1
48.2222222222 , 0.230230632711 , 0.794117647059 , 29 , -1398 , 2.18266007402 , 0.123456790123 , 5.57678783445 , 2.00447754399 , 0.852941176471 , 0.210230632711 , 0.101921275981 , 1.08090193853 , 51148233c2a3754cfe668e93 , 1
50.656 , 0.257999736174 , 0.880281690141 , 132 , -7862 , 2.42146847448 , 0.109333333333 , 6.57988518896 , 2.59888228117 , 0.929577464789 , 0.237999736174 , 0.239731166109 , 0.509784759433 , 51148308c2a3754cfe668f8e , 1
27.8181818182 , 0.23084498366 , 0.916666666667 , 8 , -1392 , 0.887653878628 , 0.151515151515 , 4.89196396601 , 2.84915685342 , 0.666666666667 , 0.21084498366 , 0.0444008455071 , 0.305340427859 , 51149261c2a3754cfe66a56e , 1
42.1052631579 , 0.180426151318 , 0.826086956522 , 21 , -1389 , 1.78465336887 , 0.19298245614 , 5.32656946884 , 2.79988662519 , 0.913043478261 , 0.160426151318 , 0.124569053788 , 0.396624570862 , 51148a6cc2a3754cfe669960 , 1
38.6097560976 , 0.353749905472 , 0.891304347826 , 41 , -1186 , 2.7277832147 , 0.121951219512 , 5.10830290582 , 2.843308737 , 0.891304347826 , 0.333749905472 , 0.13170176613 , 0.399553669741 , 51147a64c2a3754cfe6685eb , 1
50.0740740741 , 0.284248849264 , 0.915254237288 , 42 , -1431 , 6.92265717723 , 0.0679012345679 , 3.48752752123 , 2.56071020658 , 0.71186440678 , 0.264248849264 , 0.0897142613821 , 0.705454101682 , 51147969c2a3754cfe66850e , 1
36.9375 , 0.282362830078 , 0.888888888889 , 13 , -828 , 3.17347027041 , 0.125 , 3.05679556977 , 2.77245093048 , 0.722222222222 , 0.262362830078 , 0.0250276068244 , 0.419040062596 , 511481bec2a3754cfe668e81 , 1
42.6315789474 , 0.242634085703 , 0.840707964602 , 90 , -5162 , 3.27715410704 , 0.080701754386 , 3.78802490829 , 2.81866943333 , 0.796460176991 , 0.222634085703 , 0.182838234507 , 0.434235767633 , 51147b55c2a3754cfe6686fb , 1
69.9285714286 , 0.301795476313 , 0.933333333333 , 15 , -718 , 2.05667305124 , 0.142857142857 , 4.23763347412 , 2.99060156295 , 1.0 , 0.281795476313 , 0.0153888913389 , 0.176629079916 , 51148a6dc2a3754cfe669963 , 1
71.2631578947 , 0.342818135927 , 0.95 , 19 , -1764 , 1.96006582288 , 0.157894736842 , 4.07341884872 , 2.92215459901 , 0.95 , 0.322818135927 , 0.0748870842326 , 0.264481081516 , 5114804bc2a3754cfe668c94 , 1
65.5 , 0.33040160426 , 0.75 , 8 , -693 , 1.50406165672 , 0.333333333333 , 3.3472892634 , 2.98423416465 , 1.0 , 0.31040160426 , 0.0405118522028 , 0.185783088259 , 51148d3ac2a3754cfe669e61 , 1
43.6666666667 , 0.285353110485 , 0.9 , 18 , -845 , 1.92394615462 , 0.12962962963 , 4.49510694248 , 2.94474156563 , 0.9 , 0.265353110485 , 0.0388299651062 , 0.244742981902 , 51148321c2a3754cfe668fad , 1
41.5 , 0.21786347683 , 0.8 , 27 , -1008 , 2.64969140499 , 0.138888888889 , 4.16583677706 , 2.40539546938 , 0.9 , 0.19786347683 , 0.100261041979 , 0.741678063168 , 51148241c2a3754cfe668ea4 , 1
52.5 , 0.117357771962 , 0.888888888889 , 9 , -748 , 1.68024256569 , 0.25 , 3.57151866283 , 2.75271527898 , 1.0 , 0.0973577719619 , 0.042057691988 , 0.398329166747 , 51148d89c2a3754cfe669eb4 , 1
