@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute AvgPhotoDis real
@attribute AvgPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PeopleNumber real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute TheRatioOfPeopleToPhoto real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfHashtages1 real
@attribute NumberOfHashtages2 real
@attribute NumberOfHashtages3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute ID string
@attribute label {1,-1}
@data
49.9759615385 , 0.24522531292 , 281651.802392 , 0.896551724138 , 182 , 6.73045955632 , 0.230769230769 , 5.06981212303 , 2.20144739653 , 0.784482758621 , 0.22522531292 , 0.548225675186 , 1.05522607507 , 1.44318589436 , 0.969727206084 , 0.618073700468 , 2.95 , 3.30508474576 , 4.44117647059 , 80 , 59 , 34 , 51147967c2a3754cfe668503 , 1
51.9347826087 , 0.290458136463 , 13833.7300235 , 0.836363636364 , 48 , 3.1267855811 , 0.0797101449275 , 6.57369572324 , 2.65281264853 , 0.872727272727 , 0.270458136463 , 0.0612812329186 , 0.542745617108 , 0.250762584368 , 0.234737956985 , 0.219475739391 , 2.2 , 2.2 , 4.66666666667 , 5 , 5 , 3 , 511478cac2a3754cfe6684ac , 1
85.875 , 0.200736828008 , 3192.98198164 , 1.0 , 10 , 1.80496591753 , 0.166666666667 , 6.85806431164 , 2.49612600353 , 0.416666666667 , 0.180736828008 , 0.156058632453 , 0.706671884536 , 0.983511805514 , 0.720103409587 , 0.659193447338 , 2.5 , 2.0 , 2.5 , 4 , 4 , 4 , 511486b7c2a3754cfe6694e2 , 1
42.4285714286 , 0.174808627023 , 1097.00710693 , 0.875 , 15 , 1.68024283126 , 0.166666666667 , 5.1972533455 , 2.25524191736 , 0.9375 , 0.154808627023 , 0.0516569961569 , 0.859731146593 , 1.07437877959 , 0.891077581386 , 0.843010119012 , 2.0 , 2.0 , 2.0 , 3 , 2 , 2 , 51148d88c2a3754cfe669eb1 , 1
40.1176470588 , 0.23691648604 , 1736.27266651 , 0.894736842105 , 15 , 1.36305848166 , 0.137254901961 , 4.0942689504 , 2.44814576452 , 0.789473684211 , 0.21691648604 , 0.0474113886632 , 0.657809166391 , 0.733828596436 , 0.725172593622 , 0.641068906981 , 0.5 , 0.5 , 0.5 , 4 , 2 , 2 , 51148d1ac2a3754cfe669e26 , 1
39.65 , 0.266588694394 , 2422.74087833 , 0.952380952381 , 18 , 2.30127463965 , 0.166666666667 , 4.00084375007 , 2.40980361617 , 0.857142857143 , 0.246588694394 , 0.0913973388492 , 0.74136109989 , 1.47526770827 , 0.56497564048 , 0.311877153485 , 0.375 , 0.666666666667 , 1.0 , 8 , 3 , 2 , 51147f8bc2a3754cfe668c04 , 1
55.5 , 0.325465037585 , 3029.07332981 , 0.785714285714 , 23 , 4.958664848 , 0.121212121212 , 3.02551299383 , 2.81836568151 , 0.821428571429 , 0.305465037585 , 0.0448561674972 , 0.328469935741 , 0.461308387264 , 0.395497583697 , 0.328443134322 , 9.2 , 9.5 , 6.33333333333 , 5 , 4 , 3 , 511479f3c2a3754cfe66856a , 1
58.3157894737 , 0.25106518358 , 2231.70902459 , 0.791666666667 , 18 , 1.64757633087 , 0.175438596491 , 4.44990949598 , 2.77107442213 , 0.75 , 0.23106518358 , 0.125552510888 , 0.428054987385 , 0.83400499337 , 0.624499055373 , 0.594711200506 , 0.0 , 0.0 , 0.0 , 5 , 3 , 3 , 511484bec2a3754cfe6691c3 , 1
43.0731707317 , 0.330303357391 , 42501.1675346 , 0.901098901099 , 77 , 1.07071417532 , 0.0691056910569 , 6.19544346126 , 3.05240709968 , 0.846153846154 , 0.310303357391 , 0.100984343264 , 0.119950868666 , 0.173997751053 , 0.138330612073 , 0.114914311371 , 0.285714285714 , 0.0 , 8.4 , 7 , 6 , 5 , 511486cfc2a3754cfe669515 , 1
36.7575757576 , 0.300510976508 , 6729.88536824 , 0.868421052632 , 31 , 7.0791546353 , 0.111111111111 , 3.11275321778 , 2.80782821246 , 0.815789473684 , 0.280510976508 , 0.0799028055193 , 0.391174763733 , 0.498098347134 , 0.400446812105 , 0.342409479079 , 0.5 , 0.5 , 5.75 , 4 , 4 , 4 , 51147974c2a3754cfe668526 , 1
64.4545454545 , 0.31375923273 , 774.275432961 , 0.846153846154 , 12 , 1.62139470277 , 0.212121212121 , 4.84214783408 , 2.95854298188 , 0.923076923077 , 0.29375923273 , 0.0699938577121 , 0.208506123814 , 1.10094936598 , 1.07292196965 , 1.03743537663 , 2.0 , 5.5 , 2.5 , 5 , 2 , 2 , 511497d2c2a3754cfe66ac3b , 1
33.6956521739 , 0.291789083196 , 3600.29036536 , 0.793103448276 , 19 , 2.69263063071 , 0.159420289855 , 4.60926231458 , 2.08375209559 , 0.655172413793 , 0.271789083196 , 0.1154265259 , 1.06029229655 , 0.811987330746 , 0.526541001123 , 0.473833539943 , 1.8 , 0.8 , 0.666666666667 , 5 , 5 , 3 , 51148f61c2a3754cfe66a1b2 , 1
46.9375 , 0.324361801848 , 1699.64868646 , 0.888888888889 , 16 , 1.40679840981 , 0.1875 , 4.09785838171 , 2.8834310202 , 0.888888888889 , 0.304361801848 , 0.110515886154 , 0.305736574154 , 1.08141364509 , 0.815713766376 , 0.600485640562 , 7.0 , 6.0 , 3.33333333333 , 3 , 3 , 3 , 51148d2dc2a3754cfe669e3e , 1
38.4444444444 , 0.19290944288 , 2236.30751547 , 0.818181818182 , 20 , 1.68024252441 , 0.0555555555556 , 4.9951198207 , 2.30538553818 , 0.909090909091 , 0.17290944288 , 8.00856625954e-17 , 0.852635769641 , 0.346530170539 , 0.327837268505 , 0.313875355822 , 0.0 , 0.0 , 6.0 , 1 , 1 , 1 , 51148d89c2a3754cfe669eb5 , 1
